Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
21.9696, -1.884155,1.986694,1.977844,1.972961,1.98822,1.976929,-9.806351,-2.922123
31.9655, -2.103882,1.994934,2.000732,1.994324,1.991882,1.985779,-9.806351,-2.927211
42.0047, -1.417236,1.993408,1.982117,1.973877,1.976318,1.972351,-9.806351,-2.941277
51.9828, -2.103882,1.989441,1.996155,1.997681,1.99646,1.994629,-9.806351,-3.060388
61.9728, -1.691895,1.986084,1.877441,1.872559,1.887512,1.93512,-9.806351,-2.918532
71.972, -1.307373,1.990356,1.990356,1.979065,1.98822,1.975708,-9.806351,-2.965817
81.9849, -1.609497,1.996765,1.99707,1.993103,1.992798,1.987305,-9.806351,-2.951751
91.9685, -1.5271,1.990662,1.981201,1.970215,1.980591,1.977234,-9.806351,-2.969409
101.9681, -2.131348,1.990051,1.998901,1.998901,2.001953,1.991577,-9.806351,-3.069067
111.9654, -2.158813,1.993713,1.990662,1.983643,1.98761,1.977844,-9.806351,-2.916736
121.9966, -1.389771,1.989136,1.988525,1.981812,1.98822,1.977844,-9.806351,-2.946065
131.9645, -1.664429,1.992493,1.992188,1.988831,1.996155,1.994324,-9.806351,-2.939182
141.9639, -0.9503174,1.994324,1.981812,1.96991,1.976624,1.974182,-9.806351,-2.959532
151.9773, -1.636963,1.991577,1.993103,1.991882,2.003174,1.99585,-9.806351,-3.073856
161.9667, -1.032715,1.993713,1.982117,1.976318,1.983948,1.981201,-9.806351,-2.913145
171.9645, -1.115112,1.995239,1.98822,1.979675,1.983337,1.976929,-9.806351,-2.942773
181.9585, -2.186279,1.987915,1.993713,1.991882,2.003174,1.993103,-9.806351,-2.941875
191.9629, -1.224976,1.993713,1.985474,1.977539,1.980591,1.973877,-9.806351,-2.947861
201.9728, -2.460938,1.995239,2.002563,1.997986,2.001648,1.991577,-9.806351,-3.029563
212.0188, -1.417236,1.998291,1.989136,1.983032,1.982117,1.974792,-9.806351,-2.886809
221.9632, -0.6481934,2.001343,1.991577,1.980896,1.976929,1.973877,-9.806351,-2.93589
231.9477, -2.598267,2.003174,2.000732,1.993103,1.992493,1.98761,-9.806351,-2.916437
241.9535, -1.71936,1.988525,1.981201,1.975403,1.988525,1.975403,-9.806351,-2.949058
251.9705, -2.515869,1.99585,1.998901,1.998901,1.998901,1.989746,-9.806351,-3.037045
261.959, -1.994019,1.997375,1.992798,1.980286,1.983032,1.973877,-9.806351,-2.899977
271.9829, 0.3405762,1.994019,1.985474,1.975403,1.985474,1.97937,-9.806351,-2.954744
281.9722, -1.115112,2.001038,2.001343,1.991577,1.992493,1.990356,-9.806351,-2.977788
291.979, -1.5271,1.994629,1.983337,1.979065,1.97937,1.970825,-9.806351,-3.014001
301.985, -1.224976,1.998291,1.992493,1.992188,1.994629,1.994629,-9.806351,-3.12174
311.9727, -2.103882,1.988525,1.990051,1.981201,1.991272,1.980591,-9.806351,-2.997241
321.9592, -0.8679199,1.994629,1.987915,1.983032,1.983643,1.978455,-9.806351,-3.054403
331.9618, -1.582031,1.99707,2.000122,1.993103,1.993713,1.986084,-9.806351,-3.057096
342.4288, -1.636963,1.996155,1.981812,1.973572,1.974792,1.976624,-9.806351,-3.078943
351.9529, -2.515869,1.991272,1.99646,1.993103,1.992188,1.995544,-9.806351,-3.208829
361.9621, -1.19751,1.99646,1.989746,1.977539,1.979065,1.976318,-9.806351,-3.064578
371.9713, -0.7305908,1.989746,1.986084,1.983643,1.987,1.982727,-9.806351,-3.10109
