Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.5848, 8.635254,1.999512,1.994629,1.986389,1.986084,1.981201,-9.806351,-2.363077
49.9677, 8.635254,2.000732,1.996765,1.986694,1.990967,1.983643,-9.806351,-2.340931
52.646, 8.85498,1.999512,1.99585,1.990662,1.985474,1.97998,-9.806351,-2.305916
79.8959, 8.168335,1.99707,1.990356,1.980591,1.986694,1.983337,-9.806351,-2.255338
82.7118, 8.800049,2.003784,1.989136,1.982422,1.97937,1.982117,-9.806351,-2.317288
92.5614, 8.635254,2.001648,1.993103,1.985474,1.98761,1.983337,-9.806351,-2.277484
102.5808, 8.470459,2.002258,1.99585,1.990051,1.989746,1.989136,-9.806351,-2.412757
112.5759, 8.772583,1.994934,1.98761,1.97998,1.987,1.987305,-9.806351,-2.272097
122.5908, 8.964844,1.99646,1.990967,1.990967,1.991882,1.980896,-9.806351,-2.340332
132.5698, 8.415527,2.001953,1.994324,1.987,1.987915,1.983032,-9.806351,-2.278682
142.5521, 8.085938,1.991272,1.990967,1.989136,1.995544,1.985168,-9.806351,-2.294842
152.6743, 8.278198,1.997986,1.993713,1.983948,1.989746,1.996765,-9.806351,-2.431611
162.582, 8.497925,1.993103,1.989441,1.977844,1.989441,1.988525,-9.806351,-2.325368
172.5771, 8.525391,2.002869,1.990356,1.983643,1.986084,1.984253,-9.806351,-2.408567
182.7035, 7.728882,1.997986,1.985474,1.985779,1.990662,1.989136,-9.806351,-2.372355
192.5744, 7.838745,1.999512,1.997986,1.991272,1.990051,1.979675,-9.806351,-2.391808
202.573, 8.168335,1.99585,1.990051,1.990051,1.994934,1.993408,-9.806351,-2.48997
212.6102, 8.031006,1.992493,1.987305,1.987305,1.993713,1.986084,-9.806351,-2.342427
222.5572, 8.580322,1.998596,1.994019,1.988831,1.989136,1.982422,-9.806351,-2.389413
232.6007, 7.014771,1.990967,1.994019,1.990662,1.998291,1.988831,-9.806351,-2.387917
242.5588, 8.470459,1.99646,1.994019,1.990051,1.994019,1.981506,-9.806351,-2.401384
252.589, 7.069702,1.995239,1.995239,1.992188,1.99707,1.988831,-9.806351,-2.544438
283.0689, 7.564087,1.994629,1.993408,1.986694,1.989136,1.984863,-9.806351,-2.403479
292.5778, 8.031006,1.994324,1.984253,1.984863,1.993103,1.988831,-9.806351,-2.415151
302.5982, 7.646484,1.99707,1.99646,1.987,1.990967,1.992798,-9.806351,-2.591723
312.5706, 7.811279,1.994629,1.987,1.982727,1.990662,1.98822,-9.806351,-2.450765
322.5802, 7.811279,1.999207,1.990967,1.982727,1.987,1.985474,-9.806351,-2.506729
332.8112, 7.838745,1.990356,1.991882,1.987305,1.995544,1.988831,-9.806351,-2.447473
342.907, 8.113403,1.990967,1.989136,1.985779,1.993713,1.98761,-9.806351,-2.439692
370.061, 7.426758,1.999512,1.996155,1.990051,1.989441,1.98822,-9.806351,-2.499247
372.6375, 8.085938,1.998901,1.983032,1.980286,1.989746,1.989441,-9.806351,-2.307711
395.9051, 6.026001,1.99646,1.99707,1.987915,1.991272,1.983643,-9.806351,-2.34931
402.56, 7.097168,1.992493,1.986084,1.97876,1.989136,1.990967,-9.806351,-2.406472
427.8969, 6.740112,1.991272,1.991272,1.98761,1.997681,1.986389,-9.806351,-2.283769
432.5605, 8.442993,2.001038,1.994324,1.989136,1.989746,1.985168,-9.806351,-2.397793
442.5704, 7.591553,1.990967,1.994629,1.990051,1.992188,1.983643,-9.806351,-2.352902
452.5575, 6.657715,2.001038,1.997681,1.989746,1.993103,1.982727,-9.806351,-2.4774
462.5988, 7.179565,1.98822,1.989746,1.984253,1.997375,1.98761,-9.806351,-2.343624
472.5665, 7.289429,1.995239,1.988525,1.982727,1.992493,1.989441,-9.806351,-2.379238
482.8449, 7.454224,1.994019,1.989746,1.983032,1.992798,1.989746,-9.806351,-2.358289
492.5746, 8.580322,1.997681,1.994324,1.982422,1.990967,1.983948,-9.806351,-2.373252
502.5652, 6.135864,1.994019,1.996155,1.993713,1.997681,1.990967,-9.806351,-2.425326
512.574, 7.124634,1.998596,1.987305,1.982727,1.988525,1.987305,-9.806351,-2.279879
522.5735, 6.465454,1.994934,1.987915,1.985474,1.991272,1.990051,-9.806351,-2.348712
532.6464, 6.437988,2.001648,1.993713,1.985168,1.98761,1.986694,-9.806351,-2.284068
542.6354, 7.728882,1.995544,1.985168,1.98761,1.994629,1.990967,-9.806351,-2.297236
552.5756, 6.740112,2.002563,1.990967,1.987305,1.993408,1.992493,-9.806351,-2.353201
583.0659, 7.454224,1.996765,1.983948,1.982727,1.98822,1.989136,-9.806351,-2.221221
605.1478, 6.108398,2.000122,1.99585,1.987915,1.989136,1.979675,-9.806351,-2.308011
612.574, 6.410522,1.99707,1.994324,1.983643,1.987305,1.981506,-9.806351,-2.35769
622.5758, 6.273193,2.001038,1.992798,1.98761,1.982727,1.979065,-9.806351,-2.419341
632.6052, 5.751343,1.990967,1.994934,1.990356,1.995544,1.987915,-9.806351,-2.358588
642.5902, 6.630249,1.990051,1.993713,1.990356,1.993408,1.98761,-9.806351,-2.385223
652.5621, 6.987305,1.997681,1.989746,1.985168,1.994629,1.994324,-9.806351,-2.524386
677.9557, 5.861206,1.998901,1.991272,1.981506,1.987305,1.983948,-9.806351,-2.406472
682.8075, 5.064697,1.994629,1.994629,1.991272,1.994019,1.987915,-9.806351,-2.46932
692.5606, 5.778809,1.991577,1.989136,1.983337,1.990662,1.984863,-9.806351,-2.41964
702.5745, 4.680176,2.000122,1.987915,1.988831,1.990051,1.992798,-9.806351,-2.579752
712.5485, 4.790039,1.998901,1.994629,1.983948,1.984863,1.980286,-9.806351,-2.44867
722.5933, 4.542847,1.991882,1.987305,1.984253,1.991272,1.987305,-9.806351,-2.519
732.5958, 3.938599,1.98761,1.991882,1.989136,1.99646,1.987915,-9.806351,-2.454356
742.5934, 5.009766,2.005615,1.993408,1.987,1.986084,1.982422,-9.806351,-2.445976
768.1332, 4.542847,1.998291,1.994324,1.992188,1.988831,1.991882,-9.806351,-2.508824
772.9594, 3.279419,1.992798,1.986084,1.98761,2.000122,1.992188,-9.806351,-2.342128
782.833, 3.389282,2.001038,1.989441,1.983948,1.991882,1.991577,-9.806351,-2.363975
792.5833, 3.828735,1.997986,1.988525,1.984558,1.991577,1.990051,-9.806351,-2.391808
802.5708, 2.977295,1.998596,1.998901,1.992188,1.994019,1.990356,-9.806351,-2.483087
812.5651, 1.549072,1.993103,1.989441,1.993408,1.994324,1.985474,-9.806351,-2.35769
822.6122, 1.933594,1.994934,1.994324,1.992188,1.989441,1.981812,-9.806351,-2.408866
832.9182, 1.521606,1.994019,1.985168,1.981812,1.993103,1.995544,-9.806351,-2.397793
842.5658, 1.933594,1.992188,1.985168,1.984863,1.993713,1.989746,-9.806351,-2.430414
852.9692, 1.933594,1.998901,1.993103,1.986084,1.990051,1.988831,-9.806351,-2.577657
862.9602, 1.164551,1.999207,1.992798,1.983032,1.986694,1.980286,-9.806351,-2.462436
872.5687, 1.549072,1.992493,1.987915,1.980286,1.992188,1.991882,-9.806351,-2.526481
882.5754, 0.5603027,1.998901,1.998901,1.98822,1.991577,1.983643,-9.806351,-2.471415
892.5672, 1.439209,1.999512,1.994629,1.984863,1.987305,1.983032,-9.806351,-2.488174
902.5643, 0.4229736,1.999512,2.000732,1.990356,1.989441,1.988525,-9.806351,-2.619257
912.6028, -0.2636719,1.997375,1.991882,1.989136,1.990662,1.982117,-9.806351,-2.466926
922.5552, -0.09887695,1.98761,1.989441,1.986389,1.997986,1.98822,-9.806351,-2.528277
932.5788, -0.5657959,1.99585,1.992188,1.989441,1.991577,1.983643,-9.806351,-2.459444
942.9258, 1.219482,2.001953,1.994324,1.986084,1.987915,1.983032,-9.806351,-2.46932
952.5757, 0.06591797,1.999512,1.992493,1.987305,1.992798,1.994934,-9.806351,-2.621052
962.5669, -0.2087402,1.995544,1.985779,1.984558,1.990662,1.991882,-9.806351,-2.477101
972.89, -0.2087402,1.991577,1.986389,1.985779,1.992493,1.990967,-9.806351,-2.521992
982.5844, -1.087646,1.99646,1.99707,1.987915,1.992798,1.982117,-9.806351,-2.464831
992.576, -1.5271,1.996155,1.99646,1.993713,1.990662,1.982117,-9.806351,-2.488174
1002.572, -1.499634,2.002563,1.994934,1.986694,1.998291,1.989441,-9.806351,-2.608184
1012.63, -2.543335,2.001343,1.99585,1.986084,1.988831,1.981201,-9.806351,-2.497452
1022.658, -1.499634,1.998291,1.990356,1.981506,1.985474,1.984863,-9.806351,-2.534262
1032.562, -3.339844,1.991882,1.992798,1.990967,1.995239,1.98822,-9.806351,-2.490568
1042.603, -2.790527,1.994629,1.99585,1.990967,1.990356,1.982117,-9.806351,-2.50643
1052.713, -3.339844,1.999817,1.99585,1.993103,1.994019,1.990356,-9.806351,-2.600103
1080.94, -3.065186,1.994934,1.989136,1.984863,1.986084,1.987305,-9.806351,-2.485181
1082.606, -3.477173,1.995239,1.985168,1.982422,1.989136,1.98761,-9.806351,-2.538452
1092.622, -3.806763,1.999512,1.989441,1.984558,1.989441,1.987305,-9.806351,-2.520197
1102.82, -4.603271,2.002869,1.996765,1.989136,1.992188,1.98761,-9.806351,-2.645593
1112.574, -5.674438,1.99707,1.996765,1.988525,1.990662,1.979675,-9.806351,-2.517802
1122.588, -5.20752,2.003174,1.994019,1.984863,1.98761,1.983032,-9.806351,-2.592921
1132.599, -6.141357,1.996155,1.984863,1.982422,1.989136,1.994019,-9.806351,-2.56838
1142.573, -6.223755,1.993713,1.997986,1.989746,1.995239,1.984253,-9.806351,-2.590526
1152.571, -7.23999,1.991577,1.992798,1.986694,1.997375,1.993713,-9.806351,-2.627038
1162.658, -6.855469,1.994019,1.989746,1.98822,1.995239,1.984558,-9.806351,-2.491765
1172.662, -8.091431,1.990051,1.987915,1.984558,1.994934,1.987305,-9.806351,-2.557008
1182.578, -7.954102,1.999207,1.989136,1.983337,1.990051,1.988831,-9.806351,-2.562694
1192.573, -7.047729,1.99707,1.993713,1.984863,1.988831,1.98761,-9.806351,-2.571971
1202.573, -8.366089,1.994934,1.998901,1.993103,1.992188,1.985474,-9.806351,-2.633023
1212.576, -9.162598,1.992493,1.992493,1.990662,1.990662,1.986694,-9.806351,-2.509423
1222.618, -7.377319,1.998596,1.988831,1.983643,1.987,1.987915,-9.806351,-2.574665
1232.569, -9.931641,1.994019,1.992493,1.988831,1.990967,1.983948,-9.806351,-2.516905
1242.603, -8.942871,1.992798,1.994629,1.990662,1.998901,1.986389,-9.806351,-2.548029
1252.559, -9.986572,1.993103,1.991882,1.993408,1.99646,1.994934,-9.806351,-2.652776
1262.627, -9.437256,1.99646,1.985474,1.986694,1.995239,1.991577,-9.806351,-2.5187
1272.704, -9.876709,1.991882,1.986389,1.984863,1.995239,1.990051,-9.806351,-2.56419
1282.57, -10.39856,1.995239,1.987915,1.97937,1.986694,1.991882,-9.806351,-2.498349
1292.581, -10.01404,1.999512,1.995544,1.988525,1.988525,1.983337,-9.806351,-2.522591
1302.578, -10.81055,1.997986,1.99707,1.989136,1.993408,1.986389,-9.806351,-2.656965
1312.544, -11.19507,1.997375,1.986694,1.979065,1.991272,1.991882,-9.806351,-2.532467
1322.655, -10.15137,2.000427,1.987915,1.983032,1.98761,1.987,-9.806351,-2.612673
1332.573, -12.4585,1.995239,1.985474,1.984558,1.993713,1.989136,-9.806351,-2.577957
1342.592, -11.63452,1.997986,1.99646,1.988525,1.988525,1.983948,-9.806351,-2.591424
1352.807, -12.32117,1.99646,1.992493,1.982727,1.995239,1.996765,-9.806351,-2.653973
1362.557, -13.72192,1.998291,1.994629,1.990051,1.990356,1.97937,-9.806351,-2.517503
1372.545, -11.79932,1.995544,1.983948,1.986084,1.995239,1.990967,-9.806351,-2.607585
1382.538, -14.27124,1.99585,1.99585,1.992493,1.990356,1.980286,-9.806351,-2.591723
1392.554, -13.28247,1.992798,1.993103,1.990356,1.987915,1.982422,-9.806351,-2.63452
1420.302, -13.61206,2.003174,1.995239,1.989441,1.988831,1.992188,-9.806351,-2.762011
1422.584, -14.76563,1.998901,1.991882,1.979675,1.982422,1.97937,-9.806351,-2.568081
1432.798, -16.00159,1.997681,1.984253,1.983643,1.990051,1.989441,-9.806351,-2.607585
1442.591, -15.89172,1.998596,1.99707,1.990051,1.993103,1.980591,-9.806351,-2.626739
1452.548, -15.45227,2.003784,1.991882,1.986694,1.992493,1.991272,-9.806351,-2.698565
1462.572, -16.27625,1.993713,1.989441,1.983948,1.993103,1.987305,-9.806351,-2.569278
1490.06, -15.64453,2.001343,1.992188,1.985168,1.985474,1.983032,-9.806351,-2.659958
1512.591, -17.64954,1.999817,1.995239,1.984253,1.988831,1.985474,-9.806351,-2.681506
1522.612, -17.53967,1.998291,1.988831,1.97876,1.986694,1.988831,-9.806351,-2.670433
1532.593, -18.28125,1.993713,1.994629,1.985779,1.987915,1.986084,-9.806351,-2.600702
1542.605, -18.22632,1.997986,1.99646,1.991272,1.991577,1.981201,-9.806351,-2.624644
1553.094, -20.20386,1.994934,1.998291,1.993408,1.998901,1.98761,-9.806351,-2.732682
1562.893, -18.39111,1.994934,1.986084,1.98822,1.992798,1.993713,-9.806351,-2.594118
1572.56, -19.81934,1.992493,1.988525,1.98761,1.99707,1.989441,-9.806351,-2.669535
1582.587, -20.17639,1.993408,1.991882,1.991272,1.994934,1.987915,-9.806351,-2.63871
1592.854, -19.05029,1.994934,1.994934,1.991882,1.990967,1.980286,-9.806351,-2.66744
1602.586, -20.47852,1.993103,1.994629,1.992493,1.99707,1.988831,-9.806351,-2.739565
1612.615, -20.72571,1.995239,1.993103,1.987305,1.991882,1.982422,-9.806351,-2.611176
1622.567, -19.51721,2.002258,1.994324,1.987915,1.986084,1.983032,-9.806351,-2.676718
1632.689, -20.91797,1.987305,1.988831,1.986694,1.994019,1.988831,-9.806351,-2.678513
1642.704, -19.95667,2.001648,2.000122,1.989136,1.990662,1.977539,-9.806351,-2.694674
1652.558, -20.50598,1.999817,1.993713,1.987915,1.987,1.991272,-9.806351,-2.780865
1662.556, -21.49475,1.996765,1.992493,1.981201,1.985474,1.984253,-9.806351,-2.628834
1672.555, -21.32996,1.993713,1.991882,1.987915,1.99585,1.987,-9.806351,-2.686294
1682.548, -22.53845,1.997681,1.993408,1.988525,1.990967,1.982727,-9.806351,-2.680907
1692.566, -21.32996,1.988525,1.983032,1.987,1.995544,1.991882,-9.806351,-2.712631
1702.563, -22.75818,1.994324,1.990051,1.988525,1.997986,1.995239,-9.806351,-2.757522
1712.556, -20.64331,2.001038,1.990662,1.984253,1.981812,1.984558,-9.806351,-2.612972
1722.558, -21.68701,2.003174,1.993713,1.986389,1.985168,1.981812,-9.806351,-2.661155
1732.848, -23.52722,1.995239,1.989136,1.983337,1.987305,1.990967,-9.806351,-2.595315
1742.548, -22.95044,1.999207,1.994019,1.985779,1.987305,1.982727,-9.806351,-2.621651
1752.551, -24.3512,1.99585,1.99646,1.99646,1.994934,1.987915,-9.806351,-2.753631
1762.567, -24.98291,1.997986,1.994324,1.990051,1.991882,1.984253,-9.806351,-2.644695
1791.141, -23.17017,1.994629,1.991272,1.98761,1.993408,1.987,-9.806351,-2.707842
1792.601, -25.25757,1.993103,1.995544,1.992188,2.000122,1.994324,-9.806351,-2.760514
1802.56, -24.13147,1.999512,1.997986,1.988525,1.993408,1.98761,-9.806351,-2.785654
1812.985, -24.87305,1.997986,1.995544,1.986694,1.989441,1.980591,-9.806351,-2.658162
