Time,Gonio
0.0,1.6153464351400062
0.016134946828016136,1.6230548074822537
0.03226989365603227,1.630539949103819
0.0484048404840484,1.6377520030563786
0.06453978731206454,1.6446403113757662
0.08067473414008068,1.6511536843352883
0.0968096809680968,1.6572406942868332
0.11294462779611295,1.662849992405027
0.12907957462412908,1.6679306463512695
0.14521452145214522,1.6724324947648075
0.16134946828016136,1.6763065152985301
0.1774844151081775,1.6795052066703973
0.1936193619361936,1.6819829856094222
0.20975430876420975,1.6836965946108216
0.2258892555922259,1.6846055111590372
0.24202420242024203,1.6846723477049879
0.25815914924825817,1.6838632312288053
0.2742940960762743,1.6821481487071468
0.29042904290429045,1.6795012455794802
0.3065639897323066,1.675901071268872
0.3226989365603227,1.6713307714531553
0.33883388338833886,1.6657782272238195
0.354968830216355,1.659236141542666
0.37110377704437114,1.6517020752953597
0.3872387238723872,1.6431784359895059
0.40337367070040336,1.6336724216783336
0.4195086175284195,1.6231959219494103
0.43564356435643564,1.6117653759332031
0.4517785111844518,1.5994015854681307
0.4679134580124679,1.5861294842317146
0.48404840484048406,1.5719778700008646
0.5001833516685003,1.5569791087673193
0.5163182984965163,1.5411688142422955
0.5324532453245324,1.5245855030828193
0.5485881921525486,1.5072702289738484
0.5647231389805647,1.489266201897414
0.5808580858085809,1.4706183982352474
0.596993032636597,1.451373164624607
0.6131279794646132,1.4315778170297915
0.6292629262926293,1.4112802373068467
0.6453978731206454,1.3905284710940329
0.6615328199486615,1.3693703317172008
0.6776677667766777,1.3478530162290894
0.6938027136046938,1.326022742360827
0.70993766043271,1.303924416373009
0.7260726072607261,1.2816013405101883
0.7422075540887423,1.2590949657129802
0.7583425009167584,1.2364446889424876
0.7744774477447744,1.2136876877120897
0.7906123945727906,1.1908587848083994
0.8067473414008067,1.1679903421868252
0.8228822882288229,1.1451121852373611
0.839017235056839,1.1222515554414725
0.8551521818848552,1.0994330868561575
0.8712871287128713,1.0766788022224043
0.8874220755408875,1.0540081257030594
0.9035570223689036,1.0314379110987815
0.9196919691969198,1.0089824884565086
0.9358269160249358,0.9866537357167029
0.951961862852952,0.9644611800379044
0.9680968096809681,0.9424121259915144
0.9842317565089843,0.9205118013297148
1.0003667033370005,0.8987635100904533
1.0165016501650166,0.8771687869881533
1.0326365969930327,0.8557275521414935
1.0487715438210488,0.8344382658883014
1.0649064906490648,0.8132980795544297
1.0810414374770811,0.7923029765235106
1.0971763843050972,0.7714479032545135
1.1133113311331133,0.7507268955400237
1.1294462779611294,0.7301332034031078
1.1455812247891457,0.7096594126389734
1.1617161716171618,0.6892975600681398
1.1778511184451779,0.6690392419442108
1.193986065273194,0.6488757160395554
1.2101210121012103,0.6287979980701982
1.2262559589292263,0.6087969541471124
1.2423909057572424,0.5888633908309724
1.2585258525852585,0.5689881404608242
1.2746607994132748,0.549162135660001
1.290795746241291,0.5293764695216674
1.306930693069307,0.509622444044293
1.323065639897323,0.48989161230249745
1.3392005867253391,0.4701758195528219
1.3553355335533555,0.4504672460272287
1.3714704803813715,0.43075845052294215
1.3876054272093876,0.4110424130208786
1.4037403740374037,0.39131257551292165
1.41987532086542,0.37156287941692545
1.436010267693436,0.3517877979927679
1.4521452145214522,0.33198236469604353
1.4682801613494683,0.31214219985534786
1.4844151081774846,0.29226353656300613
1.5005500550055006,0.27234324437751534
1.5166850018335167,0.25237884915680736
1.5328199486615328,0.23236854850986058
1.548954895489549,0.212311223041337
1.5650898423175652,0.1922064442796459
1.5812247891455813,0.17205448055624423
1.5973597359735974,0.1518563014651368
1.6134946828016135,0.1316135816074083
1.6296296296296298,0.11132870448055367
1.6457645764576458,0.09100476576566817
1.661899523285662,0.07064557354874668
1.678034470113678,0.05025564336003479
1.6941694169416943,0.029840188324960805
1.7103043637697104,0.00940510554388675
1.7264393105977265,-0.011043043388815258
1.7425742574257426,-0.03149706136212748
1.7587092042537589,-0.05194915388575929
1.774844151081775,-0.07239097190530056
1.790979097909791,-0.09281365514653589
1.8071140447378071,-0.1132078745823107
1.8232489915658232,-0.1335638736596428
1.8393839383938395,-0.15387150818779427
1.8555188852218556,-0.17412028680024877
1.8716538320498717,-0.1942994145869448
1.8877887788778878,-0.2143978410054879
1.903923725705904,-0.23440431382603777
1.9200586725339202,-0.25430744176986486
1.9361936193619362,-0.27409576507469835
1.9523285661899523,-0.29375782903061215
1.9684635130179686,-0.31328225548517047
1.9845984598459847,-0.3326578099464305
2.000733406674001,-0.35187346455097807
2.016868353502017,-0.37091845889978686
2.033003300330033,-0.38978236103107194
2.0491382471580493,-0.40845512965888725
2.0652731939860653,-0.4269271770979779
2.0814081408140814,-0.445189431845667
2.0975430876420975,-0.4632334003125684
2.1136780344701136,-0.48105122580650883
2.1298129812981297,-0.49863574137446387
2.145947928126146,-0.5159805148931388
2.1620828749541623,-0.5330798873946515
2.1782178217821784,-0.5499290069594687
2.1943527686101945,-0.5665238607742837
2.2104877154382105,-0.5828613054592359
2.2266226622662266,-0.5989390928163926
2.2427576090942427,-0.614755889850227
2.258892555922259,-0.6303112959407159
2.2750275027502753,-0.6456058599368538
2.2911624495782914,-0.6606410950040441
2.3072973964063075,-0.675419484656183
2.3234323432343236,-0.6899444745369131
2.3395672900623397,-0.7042204496074501
2.3557022368903557,-0.7182526989373924
2.371837183718372,-0.7320473689903273
2.387972130546388,-0.7456114065514918
2.404107077374404,-0.7589524951616243
2.4202420242024205,-0.772078989220814
2.4363769710304366,-0.7849998473751754
2.4525119178584527,-0.7977245651084558
2.4686468646864688,-0.8102631063395995
2.484781811514485,-0.8226258326380311
