Feature Points Data
224.0,208.0,462.0,438.0,486.0,438.0,175.0,224.0,177.0,481.0,398.0,451.0,389.0,242.0,207.0,206.0,497.0,241.0,545.0,202.0,249.0,223.0,216.0,170.0,454.0,230.0,250.0,226.0,223.0,414.0,497.0,425.0,454.0,240.0,244.0,465.0,449.0,449.0,505.0,470.0,489.0,497.0,494.0,207.0,244.0,502.0,473.0,219.0,505.0,561.0
224.0527801513672,207.92294311523438,462.025634765625,437.93292236328125,486.20782470703125,437.9109802246094,175.1912384033203,224.10140991210938,176.98355102539062,481.1860046386719,397.72955322265625,451.0084533691406,388.75762939453125,242.1599578857422,207.0469207763672,205.90866088867188,497.1833190917969,240.9687957763672,545.0845947265625,202.18238830566406,249.10968017578125,222.95156860351562,216.04759216308594,170.15989685058594,453.9068908691406,229.95498657226562,250.1399383544922,225.9468231201172,222.94847106933594,413.8052978515625,497.1482238769531,424.8424987792969,453.9715881347656,240.0414581298828,244.00201416015625,464.979248046875,448.83111572265625,448.9632873535156,505.057373046875,470.0552062988281,489.1776428222656,497.1265563964844,494.0686340332031,207.15835571289062,243.96157836914062,502.03656005859375,473.06756591796875,218.93658447265625,504.9728088378906,560.8795776367188
224.11245727539062,207.87489318847656,462.01422119140625,437.8346862792969,486.3725280761719,437.7892150878906,175.63137817382812,224.26577758789062,177.0349884033203,481.28057861328125,397.53082275390625,450.9855041503906,388.4802551269531,242.3913116455078,207.11691284179688,205.8059844970703,497.3318176269531,240.89126586914062,545.1826171875,202.48329162597656,249.22959899902344,222.8879852294922,216.12564086914062,170.37945556640625,453.8706359863281,229.8342742919922,250.33958435058594,225.77178955078125,222.7541961669922,413.674560546875,497.25103759765625,424.76959228515625,453.9331970214844,240.07997131347656,244.01123046875,464.97625732421875,448.70916748046875,448.9590148925781,505.1365966796875,470.0923767089844,489.28411865234375,497.18817138671875,494.0567932128906,207.4306640625,243.86407470703125,502.0427551269531,473.1673278808594,218.7834930419922,504.8949279785156,560.8411865234375
224.2323455810547,207.838134765625,462.01446533203125,437.7215576171875,486.4209289550781,437.7034912109375,176.1050262451172,224.54241943359375,177.14370727539062,481.2738037109375,397.4213562011719,450.94573974609375,388.2834167480469,242.72113037109375,207.2694091796875,205.6950225830078,497.3229064941406,240.74607849121094,545.1652221679688,203.0288848876953,249.38229370117188,222.79263305664062,216.2992706298828,170.64405822753906,453.7845153808594,229.63136291503906,250.61520385742188,225.48573303222656,222.41690063476562,413.5841979980469,497.1946105957031,424.6028137207031,453.908203125,240.12815856933594,243.9918975830078,464.9219665527344,448.61920166015625,448.9400329589844,505.1313171386719,470.1363830566406,489.3614501953125,497.14923095703125,494.00634765625,207.90830993652344,243.66383361816406,502.12152099609375,473.2132263183594,218.5372772216797,504.9088134765625,560.8121337890625
224.45428466796875,207.9033203125,461.8116149902344,437.440185546875,486.44403076171875,437.39385986328125,176.58172607421875,224.89480590820312,177.5249481201172,481.2165832519531,397.26446533203125,450.65716552734375,388.1344909667969,243.05465698242188,207.51315307617188,205.6532745361328,497.347412109375,240.67657470703125,545.3516845703125,203.56466674804688,249.5854034423828,222.79562377929688,216.5710906982422,170.94915771484375,453.5373840332031,229.501953125,250.89022827148438,225.24984741210938,222.1190643310547,413.4246826171875,497.1841735839844,424.3249206542969,453.66546630859375,240.2572784423828,244.03953552246094,464.72235107421875,448.3483581542969,448.7160339355469,505.1931457519531,469.9967956542969,489.2903747558594,497.1547546386719,493.88690185546875,208.39138793945312,243.5384063720703,502.0612487792969,473.1388244628906,218.34080505371094,504.8843078613281,561.0226440429688
224.79302978515625,208.1117401123047,461.763916015625,437.39434814453125,486.5264892578125,437.3023681640625,177.0093536376953,225.2999267578125,177.83563232421875,481.199951171875,397.4261474609375,450.60711669921875,388.26287841796875,243.45094299316406,207.8515625,205.7581024169922,497.396240234375,240.72125244140625,545.7001342773438,204.17376708984375,249.88218688964844,222.92337036132812,216.9378662109375,171.29302978515625,453.45111083984375,229.4498291015625,251.2191925048828,225.11000061035156,221.93350219726562,413.5595397949219,497.19525146484375,424.3155517578125,453.56646728515625,240.5210723876953,244.21319580078125,464.65191650390625,448.25201416015625,448.6472473144531,505.2405700683594,469.91571044921875,489.2409362792969,497.1802062988281,493.7916259765625,208.9248046875,243.50621032714844,502.075439453125,473.09942626953125,218.23696899414062,504.8673400878906,561.4362182617188
225.0389404296875,208.2828369140625,461.72320556640625,437.35906982421875,486.5768127441406,437.2584228515625,177.3099822998047,225.617919921875,178.1337127685547,481.1863098144531,397.5474548339844,450.58770751953125,388.4353942871094,243.76309204101562,208.1084747314453,205.85598754882812,497.47637939453125,240.83741760253906,545.9923095703125,204.62669372558594,250.12417602539062,223.0541534423828,217.21133422851562,171.6368408203125,453.47210693359375,229.4926300048828,251.48838806152344,225.1006622314453,221.89511108398438,413.6137390136719,497.244140625,424.2683410644531,453.5615234375,240.7582550048828,244.4134063720703,464.6330871582031,448.23748779296875,448.6418151855469,505.33740234375,469.8722229003906,489.2220764160156,497.23760986328125,493.8026428222656,209.2930145263672,243.6124725341797,502.17376708984375,473.092529296875,218.24371337890625,504.9289855957031,561.6471557617188
225.18177795410156,208.3900604248047,461.864013671875,437.5605163574219,486.5887451171875,437.4568176269531,177.63973999023438,225.815673828125,178.3690185546875,481.27154541015625,397.6611022949219,450.73828125,388.5997619628906,243.94564819335938,208.26353454589844,205.90704345703125,497.41796875,240.94122314453125,545.9827880859375,204.96844482421875,250.28082275390625,223.13870239257812,217.39427185058594,171.98130798339844,453.6080017089844,229.5522003173828,251.66677856445312,225.13243103027344,221.93365478515625,413.766357421875,497.1736145019531,424.3819580078125,453.7257385253906,240.90948486328125,244.55776977539062,464.73724365234375,448.48968505859375,448.7919006347656,505.3131408691406,469.9552307128906,489.2680358886719,497.21044921875,493.7810974121094,209.60218811035156,243.716552734375,502.1805114746094,473.1467590332031,218.2882843017578,504.9267578125,561.63525390625
225.33676147460938,208.51211547851562,461.8617858886719,437.6217346191406,486.4881286621094,437.533935546875,177.90374755859375,226.0082244873047,178.5640411376953,481.2200927734375,397.50445556640625,450.74603271484375,388.489013671875,244.11965942382812,208.43838500976562,205.97525024414062,497.3362121582031,241.04490661621094,545.9141845703125,205.2659912109375,250.4336395263672,223.23117065429688,217.58221435546875,172.24273681640625,453.65203857421875,229.6088104248047,251.82591247558594,225.15386962890625,221.94386291503906,413.7635498046875,497.05035400390625,424.3694763183594,453.76031494140625,241.04872131347656,244.6908721923828,464.72442626953125,448.6648864746094,448.8387145996094,505.1851806640625,469.919677734375,489.1092834472656,497.0785827636719,493.53704833984375,209.85501098632812,243.8143310546875,502.02679443359375,473.1131286621094,218.31417846679688,504.6803283691406,561.5792236328125
225.42857360839844,208.53636169433594,461.7523193359375,437.5259704589844,486.23980712890625,437.455078125,178.1266326904297,226.11785888671875,178.676513671875,481.021484375,397.339599609375,450.6038513183594,388.38360595703125,244.21946716308594,208.51771545410156,205.9451904296875,497.07928466796875,241.04798889160156,545.828857421875,205.46197509765625,250.5205078125,223.24266052246094,217.682861328125,172.49130249023438,453.6329040527344,229.591796875,251.9056854248047,225.1240234375,221.9000701904297,413.6505126953125,496.825439453125,424.1933288574219,453.6917724609375,241.1228790283203,244.74278259277344,464.70697021484375,448.8201904296875,448.75494384765625,505.0005798339844,469.80126953125,488.9213562011719,496.86083984375,493.3250732421875,209.9944610595703,243.81072998046875,501.8775939941406,473.07342529296875,218.28228759765625,504.5320739746094,561.5911254882812
