Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.4663, -0.07141113,1.995544,1.987915,1.98761,1.997375,1.989441,-9.806351,-5.729923
32.4826, -0.2636719,1.997986,1.98761,1.979675,1.981201,1.975098,-9.806351,-5.843947
42.768, -0.3186035,1.997375,1.998596,2.000732,2.007446,2.002258,-9.806351,-5.698799
52.4742, -0.2087402,1.991272,1.983643,1.979675,1.984863,1.981506,-9.806351,-5.594052
62.6012, 0.4779053,1.997681,1.999207,2.001343,1.998596,1.991577,-9.806351,-5.710171
72.4683, 0.3405762,1.996765,1.990051,1.983032,1.991272,1.989746,-9.806351,-5.520431
82.4589, 0.01098633,1.999817,1.987,1.978149,1.979675,1.976318,-9.806351,-5.544074
92.5218, 0.2032471,1.994324,2.001953,1.99585,2.002563,2.001343,-9.806351,-5.444116
102.4613, 0.06591797,1.994629,1.982422,1.974487,1.986389,1.983337,-9.806351,-5.392341
112.9476, -0.2362061,2.002869,2.0047,1.99707,1.99585,1.989136,-9.806351,-5.498284
122.7726, 0.2581787,1.999512,1.988525,1.983032,1.990356,1.989136,-9.806351,-5.443816
132.4591, 0.3405762,2.001953,1.987915,1.976318,1.978455,1.976929,-9.806351,-5.548862
142.4673, 0.5053711,1.99707,1.996765,1.997681,2.003174,2.003784,-9.806351,-5.445911
152.4561, 0.5053711,1.991272,1.986084,1.983643,1.987915,1.982422,-9.806351,-5.348946
162.4507, -0.3460693,2.000122,2.003479,1.996155,1.993713,1.984863,-9.806351,-5.46267
172.436, -0.5932617,1.997986,1.99646,1.990967,1.991577,1.982727,-9.806351,-5.357326
182.4402, -0.5932617,1.994629,1.990356,1.982422,1.984863,1.970825,-9.806351,-5.44621
192.4352, 0.2307129,1.999817,2.002258,1.997986,2.005615,2.004395,-9.806351,-5.348647
202.6735, -0.1812744,1.999512,1.990356,1.981201,1.984558,1.976013,-9.806351,-5.260061
212.429, 0.1483154,1.998901,2.001953,2.000122,1.997681,1.988525,-9.806351,-5.375282
222.4537, 0.2581787,2.003174,1.995544,1.984253,1.987305,1.986084,-9.806351,-5.277419
232.4271, 0.8898926,1.993713,1.977539,1.975098,1.984253,1.982727,-9.806351,-5.361216
242.8661, 0.5328369,1.995239,1.999512,1.997986,2.005615,2.002258,-9.806351,-5.29777
252.4457, -0.4284668,1.996155,1.984863,1.978149,1.990051,1.983337,-9.806351,-5.196016
262.4615, 0.6152344,1.997681,1.995544,1.99585,2.001343,1.994324,-9.806351,-5.310938
272.4316, -0.01647949,1.997375,1.990356,1.987915,1.986389,1.988525,-9.806351,-5.217564
282.8469, 0.4779053,1.992798,1.981506,1.974182,1.982422,1.982727,-9.806351,-5.300463
292.463, -0.2911377,1.996155,2.000732,2.000122,2.006836,2.001953,-9.806351,-5.21517
