Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.0763, 3.554077,1.999512,1.99646,1.987915,1.984253,1.983948,-9.806351,-2.031181
33.0594, 3.80127,1.996765,1.985168,1.976929,1.978149,1.976929,-9.806351,-2.098518
42.7361, 3.883667,1.994629,2.000732,1.999817,2.006226,1.999512,-9.806351,-2.067094
52.7305, 3.883667,1.993408,1.987305,1.983643,1.990051,1.979675,-9.806351,-2.064999
63.0233, 4.185791,1.994324,1.994629,1.99707,2.004089,1.997681,-9.806351,-2.182315
72.7463, 3.773804,1.992798,1.988525,1.985474,1.99585,1.990356,-9.806351,-2.051831
82.7825, 4.350586,1.988525,1.982117,1.97937,1.989441,1.980286,-9.806351,-2.111985
93.00249, 4.020996,2.000427,2.002258,1.996765,1.996155,1.999817,-9.806351,-2.094029
102.7322, 4.158325,1.998596,1.986694,1.977234,1.97998,1.982422,-9.806351,-2.060809
112.9726, 5.092163,2.003479,2.001343,1.995239,1.990967,1.992798,-9.806351,-2.131139
122.8058, 4.405518,2.002563,1.989746,1.984863,1.987305,1.987305,-9.806351,-1.993472
132.9567, 4.515381,2.003784,1.984558,1.976929,1.97876,1.976013,-9.806351,-2.062006
143.0051, 3.718872,1.998901,2.006836,2.001343,2.001038,1.994019,-9.806351,-2.016516
152.8201, 4.65271,1.994629,1.986389,1.979065,1.982727,1.981506,-9.806351,-2.011728
162.9441, 4.570313,1.995239,1.99585,1.99707,2.005615,2.005005,-9.806351,-2.108394
172.9475, 3.966064,2.001038,1.991882,1.983643,1.990967,1.98822,-9.806351,-1.982998
182.7435, 3.938599,1.992798,1.983948,1.979065,1.986694,1.981812,-9.806351,-2.071583
192.8188, 3.581543,2.001343,2.006226,2.003479,2.003174,1.994934,-9.806351,-2.054225
202.9904, 4.103394,2.00592,1.987,1.97876,1.97876,1.976318,-9.806351,-2.050933
212.7465, 4.103394,1.994934,1.998596,1.995544,1.998596,1.995544,-9.806351,-2.131737
222.8341, 3.746338,1.99585,1.986694,1.982422,1.987915,1.988525,-9.806351,-2.019809
232.7676, 4.680176,1.995239,1.984863,1.973572,1.981506,1.978149,-9.806351,-2.099715
242.748, 3.169556,1.996155,1.983643,1.982117,1.988525,1.977844,-9.806351,-2.076072
252.9807, 3.581543,1.992798,1.987305,1.981201,1.987305,1.981506,-9.806351,-2.085948
262.7612, 4.075928,2.002563,2.003479,1.999207,1.996155,1.990051,-9.806351,-2.179921
272.7355, 3.911133,1.996155,1.984863,1.983643,1.993713,1.993713,-9.806351,-2.046444
282.8324, 4.048462,1.997986,1.982727,1.975708,1.983032,1.982727,-9.806351,-2.129642
292.7308, 3.361816,2.000427,2.000122,1.999207,1.99646,1.999817,-9.806351,-2.08924
302.8883, 2.620239,1.991272,1.987,1.981201,1.986694,1.979675,-9.806351,-2.073379
312.7538, 3.224487,1.997986,1.994629,1.993713,2.001953,1.999207,-9.806351,-2.13084
322.7457, 3.911133,1.995544,1.990051,1.984558,1.990967,1.986694,-9.806351,-2.018611
353.1759, 3.499146,1.997375,1.988831,1.974792,1.975098,1.975403,-9.806351,-2.096722
363.2199, 2.894897,2.001648,1.998596,1.993408,1.99585,1.992188,-9.806351,-2.160767
372.7554, 1.988525,1.992493,1.991577,1.989441,1.994324,1.990967,-9.806351,-2.050634
382.9188, 2.702637,1.998901,1.992798,1.982727,1.984253,1.975403,-9.806351,-2.137424
392.844, 3.032227,2.001953,2.000427,1.994019,2.002563,2.002258,-9.806351,-2.122759
403.1796, 3.087158,1.992493,1.983643,1.981506,1.989441,1.976013,-9.806351,-2.123956
412.7778, 2.263184,1.996765,2.001648,2.000122,2.000122,1.995544,-9.806351,-2.16376
422.7707, 2.125854,1.995239,1.985474,1.982727,1.989746,1.989746,-9.806351,-2.070386
433.1676, 2.510376,1.998291,1.98822,1.980286,1.978455,1.975708,-9.806351,-2.136825
442.8626, 1.851196,2.001648,2.002869,1.998291,1.99707,1.998901,-9.806351,-2.099116
452.7501, 1.906128,1.998901,1.98822,1.979065,1.979675,1.979675,-9.806351,-2.082956
462.7341, 2.098389,1.994934,1.998596,1.997986,2.002258,1.994324,-9.806351,-2.185008
472.8584, 1.741333,1.989746,1.990051,1.987,1.993713,1.986084,-9.806351,-2.069189
483.0096, 1.246948,1.99646,1.985168,1.97937,1.985779,1.979065,-9.806351,-2.170942
492.7318, 0.5603027,2.000427,2.005005,2.002563,2.005005,1.99646,-9.806351,-2.170344
503.1162, 1.658936,1.997681,1.987,1.979065,1.980591,1.975708,-9.806351,-2.156278
512.7679, 2.510376,2.001343,2.001648,1.99585,1.994324,1.991882,-9.806351,-2.201468
522.7334, 0.6976318,1.994629,1.990662,1.988525,1.991882,1.986084,-9.806351,-2.090138
532.7293, 1.137085,1.992493,1.985168,1.981506,1.986389,1.982422,-9.806351,-2.182315
542.7399, 0.7250977,1.998291,2.003174,2.001648,1.999207,1.992798,-9.806351,-2.150292
552.9548, 0.5053711,1.993408,1.986389,1.985474,1.986389,1.97998,-9.806351,-2.143708
562.7308, -0.1263428,1.99707,2.003479,2.001648,2.000427,1.991577,-9.806351,-2.228403
572.7294, -0.01647949,1.997681,1.994934,1.987,1.988525,1.981812,-9.806351,-2.115277
582.9878, 0.2032471,2.000732,1.988831,1.981201,1.983032,1.978149,-9.806351,-2.200271
613.0171, -0.5383301,1.99646,2.001953,1.996765,2.002563,2.000427,-9.806351,-2.16376
622.9249, -1.060181,1.994934,1.983643,1.981812,1.990051,1.992798,-9.806351,-2.136825
632.8643, -1.032715,1.99646,1.993408,1.982117,1.986389,1.976318,-9.806351,-2.236184
642.994, -1.994019,2.002563,2.00531,1.998596,1.997375,1.994324,-9.806351,-2.194585
653.1463, -1.856689,2.000122,1.987305,1.982727,1.97998,1.980286,-9.806351,-2.186804
662.9397, -2.70813,1.99585,1.998596,2.000122,1.999817,1.995544,-9.806351,-2.308609
672.7332, -3.03772,2.002869,1.994019,1.984558,1.982422,1.982727,-9.806351,-2.177826
682.9121, -2.982788,1.997681,1.986084,1.980591,1.977844,1.982422,-9.806351,-2.276886
692.8394, -4.163818,1.998901,2.0047,1.998901,2.000427,1.99646,-9.806351,-2.24217
702.7304, -3.916626,1.992493,1.985168,1.975708,1.985474,1.981812,-9.806351,-2.236783
712.737, -3.834229,1.998596,2.003784,1.998901,1.997375,1.99707,-9.806351,-2.311901
723.0107, -4.301147,1.993408,1.986389,1.983948,1.995239,1.989441,-9.806351,-2.190096
732.7518, -4.21875,1.993713,1.989441,1.985779,1.987915,1.977539,-9.806351,-2.26701
742.7271, -5.344849,1.994629,1.982727,1.979675,1.986694,1.984863,-9.806351,-2.218228
752.9646, -5.39978,2.000427,1.991272,1.984253,1.985474,1.975098,-9.806351,-2.231396
763.0683, -5.482178,1.994629,1.999512,1.998901,2.00531,1.998291,-9.806351,-2.315792
772.7418, -6.031494,1.991577,1.990356,1.990356,1.990356,1.983337,-9.806351,-2.203563
782.742, -5.262451,1.993103,1.990967,1.983337,1.989136,1.982117,-9.806351,-2.289755
811.6519, -5.701904,1.998901,2.0047,1.997986,1.997681,1.993103,-9.806351,-2.253243
812.7205, -6.333618,2.000122,1.991882,1.984253,1.984253,1.976013,-9.806351,-2.217031
822.937, -6.196289,1.99707,1.987915,1.983032,1.987,1.990356,-9.806351,-2.215834
832.7778, -6.05896,1.99707,1.990967,1.985779,1.984863,1.974487,-9.806351,-2.318485
842.7299, -6.855469,2.001343,1.997681,1.994934,1.998596,1.99707,-9.806351,-2.281674
852.7437, -6.71814,1.995239,1.992188,1.980896,1.981201,1.974487,-9.806351,-2.267309
863.044, -6.608276,1.993103,1.999512,1.997375,1.99707,1.99646,-9.806351,-2.361281
872.7286, -7.185059,1.998596,1.993713,1.987305,1.986694,1.981506,-9.806351,-2.238878
882.7462, -5.976563,2.000732,1.991882,1.981506,1.984253,1.973877,-9.806351,-2.306813
893.1579, -7.185059,2.002258,2.001343,1.99707,1.994934,1.994934,-9.806351,-2.252944
902.8532, -7.679443,1.990967,1.986084,1.982117,1.988525,1.981812,-9.806351,-2.267608
913.0699, -7.157593,2.006836,2.003784,1.996765,1.992493,1.994629,-9.806351,-2.366369
922.7219, -7.487183,1.995239,1.990356,1.988831,1.995544,1.989746,-9.806351,-2.245761
953.1494, -8.036499,1.990662,1.989441,1.984253,1.989746,1.984863,-9.806351,-2.32477
962.9994, -8.009033,1.993103,1.997681,1.997375,2.00531,1.999817,-9.806351,-2.434305
973.1035, -8.311157,1.992188,1.991272,1.989746,1.994934,1.985474,-9.806351,-2.311602
982.7476, -7.294922,1.996765,1.987915,1.984253,1.989746,1.982117,-9.806351,-2.420239
992.7841, -8.201294,1.990051,1.997681,1.994324,2.001953,1.998596,-9.806351,-2.379537
1003.007, -8.063965,1.998901,1.986389,1.980286,1.984863,1.979675,-9.806351,-2.373851
1012.732, -8.503418,1.996155,1.994934,1.999512,2.003174,2.000427,-9.806351,-2.439692
1022.858, -8.173828,2.001343,1.988831,1.981506,1.984253,1.984558,-9.806351,-2.330157
1032.739, -8.311157,1.993408,1.990356,1.985779,1.991272,1.985168,-9.806351,-2.422334
1042.743, -8.585815,1.992188,1.998291,1.998291,2.002563,1.996155,-9.806351,-2.388515
1052.927, -9.025269,1.99707,1.98761,1.983643,1.986694,1.976929,-9.806351,-2.406173
1062.749, -8.778076,1.99646,2.000427,1.998596,1.997681,1.998596,-9.806351,-2.507627
1072.746, -9.711914,1.999512,1.993713,1.98761,1.985168,1.981812,-9.806351,-2.365771
1082.894, -10.59082,1.99585,1.990967,1.984863,1.986694,1.979675,-9.806351,-2.433706
1092.747, -9.547119,2.000122,2.000122,1.994934,1.996155,1.996765,-9.806351,-2.419939
1103.11, -9.0802,2.002563,1.989136,1.97876,1.981812,1.976929,-9.806351,-2.421735
1112.764, -9.684448,1.999512,2.004395,1.999512,1.99646,1.992188,-9.806351,-2.492963
1122.738, -9.986572,1.994019,1.989746,1.983337,1.990967,1.990051,-9.806351,-2.357391
1133.128, -10.09644,1.995239,1.986389,1.979065,1.985474,1.983643,-9.806351,-2.417545
1142.748, -11.25,1.992188,1.998901,1.999207,2.00592,1.998596,-9.806351,-2.369661
1152.729, -11.38733,1.994324,1.988831,1.985779,1.986389,1.976929,-9.806351,-2.377742
1162.888, -10.78308,1.999817,1.999207,1.996155,2.005615,1.999512,-9.806351,-2.442385
1172.75, -10.89294,1.997681,1.988831,1.988525,1.993103,1.985474,-9.806351,-2.335544
1182.727, -10.37109,1.991882,1.986694,1.979675,1.98822,1.985168,-9.806351,-2.45705
1192.818, -11.19507,1.995544,1.994934,1.997375,2.001953,1.997986,-9.806351,-2.394501
1202.734, -11.77185,1.992493,1.990967,1.979065,1.984863,1.980896,-9.806351,-2.406173
1212.912, -11.93665,1.990967,1.994629,1.998901,2.004395,2.000427,-9.806351,-2.49386
1222.919, -11.96411,1.999512,1.990356,1.983032,1.984253,1.986389,-9.806351,-2.403479
1232.729, -12.3761,2.004395,1.990662,1.984253,1.982422,1.983948,-9.806351,-2.494758
1242.725, -12.81555,1.99646,1.982422,1.97876,1.981201,1.981812,-9.806351,-2.475904
1252.743, -12.51343,1.998291,1.991577,1.980286,1.976624,1.974487,-9.806351,-2.49416
