Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.7752, -4.136353,1.996765,1.999817,1.994324,1.999817,2.001038,-9.806351,-2.153285
33.7882, -4.191284,1.996155,1.986389,1.980896,1.981201,1.979065,-9.806351,-2.139219
43.4101, -4.163818,1.990967,1.993408,1.998291,2.003479,1.999512,-9.806351,-2.152387
53.3976, -3.88916,2.000122,1.98822,1.982727,1.989136,1.991272,-9.806351,-2.059014
63.5336, -3.88916,1.993408,1.983948,1.977539,1.982117,1.984253,-9.806351,-2.15538
73.4009, -4.493408,1.996155,2.001648,1.997681,2.00592,1.998291,-9.806351,-2.115876
83.4051, -4.520874,1.999817,1.986084,1.980286,1.979675,1.973267,-9.806351,-2.12635
93.6084, -3.806763,1.99707,1.998596,1.994019,1.997681,1.997681,-9.806351,-2.100912
103.4005, -3.88916,2.000732,1.994934,1.983032,1.985779,1.978149,-9.806351,-2.006341
113.3884, -3.779297,1.999512,1.985474,1.980896,1.982727,1.983948,-9.806351,-2.109591
123.4449, -4.301147,2.001343,2.003479,1.997681,1.994629,1.994934,-9.806351,-2.066196
133.4741, -4.328613,1.994324,1.990356,1.979675,1.985779,1.972351,-9.806351,-2.086547
143.7648, -4.163818,1.994629,1.997681,1.998291,2.001648,1.994019,-9.806351,-2.077269
153.3832, -4.081421,1.995239,1.985168,1.980896,1.990662,1.987,-9.806351,-1.991677
163.4089, -3.779297,1.996155,1.982422,1.979065,1.990662,1.98761,-9.806351,-2.102708
173.4464, -4.273682,2.002869,2.0047,1.99585,1.994629,1.991577,-9.806351,-2.026692
183.3952, -4.575806,1.990967,1.987305,1.97937,1.985168,1.976624,-9.806351,-2.01921
193.6114, -3.724365,1.997681,1.997681,1.992798,2.000732,2.001648,-9.806351,-2.018911
203.6886, -4.54834,1.997681,1.996765,1.990662,1.988831,1.979065,-9.806351,-1.928829
213.3775, -3.916626,1.989136,1.984253,1.97937,1.993408,1.983032,-9.806351,-2.062006
223.389, -4.053955,1.997681,1.996765,1.992493,1.996765,1.99646,-9.806351,-1.97372
233.412, -3.999023,1.99585,1.983032,1.975708,1.983643,1.982117,-9.806351,-1.977611
243.3824, -4.053955,2.002258,2.002258,1.997986,1.991882,1.99646,-9.806351,-1.983596
253.3762, -4.108887,2.002869,1.992188,1.983337,1.982117,1.982117,-9.806351,-1.897704
