Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
21.7402, 1.219482,1.998901,1.989746,1.983032,1.98822,1.978455,-9.806351,-2.430115
31.5876, 0.9997559,1.998291,1.99707,1.99585,1.997681,1.984253,-9.806351,-2.519
41.578, 1.356812,2.001953,1.994629,1.987915,1.982422,1.984863,-9.806351,-2.377442
51.5967, 1.384277,1.990662,1.982422,1.978455,1.984558,1.978455,-9.806351,-2.407071
61.5738, 1.274414,2.005615,2.004395,2.001343,2.000732,1.998596,-9.806351,-2.381632
71.5892, 1.329346,1.996155,1.983643,1.981201,1.987305,1.981506,-9.806351,-2.356792
81.5866, 1.054688,1.997681,1.998291,1.99585,1.993408,1.987,-9.806351,-2.4774
91.7667, 1.192017,2.002869,1.99585,1.988831,1.987915,1.986389,-9.806351,-2.337938
101.6255, 1.082153,1.998596,1.992798,1.982117,1.977539,1.972046,-9.806351,-2.364274
111.5788, 1.329346,1.995239,1.996765,2.001648,2.004395,2.0047,-9.806351,-2.331354
121.9362, 1.164551,1.993713,1.983948,1.97998,1.990967,1.984558,-9.806351,-2.322675
131.9497, 1.466675,2.002563,2.000732,1.993408,1.992188,1.987305,-9.806351,-2.472312
141.8518, 1.878662,1.994019,1.990051,1.982422,1.992188,1.991577,-9.806351,-2.319982
151.589, 1.439209,2.000732,1.991272,1.978149,1.977539,1.973267,-9.806351,-2.366968
162.0103, 1.082153,2.002869,2.012024,2.003479,2.002869,1.997375,-9.806351,-2.352303
171.8424, 1.246948,1.99707,1.991882,1.982117,1.980591,1.978455,-9.806351,-2.344821
181.6009, 1.604004,1.99707,1.991577,1.98761,1.995544,1.995544,-9.806351,-2.481889
191.6384, 0.9997559,1.996155,1.994019,1.993713,1.991882,1.98761,-9.806351,-2.359785
201.6919, 1.63147,1.999512,1.986389,1.976013,1.97937,1.970825,-9.806351,-2.406771
211.5802, 0.9173584,1.994629,1.988525,1.991272,1.992493,1.988831,-9.806351,-2.341529
221.5754, 1.384277,1.993713,1.983032,1.979675,1.988525,1.981201,-9.806351,-2.315792
231.5978, 1.741333,1.99585,1.995544,1.988831,1.996155,1.994019,-9.806351,-2.412158
241.5801, 1.192017,2.003174,1.99646,1.987915,1.984253,1.985474,-9.806351,-2.296638
251.7768, 1.411743,1.993103,1.982117,1.975403,1.986389,1.980286,-9.806351,-2.348113
261.5945, 0.9448242,1.99707,2.002258,2.006226,2.005615,1.997986,-9.806351,-2.337938
289.1984, 0.9448242,1.992493,1.987915,1.986389,1.984863,1.981201,-9.806351,-2.328361
291.5959, 1.604004,2.003479,1.994934,1.986694,1.984863,1.98761,-9.806351,-2.413954
301.9711, 1.658936,2.000427,1.986084,1.974182,1.976929,1.974792,-9.806351,-2.395997
311.6705, 1.082153,2.001038,2.005005,2.003784,1.997986,1.998901,-9.806351,-2.335544
322.1736, 1.192017,1.991577,1.994324,1.983337,1.985474,1.978149,-9.806351,-2.321478
331.7407, 1.082153,1.994019,1.993408,1.992493,1.99646,1.994629,-9.806351,-2.428319
