Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
21.8779, -14.10645,1.998291,1.983337,1.97998,1.981812,1.983643,-9.806351,-6.163872
31.9614, -15.23254,1.999817,2.00531,1.994324,1.993713,1.991577,-9.806351,-6.294955
41.8653, -15.61707,1.997986,1.992493,1.989746,1.992493,1.983337,-9.806351,-6.218939
51.8524, -13.96912,1.997681,1.983948,1.978455,1.984863,1.983032,-9.806351,-6.323087
62.2514, -15.01282,2.001343,2.0047,2.000732,1.993103,1.998596,-9.806351,-6.300342
71.8553, -16.88049,1.999817,1.995544,1.987,1.98822,1.972961,-9.806351,-6.199785
82.2684, -15.09521,2.000427,2.002258,1.994934,1.99707,1.990356,-9.806351,-6.333561
92.0419, -15.20508,2.000732,1.993713,1.983643,1.98822,1.985474,-9.806351,-6.212954
101.8449, -15.15015,1.992798,1.981812,1.977844,1.984863,1.97998,-9.806351,-6.266823
111.9096, -15.26001,2.000427,1.999817,2.000732,2.0047,2.001953,-9.806351,-6.209961
122.0742, -15.09521,1.994934,1.982117,1.975708,1.985474,1.986084,-9.806351,-6.095638
131.843, -14.3811,1.998596,1.993713,1.990967,1.990967,1.996765,-9.806351,-6.188413
141.9635, -15.12268,1.998901,1.992188,1.984253,1.991577,1.985474,-9.806351,-6.09474
152.2202, -15.5072,1.996765,1.988525,1.983337,1.984253,1.974182,-9.806351,-6.186617
161.8572, -15.20508,1.999207,2.006226,2.000427,2.004089,1.994629,-9.806351,-6.165967
171.9352, -14.90295,2.006531,1.989746,1.982422,1.978149,1.979675,-9.806351,-6.056732
181.8948, -15.09521,2.003784,1.999817,1.992188,1.992798,1.993103,-9.806351,-6.143821
208.2358, -15.09521,1.992798,1.995239,1.991882,1.99646,1.988525,-9.806351,-6.030994
211.8345, -14.90295,2.003479,1.987915,1.976624,1.97876,1.97937,-9.806351,-6.021417
222.1356, -16.24878,1.99585,1.98822,1.984253,1.987,1.981201,-9.806351,-5.941212
232.0443, -15.45227,1.994324,1.996155,1.999512,2.001648,1.994629,-9.806351,-6.031892
241.8463, -15.34241,2.000732,1.99585,1.988831,1.983948,1.983948,-9.806351,-5.857115
252.2756, -14.21631,1.995239,1.980591,1.976318,1.982422,1.984253,-9.806351,-5.870583
261.8804, -15.06775,2.005615,2.007446,1.999817,1.999512,1.994934,-9.806351,-5.866992
271.8556, -15.5072,1.994629,1.988525,1.97998,1.985474,1.976624,-9.806351,-5.749376
282.2215, -14.79309,2.001343,1.996155,1.990356,1.998291,1.996765,-9.806351,-5.824494
291.8705, -14.71069,2.001953,1.993713,1.983337,1.98822,1.989746,-9.806351,-5.661988
301.8362, -14.79309,1.994019,1.983643,1.980896,1.986084,1.97876,-9.806351,-5.708375
312.0985, -14.76563,2.004395,2.004089,1.997986,1.999512,1.999512,-9.806351,-5.698799
321.8424, -14.40857,2.000732,1.991272,1.97998,1.97937,1.974792,-9.806351,-5.597644
332.1486, -15.31494,1.997986,2.000732,1.99646,2.002563,1.991577,-9.806351,-5.663484
341.9794, -14.3811,1.996155,1.98822,1.984253,1.994019,1.993103,-9.806351,-5.439327
351.854, -15.36987,1.999207,1.993103,1.978149,1.977539,1.973572,-9.806351,-5.420473
361.8838, -14.68323,1.99585,1.999817,1.999512,2.006531,2.001343,-9.806351,-5.41748
371.9419, -14.21631,1.998596,1.990662,1.979675,1.983337,1.977539,-9.806351,-5.315427
382.0617, -14.29871,1.994019,1.976624,1.974487,1.975708,1.972961,-9.806351,-5.355829
391.983, -14.6283,1.998291,1.99585,1.988525,1.98761,1.985474,-9.806351,-5.264251
402.2296, -15.15015,1.99707,1.981201,1.974792,1.982727,1.983032,-9.806351,-5.357027
411.8343, -15.4248,2.004395,2.001343,1.999512,1.998596,1.998901,-9.806351,-5.323507
421.8917, -15.45227,1.990356,1.986694,1.979065,1.987305,1.978455,-9.806351,-5.225345
431.8502, -15.20508,2.001343,2.003174,1.998596,1.996155,1.988525,-9.806351,-5.306748
441.8738, -15.61707,1.996765,1.992798,1.994019,1.993713,1.986694,-9.806351,-5.193024
452.0006, -14.73816,2.000427,1.982117,1.973267,1.980896,1.97998,-9.806351,-5.266346
461.8657, -14.49097,1.99707,1.998596,1.997681,2.004089,2.000122,-9.806351,-5.261558
471.8551, -14.90295,1.99707,1.98761,1.977234,1.983643,1.981812,-9.806351,-5.183147
482.1563, -14.76563,1.998901,1.995544,1.987305,1.99707,1.994019,-9.806351,-5.268441
512.8993, -14.93042,1.994629,1.990662,1.986694,1.997986,1.989441,-9.806351,-5.066131
522.3242, -15.39734,2.002869,1.989441,1.983032,1.982727,1.982422,-9.806351,-4.956596
532.1481, -15.20508,1.999207,2.003784,1.996765,1.997986,1.985779,-9.806351,-5.064934
542.0378, -15.97412,2.002869,1.991272,1.989441,1.987305,1.983032,-9.806351,-4.955698
552.2275, -15.91919,2.001953,1.989746,1.975708,1.981812,1.974487,-9.806351,-5.010166
561.9997, -15.4248,2.001648,2.003479,1.997986,1.998596,1.998901,-9.806351,-4.988918
590.542, -15.97412,1.987915,1.986694,1.980591,1.990967,1.985168,-9.806351,-4.914398
591.8592, -17.12769,1.994324,1.990967,1.987305,1.992493,1.984558,-9.806351,-4.863821
619.9302, -15.72693,1.994324,1.983032,1.97937,1.984253,1.980286,-9.806351,-4.859631
621.831, -15.94666,2.00531,2.010498,2.000427,2.000732,1.998901,-9.806351,-4.811148
649.4106, -16.24878,2.007141,2.0047,1.995544,1.990967,1.990051,-9.806351,-4.817732
651.8459, -17.53967,1.996765,1.989441,1.985779,1.993408,1.992188,-9.806351,-4.837784
662.0315, -16.19385,1.999512,2.001648,1.994629,1.997986,2.001648,-9.806351,-4.873996
672.2922, -17.15515,1.996765,1.989746,1.976929,1.982422,1.980896,-9.806351,-4.826711
682.195, -16.49597,1.99707,1.989441,1.990356,2.002258,1.99585,-9.806351,-4.93864
692.0673, -16.93542,1.998291,1.987915,1.98822,1.993408,1.994629,-9.806351,-4.753388
701.9507, -17.45728,1.992493,1.983337,1.975708,1.986694,1.982422,-9.806351,-4.751293
712.2592, -17.81433,2.001343,2.007141,2.004395,2.000427,1.999207,-9.806351,-4.710592
722.0166, -17.62207,2.001953,1.993103,1.983337,1.981506,1.974487,-9.806351,-4.617517
731.8441, -17.42981,2.004089,1.999817,1.997986,1.993408,1.991577,-9.806351,-4.68665
741.8881, -19.05029,1.994629,1.996765,1.987915,1.991577,1.981812,-9.806351,-4.594473
752.0246, -18.00659,2.000122,1.989441,1.980591,1.981506,1.975098,-9.806351,-4.675277
761.8514, -19.10522,2.000122,2.005615,2.002869,2.007446,1.997986,-9.806351,-4.648343
