Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.8397, -47.58728,1.980591,1.983337,1.990662,1.97998,1.978149,-9.806351,-2.110489
32.8221, -47.99927,1.980896,1.97937,1.981812,1.97998,1.979065,-9.806351,-2.198176
43.1311, -48.30139,1.974487,1.982117,1.985168,1.982422,1.98761,-9.806351,-2.11827
52.8256, -47.83447,1.981506,1.991272,1.993713,1.982117,1.97876,-9.806351,-2.169147
62.8306, -48.63098,1.986694,1.983948,1.983948,1.975403,1.97937,-9.806351,-2.194585
72.9616, -48.24646,1.975708,1.983643,1.988831,1.981812,1.984863,-9.806351,-2.178125
82.8322, -48.54858,1.975098,1.97876,1.98761,1.985779,1.984253,-9.806351,-2.266411
92.8467, -48.63098,1.981506,1.982117,1.988525,1.983337,1.984253,-9.806351,-2.21733
102.8175, -47.36755,1.97937,1.990051,1.993408,1.985474,1.982117,-9.806351,-2.281674
112.8302, -49.31763,1.974182,1.983337,1.987305,1.985474,1.982727,-9.806351,-2.257732
122.8296, -47.50488,1.97998,1.982117,1.981201,1.975403,1.97876,-9.806351,-2.241871
132.8643, -48.21899,1.982422,1.984558,1.987305,1.981506,1.977844,-9.806351,-2.315792
142.8378, -48.54858,1.977234,1.983032,1.985168,1.981201,1.984558,-9.806351,-2.272397
153.3441, -47.66968,1.983032,1.991577,1.992798,1.981201,1.982117,-9.806351,-2.339734
162.8467, -48.96057,1.97998,1.980286,1.984253,1.981201,1.983643,-9.806351,-2.314894
172.8219, -48.16406,1.977539,1.97876,1.985779,1.984253,1.983948,-9.806351,-2.290353
182.8492, -48.49365,1.981201,1.977844,1.984253,1.973877,1.97937,-9.806351,-2.383129
192.8464, -49.23523,1.983032,1.98761,1.990662,1.981506,1.985168,-9.806351,-2.320879
202.8284, -48.0542,1.983032,1.989136,1.990967,1.983643,1.982117,-9.806351,-2.384924
212.9861, -49.94934,1.982727,1.988831,1.992493,1.983032,1.978149,-9.806351,-2.361281
222.8376, -48.57605,1.977234,1.975098,1.981506,1.97937,1.982727,-9.806351,-2.336741
232.837, -49.78455,1.97876,1.975098,1.980286,1.980591,1.986389,-9.806351,-2.427421
242.8526, -50.1416,1.981201,1.981506,1.987305,1.981201,1.984253,-9.806351,-2.358588
252.8328, -49.75708,1.976624,1.983643,1.988831,1.985779,1.986389,-9.806351,-2.435202
263.4806, -51.37756,1.985474,1.987305,1.987915,1.979065,1.977844,-9.806351,-2.387019
272.8713, -50.93811,1.979065,1.980896,1.985474,1.981506,1.979675,-9.806351,-2.379837
282.8522, -52.11914,1.976929,1.977539,1.985168,1.981506,1.97876,-9.806351,-2.457947
292.8631, -52.14661,1.982422,1.983032,1.98761,1.977234,1.980896,-9.806351,-2.400786
302.8489, -52.17407,1.976624,1.986389,1.990967,1.98822,1.984558,-9.806351,-2.463933
312.8516, -54.28894,1.976013,1.983948,1.987305,1.984558,1.983948,-9.806351,-2.42383
322.8282, -53.16284,1.975403,1.980591,1.983948,1.981506,1.982117,-9.806351,-2.404377
332.8453, -54.83826,1.983337,1.98761,1.987915,1.97876,1.977234,-9.806351,-2.48159
342.8198, -55.16785,1.980591,1.984558,1.986389,1.980896,1.977234,-9.806351,-2.422034
352.8448, -54.4812,1.985474,1.988831,1.991272,1.97937,1.97937,-9.806351,-2.498349
362.8195, -56.51367,1.980896,1.98761,1.993408,1.987,1.986084,-9.806351,-2.430414
372.8294, -55.16785,1.983337,1.985474,1.985168,1.978455,1.977539,-9.806351,-2.408866
382.8451, -56.18408,1.975098,1.983337,1.985779,1.982422,1.974182,-9.806351,-2.438794
392.8201, -56.43127,1.982727,1.984558,1.990967,1.980896,1.97998,-9.806351,-2.377143
402.8214, -55.57983,1.97937,1.986084,1.993408,1.983948,1.983337,-9.806351,-2.44867
413.0484, -55.85449,1.983643,1.986389,1.988525,1.978149,1.980286,-9.806351,-2.372953
423.2126, -55.79956,1.972656,1.97998,1.990662,1.984863,1.984863,-9.806351,-2.354697
432.8242, -55.99182,1.976624,1.983643,1.982727,1.97998,1.978455,-9.806351,-2.404078
442.837, -56.29395,1.977539,1.983643,1.989746,1.984558,1.982422,-9.806351,-2.349909
452.8407, -54.53613,1.982422,1.987305,1.989746,1.983643,1.980896,-9.806351,-2.399888
462.8374, -54.5636,1.983032,1.982727,1.985168,1.981201,1.983032,-9.806351,-2.334047
472.8317, -54.45374,1.980896,1.985168,1.992188,1.986084,1.978149,-9.806351,-2.331653
482.8297, -53.90442,1.980591,1.981812,1.985168,1.980591,1.97998,-9.806351,-2.353201
492.8233, -54.09668,1.979675,1.979675,1.992493,1.984863,1.980286,-9.806351,-2.296638
502.9454, -53.24524,1.982727,1.988525,1.990051,1.984253,1.981506,-9.806351,-2.368165
512.8178, -53.41003,1.979065,1.986389,1.994019,1.98761,1.981812,-9.806351,-2.29993
522.82, -52.14661,1.975098,1.97876,1.983643,1.983337,1.986389,-9.806351,-2.289455
532.8142, -52.09167,1.977844,1.982422,1.983032,1.977844,1.977844,-9.806351,-2.299032
542.8266, -51.70715,1.97876,1.979675,1.987305,1.981812,1.980896,-9.806351,-2.243966
552.8516, -50.60852,1.981201,1.984558,1.987915,1.980896,1.983337,-9.806351,-2.321777
562.8153, -50.85571,1.986694,1.983643,1.98761,1.980896,1.985474,-9.806351,-2.265513
572.8386, -50.224,1.975098,1.981812,1.984253,1.987915,1.98761,-9.806351,-2.242769
583.0862, -50.16907,1.979675,1.981506,1.983643,1.984558,1.97937,-9.806351,-2.236783
592.8345, -49.64722,1.973877,1.97998,1.990662,1.988525,1.982117,-9.806351,-2.179621
602.8395, -48.21899,1.976929,1.983337,1.992188,1.986389,1.98761,-9.806351,-2.24217
613.2343, -48.1366,1.980286,1.982727,1.985168,1.978149,1.983948,-9.806351,-2.187103
622.8524, -46.90063,1.981201,1.980286,1.985168,1.97937,1.981812,-9.806351,-2.15957
632.8407, -47.31262,1.983948,1.986389,1.986694,1.97998,1.975403,-9.806351,-2.179921
642.8113, -47.47742,1.97998,1.981506,1.986694,1.97937,1.983032,-9.806351,-2.129942
652.8342, -45.85693,1.985779,1.984558,1.987,1.978455,1.983032,-9.806351,-2.212242
663.0123, -46.79077,1.981812,1.985168,1.992188,1.985779,1.984253,-9.806351,-2.127847
672.8418, -45.36255,1.985168,1.981812,1.984558,1.976624,1.97998,-9.806351,-2.128445
682.8226, -45.39001,1.980896,1.983032,1.981506,1.977844,1.975098,-9.806351,-2.181118
692.8088, -45.33508,1.980591,1.987305,1.990662,1.984253,1.978455,-9.806351,-2.125752
702.8542, -44.31885,1.98822,1.98822,1.988831,1.978455,1.978455,-9.806351,-2.201468
712.8399, -45.06042,1.977539,1.984253,1.991272,1.987915,1.983948,-9.806351,-2.131139
722.8166, -43.68713,1.973267,1.980591,1.98761,1.983643,1.984558,-9.806351,-2.128445
