Time,Gonio
0.0,0.9856811172259039
0.013702896293989412,0.9926741515621281
0.027405792587978824,0.9996111546136386
0.04110868888196824,1.0064640441789887
0.05481158517595765,1.0132045534108836
0.06851448146994706,1.0198043702110562
0.08221737776393648,1.0262352668611328
0.09592027405792589,1.0324692160633195
0.1096231703519153,1.0384784933984514
0.1233260666459047,1.0442357707942165
0.1370289629398941,1.0497142070047127
0.15073185923388352,1.0548875371440645
0.16443475552787296,1.0597301585214478
0.17813765182186236,1.0642172089103628
0.19184054811585177,1.0683246342122046
0.20554344440984118,1.0720292440494121
0.2192463407038306,1.075308757353053
0.23294923699782,1.0781418428490939
0.2466521332918094,1.080508158834862
0.2603550295857988,1.0823883954520848
0.2740579258797882,1.0837643227391993
0.28776082217377763,1.0846188460851762
0.30146371846776704,1.0849360657881517
0.31516661476175645,1.0847013339861478
0.3288695110557459,1.0839013050696167
0.3425724073497353,1.0825239815980177
0.35627530364372473,1.0805587592196557
0.36997819993771414,1.0779964702810318
0.38368109623170354,1.0748294223498467
0.39738399252569295,1.0710514275326355
0.41108688881968236,1.066657820714164
0.42478978511367177,1.0616454681629246
0.4384926814076612,1.0560127685270166
0.4521955777016506,1.0497596453966682
0.46589847399564,1.042887528079966
0.4796013702896294,1.0353993167763778
0.4933042665836188,1.0272993302346913
0.5070071628776083,1.0185932373634499
0.5207100591715976,1.0092879754355648
0.5344129554655871,0.9993916567782947
0.5481158517595764,0.9889134675498493
0.5618187480535659,0.9778635651366209
0.5755216443475553,0.9662529805471972
0.5892245406415447,0.9540935293903665
0.6029274369355341,0.9413977327436773
0.6166303332295235,0.928178749210948
0.6303332295235129,0.9144503200079077
0.6440361258175024,0.9002267270527319
0.6577390221114918,0.8855227614721701
0.6714419184054812,0.8703537000251306
0.6851448146994706,0.8547352879446402
0.69884771099346,0.8386837263299696
0.7125506072874495,0.8222156630699988
0.7262535035814388,0.8053481888596523
0.7399563998754283,0.7880988396300996
0.7536592961694176,0.7704856029058061
0.7673621924634071,0.7525269227584658
0.7810650887573964,0.7342416983442583
