Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.8522, -0.9228516,1.966553,1.968079,1.982117,1.97876,1.975403,-9.806351,-2.998139
32.4982, -1.389771,1.977539,1.976929,1.984253,1.97052,1.972961,-9.806351,-2.975993
42.8371, -0.1538086,1.972961,1.963806,1.971436,1.966858,1.970825,-9.806351,-2.96881
52.7107, -1.664429,1.967773,1.967773,1.980896,1.97998,1.972046,-9.806351,-2.999935
62.4973, -0.6207275,1.974182,1.970215,1.977539,1.967163,1.973877,-9.806351,-2.978088
72.48351, -0.5383301,1.97052,1.973267,1.977234,1.969604,1.973877,-9.806351,-3.030162
82.5017, -1.087646,1.96991,1.974487,1.981506,1.977234,1.982727,-9.806351,-2.979285
92.5019, -0.4559326,1.976013,1.971436,1.978455,1.965637,1.97998,-9.806351,-2.977489
102.4698, -1.334839,1.965637,1.969604,1.975708,1.981201,1.971741,-9.806351,-2.999935
129.2349, -0.4833984,1.976013,1.975708,1.976929,1.965332,1.968689,-9.806351,-2.962226
132.4978, -1.087646,1.968994,1.973877,1.983643,1.978149,1.974182,-9.806351,-3.026271
142.4967, -0.4559326,1.978149,1.973572,1.97998,1.970825,1.975098,-9.806351,-2.97719
152.4676, -1.554565,1.968689,1.973572,1.976318,1.972046,1.968079,-9.806351,-2.960131
162.5138, -0.8404541,1.980286,1.974487,1.979065,1.970825,1.97052,-9.806351,-2.90267
172.7002, -1.19751,1.971741,1.973267,1.984863,1.974182,1.972656,-9.806351,-2.954744
182.4747, -2.076416,1.978455,1.975708,1.980896,1.964417,1.972656,-9.806351,-2.90297
192.4947, -0.9777832,1.968689,1.974487,1.982727,1.97937,1.977539,-9.806351,-2.922123
202.4603, -0.3460693,1.971436,1.965942,1.970215,1.96991,1.978455,-9.806351,-2.909853
212.5144, -0.9228516,1.966248,1.967773,1.978149,1.976318,1.972656,-9.806351,-2.831144
222.6076, -0.2636719,1.973877,1.968994,1.973877,1.969604,1.976013,-9.806351,-2.881721
232.4899, -1.664429,1.965942,1.971436,1.982422,1.981201,1.97998,-9.806351,-2.826355
242.4661, -0.3186035,1.977539,1.97876,1.97876,1.968689,1.967773,-9.806351,-2.852691
252.4906, -0.5383301,1.972046,1.968689,1.973877,1.963806,1.975708,-9.806351,-2.816778
262.458, -0.3186035,1.973267,1.976624,1.977234,1.972656,1.971741,-9.806351,-2.744952
272.4886, -1.224976,1.967773,1.972046,1.981201,1.97998,1.971741,-9.806351,-2.804807
282.6659, -1.939087,1.971741,1.976013,1.985474,1.973572,1.967163,-9.806351,-2.738667
292.5271, -1.060181,1.971741,1.974182,1.984253,1.97998,1.978455,-9.806351,-2.768894
302.479, -1.334839,1.965942,1.968079,1.975708,1.976929,1.976318,-9.806351,-2.714426
312.712, -1.252441,1.973267,1.969299,1.975098,1.972656,1.974487,-9.806351,-2.664747
322.4907, -0.8953857,1.964722,1.965942,1.979675,1.977539,1.975403,-9.806351,-2.729091
332.4796, -1.279907,1.977234,1.977539,1.981201,1.963196,1.966553,-9.806351,-2.682703
342.5036, -1.005249,1.966248,1.973267,1.980591,1.981201,1.975708,-9.806351,-2.726996
352.5196, -1.032715,1.968384,1.968079,1.976624,1.980286,1.980896,-9.806351,-2.709338
362.5317, -0.8679199,1.976013,1.976318,1.976929,1.966858,1.968079,-9.806351,-2.641104
372.552, -0.6207275,1.978455,1.972961,1.976318,1.965637,1.97052,-9.806351,-2.70874
382.4783, -1.71936,1.967163,1.973572,1.986389,1.976624,1.973267,-9.806351,-2.670134
392.7838, -0.703125,1.968689,1.967163,1.979065,1.974792,1.982422,-9.806351,-2.699762
402.4596, -0.8953857,1.970825,1.969299,1.973877,1.970215,1.97052,-9.806351,-2.674623
412.4787, -0.5383301,1.972656,1.967163,1.972046,1.967773,1.984863,-9.806351,-2.607884
422.4749, -0.8404541,1.97052,1.975708,1.97998,1.976929,1.975708,-9.806351,-2.654272
432.4601, -1.142578,1.965332,1.968079,1.978455,1.976624,1.982422,-9.806351,-2.583344
442.4766, -1.252441,1.972961,1.977844,1.987915,1.97113,1.969299,-9.806351,-2.606089
452.4649, -1.087646,1.976013,1.977234,1.975403,1.968689,1.964111,-9.806351,-2.610877
462.5059, -0.8679199,1.974182,1.972351,1.977539,1.974487,1.972961,-9.806351,-2.566884
472.6485, -0.8404541,1.966248,1.967773,1.976929,1.977844,1.977234,-9.806351,-2.606089
482.4728, -1.032715,1.972656,1.97113,1.977539,1.975708,1.980286,-9.806351,-2.53546
492.472, -1.307373,1.967468,1.976013,1.987305,1.983643,1.976318,-9.806351,-2.55611
502.4753, -1.087646,1.973267,1.968384,1.97113,1.972656,1.976624,-9.806351,-2.536657
512.4932, -1.19751,1.977234,1.978149,1.981506,1.971741,1.963501,-9.806351,-2.458845
522.6087, -1.142578,1.974792,1.975098,1.983032,1.972046,1.971741,-9.806351,-2.52708
532.473, -1.444702,1.965332,1.968384,1.981201,1.980591,1.982117,-9.806351,-2.483984
542.4771, -0.5932617,1.97052,1.960449,1.970215,1.965332,1.972351,-9.806351,-2.525883
552.6968, -1.499634,1.97113,1.967773,1.976624,1.972046,1.974182,-9.806351,-2.493262
562.4911, -0.4833984,1.978149,1.969299,1.975098,1.969299,1.974792,-9.806351,-2.450166
572.4929, -1.060181,1.974487,1.977539,1.979675,1.969299,1.966553,-9.806351,-2.513912
582.6273, -0.4833984,1.976929,1.969604,1.974792,1.966248,1.973267,-9.806351,-2.458247
592.496, -0.6481934,1.97052,1.966858,1.980591,1.974487,1.985474,-9.806351,-2.490269
602.4813, -1.19751,1.975098,1.971436,1.973572,1.973572,1.967163,-9.806351,-2.463035
612.4851, -1.664429,1.968689,1.973572,1.97998,1.973877,1.97113,-9.806351,-2.416647
638.7672, -0.5383301,1.974182,1.967163,1.975098,1.968384,1.977234,-9.806351,-2.487875
642.4745, -0.8679199,1.976318,1.967773,1.974182,1.969604,1.977234,-9.806351,-2.413355
652.4643, -1.71936,1.976318,1.96991,1.980591,1.973572,1.968994,-9.806351,-2.445677
662.5128, -0.8953857,1.975098,1.974487,1.977844,1.968079,1.968079,-9.806351,-2.384026
672.5519, -0.8129883,1.975098,1.967163,1.973877,1.968994,1.975403,-9.806351,-2.449867
682.4781, -0.8953857,1.979065,1.978149,1.982727,1.968994,1.965637,-9.806351,-2.384026
692.4926, -0.9777832,1.973877,1.975403,1.983948,1.973267,1.972046,-9.806351,-2.435202
702.4812, -1.5271,1.972046,1.972961,1.97998,1.97113,1.970825,-9.806351,-2.397494
712.5601, -0.5657959,1.972351,1.96991,1.973877,1.970825,1.973877,-9.806351,-2.325368
722.4638, -0.9503174,1.97052,1.976318,1.984253,1.970215,1.972961,-9.806351,-2.387019
732.4788, -1.746826,1.97052,1.973877,1.991272,1.981201,1.973572,-9.806351,-2.322376
