Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.0094, -1.170044,1.972656,1.977539,1.980896,1.981201,1.970215,-9.806351,-9.806351
32.0186, 0.09338379,1.97876,1.97052,1.977539,1.965637,1.974792,-9.806351,-9.806351
41.9963, -0.6207275,1.967773,1.973877,1.984253,1.982117,1.973877,-9.806351,-9.806351
52.4205, -0.7580566,1.97937,1.976318,1.979065,1.968079,1.968079,-9.806351,-9.806351
61.9992, -0.7855225,1.961365,1.975708,1.981812,1.982422,1.974487,-9.806351,-9.806351
72.0096, -0.1812744,1.97113,1.964722,1.977539,1.974487,1.976318,-9.806351,-9.806351
82.0681, -0.04394531,1.977539,1.97113,1.972961,1.96228,1.969604,-9.806351,-9.806351
92.09299, 0.06591797,1.967773,1.96991,1.976318,1.977539,1.980286,-9.806351,-9.806351
102.0083, -1.279907,1.96991,1.97113,1.981201,1.976624,1.974487,-9.806351,-9.806351
112.1019, -0.7855225,1.965332,1.971741,1.985474,1.977844,1.976318,-9.806351,-9.806351
121.9971, 0.09338379,1.979065,1.970215,1.97113,1.969604,1.972961,-9.806351,-9.806351
132.0607, -0.9503174,1.97052,1.970825,1.983948,1.977539,1.971436,-9.806351,-9.806351
141.9921, -0.2362061,1.970825,1.977539,1.986389,1.983032,1.976013,-9.806351,-9.806351
151.9858, -0.3460693,1.973877,1.975708,1.97937,1.969299,1.968384,-9.806351,-9.806351
162.0074, -1.060181,1.972351,1.97998,1.983948,1.972961,1.966858,-9.806351,-9.806351
171.9843, -0.2087402,1.979065,1.970215,1.976013,1.971436,1.971436,-9.806351,-9.806351
181.9887, 0.06591797,1.973572,1.965637,1.974487,1.96991,1.975708,-9.806351,-9.806351
191.9797, -0.1812744,1.968384,1.969299,1.982117,1.981506,1.977844,-9.806351,-9.806351
201.9873, -0.1538086,1.972656,1.967163,1.972961,1.97052,1.972046,-9.806351,-9.806351
212.1645, -0.3460693,1.975098,1.974182,1.97876,1.969299,1.972961,-9.806351,-9.806351
222.0299, -0.8953857,1.967773,1.973877,1.982422,1.97937,1.973572,-9.806351,-9.806351
231.9974, -0.2362061,1.968384,1.965637,1.97937,1.974487,1.982422,-9.806351,-9.806351
242.2485, -0.3460693,1.965637,1.973572,1.984253,1.982422,1.980591,-9.806351,-9.806351
252.005, -0.2636719,1.965332,1.960144,1.977844,1.973267,1.978455,-9.806351,-9.806351
261.9855, -0.04394531,1.978149,1.975403,1.977844,1.967773,1.97113,-9.806351,-9.806351
272.0071, -0.3460693,1.972046,1.97113,1.977844,1.974487,1.980591,-9.806351,-9.806351
282.0266, -1.060181,1.964111,1.971436,1.981812,1.980896,1.97876,-9.806351,-9.806351
292.2035, 0.3955078,1.971436,1.973267,1.981201,1.975403,1.980286,-9.806351,-9.806351
302.0154, -0.8679199,1.973267,1.97998,1.982422,1.970825,1.965027,-9.806351,-9.806351
312.0947, -0.4833984,1.976318,1.978455,1.982422,1.973877,1.966858,-9.806351,-9.806351
322.0195, -0.1538086,1.967773,1.968994,1.977539,1.973877,1.973877,-9.806351,-9.806351
332.0015, -0.5932617,1.968384,1.966858,1.977844,1.983032,1.982422,-9.806351,-9.806351
342.0089, -0.7580566,1.974487,1.97876,1.987,1.971741,1.973572,-9.806351,-9.747094
351.9864, -0.7855225,1.969299,1.971741,1.978149,1.976624,1.976318,-9.806351,-9.806351
362.0027, 0.09338379,1.968994,1.968079,1.974487,1.975098,1.977539,-9.806351,-9.806351
372.0156, -0.5108643,1.967163,1.97052,1.980286,1.978149,1.971741,-9.806351,-9.806351
