Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.6709, 0.3131104,1.971436,1.973267,1.985779,1.975403,1.972961,-9.806351,-2.226308
32.6275, 0.01098633,1.972656,1.966553,1.972046,1.971436,1.976929,-9.806351,-2.205958
42.5177, 0.4229736,1.972351,1.976013,1.982727,1.973267,1.971436,-9.806351,-2.157176
52.761, 0.5328369,1.972046,1.975098,1.980591,1.973572,1.974792,-9.806351,-2.242469
62.2996, 0.01098633,1.964417,1.970215,1.974182,1.976013,1.975098,-9.806351,-2.181118
72.5192, 0.3405762,1.973877,1.97876,1.989746,1.973267,1.970825,-9.806351,-2.197877
82.2903, 0.06591797,1.972656,1.975098,1.976318,1.969604,1.97113,-9.806351,-2.175731
92.4068, 1.082153,1.972046,1.972961,1.980286,1.968689,1.967773,-9.806351,-2.138022
102.3948, 0.8349609,1.973572,1.97113,1.974182,1.968384,1.974182,-9.806351,-2.194286
112.3109, 0.2856445,1.974487,1.975403,1.985779,1.968384,1.967773,-9.806351,-2.129642
122.4367, 0.1208496,1.966248,1.97052,1.982422,1.981201,1.978149,-9.806351,-2.153285
132.295, -0.401001,1.974487,1.976013,1.979065,1.97113,1.96228,-9.806351,-2.132037
142.3121, 0.1208496,1.973267,1.977234,1.983643,1.977844,1.968384,-9.806351,-2.108693
152.4882, 0.6427002,1.97052,1.967468,1.980286,1.972656,1.977539,-9.806351,-2.197279
162.4167, 0.01098633,1.971436,1.971741,1.977234,1.976624,1.974487,-9.806351,-2.139518
172.3182, 0.3955078,1.970825,1.974487,1.987305,1.975708,1.969604,-9.806351,-2.160168
182.4379, -0.1538086,1.977844,1.975708,1.981506,1.970825,1.965027,-9.806351,-2.139818
192.3154, -0.04394531,1.976624,1.972046,1.978455,1.967773,1.974487,-9.806351,-2.099116
202.5861, -0.1263428,1.968689,1.974487,1.983643,1.975403,1.966553,-9.806351,-2.172139
212.2873, -0.3186035,1.97113,1.971741,1.982727,1.976318,1.973572,-9.806351,-2.117073
222.5546, 0.3955078,1.972961,1.975098,1.980591,1.972961,1.973267,-9.806351,-2.126949
232.5574, 0.03845215,1.972656,1.970825,1.976624,1.975708,1.975403,-9.806351,-2.104503
242.2974, 0.8349609,1.975708,1.964417,1.972046,1.970825,1.976624,-9.806351,-2.067992
252.5885, 0.8898926,1.981506,1.973267,1.978149,1.965637,1.967468,-9.806351,-2.129942
262.3755, 0.03845215,1.975098,1.977234,1.97937,1.972961,1.968079,-9.806351,-2.069788
272.304, 0.8898926,1.967773,1.972656,1.976013,1.973267,1.976929,-9.806351,-2.078766
282.2912, 0.5328369,1.982422,1.974182,1.976624,1.964111,1.966858,-9.806351,-2.066495
292.3028, 1.082153,1.976624,1.973267,1.983032,1.964417,1.968689,-9.806351,-2.040159
302.2889, 0.5328369,1.971436,1.967773,1.976929,1.973877,1.978149,-9.806351,-2.101211
312.5029, 0.4779053,1.974487,1.972046,1.975098,1.973572,1.976013,-9.806351,-2.043451
322.3, 0.3131104,1.974182,1.977844,1.984863,1.976318,1.96991,-9.806351,-2.084751
332.6024, -0.4833984,1.970215,1.977844,1.981506,1.974182,1.963501,-9.806351,-2.066795
342.7135, -0.2362061,1.966248,1.970825,1.97876,1.987305,1.980896,-9.806351,-2.037466
352.2864, -0.2636719,1.971741,1.974182,1.982422,1.977539,1.974182,-9.806351,-2.115577
362.5783, 0.2856445,1.97113,1.976013,1.973877,1.969604,1.972046,-9.806351,-2.040159
372.3138, 0.368042,1.967773,1.968384,1.980591,1.976624,1.981201,-9.806351,-2.061408
397.1152, -0.09887695,1.966858,1.972961,1.980591,1.973267,1.969604,-9.806351,-2.041057
402.3186, 0.1483154,1.968994,1.969299,1.983337,1.976624,1.976624,-9.806351,-2.035969
412.6469, 0.1208496,1.968689,1.969299,1.97998,1.976318,1.981812,-9.806351,-2.022502
422.7119, 0.1757813,1.970825,1.975708,1.983643,1.97113,1.973572,-9.806351,-2.045546
432.6307, 0.03845215,1.975708,1.972046,1.973267,1.963501,1.96991,-9.806351,-2.025794
442.9736, 0.3131104,1.968689,1.965637,1.976013,1.978455,1.977234,-9.806351,-1.992275
452.3083, 0.1757813,1.973572,1.977844,1.985168,1.96991,1.968079,-9.806351,-2.057816
462.5128, 0.06591797,1.977539,1.976929,1.981506,1.965637,1.971436,-9.806351,-1.995567
472.5366, -0.5657959,1.963501,1.968994,1.982727,1.97937,1.977234,-9.806351,-2.012326
482.5397, -0.7305908,1.967468,1.975403,1.981201,1.977234,1.973877,-9.806351,-1.984793
492.3133, 0.3131104,1.968994,1.965027,1.975403,1.97876,1.978149,-9.806351,-1.953968
502.3834, 0.6152344,1.975708,1.972046,1.97876,1.968689,1.971741,-9.806351,-2.023998
512.3228, -0.401001,1.965942,1.965942,1.981506,1.97998,1.978149,-9.806351,-1.94918
522.5897, 0.7250977,1.979065,1.978455,1.978455,1.968689,1.968384,-9.806351,-1.971625
532.2959, -0.6207275,1.964111,1.97052,1.979675,1.978455,1.973877,-9.806351,-1.963545
542.3176, 0.3955078,1.984253,1.976013,1.972961,1.968994,1.968994,-9.806351,-1.930924
552.6701, 0.7250977,1.981201,1.972656,1.976318,1.968384,1.969604,-9.806351,-2.028487
562.6855, 0.09338379,1.972656,1.968689,1.977539,1.974792,1.977844,-9.806351,-1.987187
572.319, 0.2856445,1.97052,1.97113,1.97876,1.96991,1.974487,-9.806351,-2.003648
