Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.8137, -4.987793,1.965027,1.966553,1.977539,1.983337,1.980591,-9.806351,-2.375647
33.3393, -4.713135,1.971436,1.978455,1.981812,1.973877,1.971741,-9.806351,-2.395399
43.7258, -4.493408,1.971741,1.966248,1.969299,1.976624,1.980896,-9.806351,-2.384026
53.5135, -4.768066,1.974182,1.96991,1.972046,1.973267,1.980896,-9.806351,-2.341829
63.5553, -4.163818,1.974487,1.964722,1.975098,1.968079,1.976318,-9.806351,-2.422334
73.4542, -5.482178,1.974182,1.975098,1.982422,1.976013,1.973572,-9.806351,-2.356194
83.733, -4.301147,1.975098,1.968994,1.975708,1.974487,1.97998,-9.806351,-2.350208
93.3718, -4.87793,1.977234,1.976624,1.97937,1.971436,1.968079,-9.806351,-2.363676
103.3788, -4.932861,1.974182,1.975708,1.977844,1.973877,1.972046,-9.806351,-2.30412
131.1966, -4.136353,1.971741,1.972046,1.977844,1.974487,1.972961,-9.806351,-2.385223
133.1345, -5.152588,1.976013,1.970215,1.973572,1.968079,1.971436,-9.806351,-2.30831
143.4007, -5.537109,1.971436,1.972656,1.97876,1.979675,1.969299,-9.806351,-2.347814
153.366, -4.520874,1.968994,1.970825,1.973877,1.971436,1.975098,-9.806351,-2.31639
163.33, -4.87793,1.966858,1.972656,1.982727,1.978149,1.976318,-9.806351,-2.366668
173.1016, -4.850464,1.976929,1.976624,1.976929,1.969299,1.97052,-9.806351,-2.327463
183.1177, -4.658203,1.972961,1.968994,1.982727,1.975708,1.977539,-9.806351,-2.344821
193.277, -5.509644,1.975098,1.977539,1.977539,1.972961,1.965332,-9.806351,-2.358887
203.4139, -3.175049,1.971436,1.968689,1.975098,1.974487,1.981506,-9.806351,-2.327164
234.4059, -4.740601,1.977234,1.978149,1.981506,1.965332,1.967773,-9.806351,-2.389114
243.4218, -4.932861,1.974182,1.972046,1.975403,1.970825,1.970215,-9.806351,-2.343924
253.353, -4.383545,1.97998,1.976013,1.97937,1.970825,1.969299,-9.806351,-2.280777
263.3587, -4.383545,1.970825,1.972961,1.977844,1.972961,1.977539,-9.806351,-2.346318
273.4554, -5.234985,1.977234,1.978455,1.97998,1.968079,1.967163,-9.806351,-2.272995
283.4886, -4.356079,1.972656,1.973267,1.975403,1.973267,1.974182,-9.806351,-2.293645
293.6125, -4.658203,1.975403,1.968994,1.971436,1.969604,1.977539,-9.806351,-2.295142
303.4881, -5.317383,1.97052,1.97113,1.981201,1.979675,1.974792,-9.806351,-2.266411
313.2152, -4.740601,1.975098,1.974487,1.981812,1.972656,1.969604,-9.806351,-2.329858
323.5705, -4.822998,1.966248,1.968689,1.976929,1.978455,1.981506,-9.806351,-2.263119
333.0839, -4.520874,1.976318,1.975098,1.980591,1.972351,1.97113,-9.806351,-2.296039
343.3262, -5.097656,1.967468,1.964417,1.975098,1.976624,1.977539,-9.806351,-2.291251
353.1035, -4.438477,1.97937,1.977539,1.979065,1.965027,1.97052,-9.806351,-2.255937
363.1176, -4.438477,1.976318,1.969604,1.972961,1.969604,1.976013,-9.806351,-2.318784
373.2222, -5.262451,1.96991,1.974792,1.980896,1.974487,1.977539,-9.806351,-2.248754
383.0956, -4.713135,1.974792,1.977844,1.979675,1.973572,1.970215,-9.806351,-2.271499
393.0882, -5.20752,1.966858,1.97052,1.975098,1.974182,1.974182,-9.806351,-2.255937
403.0878, -5.20752,1.964417,1.974182,1.983948,1.981506,1.977539,-9.806351,-2.211644
413.087, -4.493408,1.975708,1.968994,1.976929,1.974487,1.976318,-9.806351,-2.281974
423.453, -5.097656,1.975403,1.973267,1.976929,1.966553,1.966248,-9.806351,-2.224513
433.0992, -5.454712,1.968384,1.977539,1.983032,1.979065,1.972656,-9.806351,-2.25055
458.7283, -4.658203,1.966248,1.960144,1.972656,1.973572,1.982117,-9.806351,-2.216432
463.4538, -5.894165,1.97113,1.969604,1.982727,1.976624,1.976013,-9.806351,-2.177227
473.1334, -4.768066,1.974487,1.972961,1.978149,1.972351,1.972961,-9.806351,-2.1886
483.1231, -4.768066,1.977234,1.976013,1.980591,1.968994,1.968994,-9.806351,-2.217629
493.0878, -4.822998,1.962891,1.962891,1.971741,1.973267,1.979675,-9.806351,-2.172738
503.0732, -4.822998,1.970215,1.977539,1.981812,1.97937,1.972046,-9.806351,-2.12665
513.3789, -4.768066,1.972656,1.97052,1.97937,1.976013,1.975098,-9.806351,-2.20925
523.0739, -5.372314,1.976013,1.979065,1.983948,1.975098,1.968384,-9.806351,-2.132037
533.0734, -5.180054,1.973877,1.980896,1.985474,1.975403,1.973877,-9.806351,-2.173935
543.0882, -5.042725,1.977844,1.976013,1.974487,1.968994,1.966858,-9.806351,-2.134132
571.1281, -6.196289,1.975098,1.974182,1.982422,1.971436,1.971436,-9.806351,-2.103007
573.0943, -3.88916,1.973572,1.97113,1.973877,1.976013,1.978149,-9.806351,-2.174234
583.133, -4.575806,1.980591,1.978149,1.973877,1.971741,1.973267,-9.806351,-2.135628
593.3963, -5.125122,1.973572,1.97113,1.972961,1.97113,1.972656,-9.806351,-2.101211
603.1321, -4.54834,1.973267,1.966553,1.976013,1.976318,1.977844,-9.806351,-2.055722
613.4859, -4.850464,1.97113,1.970825,1.984253,1.975098,1.976318,-9.806351,-2.127248
623.1017, -4.822998,1.967163,1.969299,1.976013,1.975708,1.978455,-9.806351,-2.059612
633.4208, -4.740601,1.975708,1.97113,1.976013,1.97052,1.977844,-9.806351,-2.095226
643.2722, -5.372314,1.961365,1.969604,1.976318,1.97876,1.978149,-9.806351,-2.073678
653.1026, -5.042725,1.972046,1.973877,1.983643,1.977234,1.973877,-9.806351,-2.012027
663.1571, -4.795532,1.966858,1.968079,1.975403,1.976318,1.97876,-9.806351,-2.075773
673.308, -5.262451,1.972656,1.974487,1.978149,1.973572,1.976013,-9.806351,-2.004545
683.0803, -4.960327,1.973267,1.975403,1.986084,1.975708,1.972656,-9.806351,-2.021604
693.081, -5.20752,1.975708,1.974182,1.978149,1.964722,1.968384,-9.806351,-2.010232
703.3568, -4.740601,1.97113,1.973267,1.983337,1.975708,1.972656,-9.806351,-1.971625
713.0792, -5.344849,1.96991,1.972656,1.984253,1.977234,1.974487,-9.806351,-2.038663
723.5199, -5.537109,1.969299,1.975098,1.984253,1.976929,1.97113,-9.806351,-1.96145
733.0793, -4.54834,1.97052,1.972656,1.980286,1.975708,1.978149,-9.806351,-1.9818
743.0912, -5.894165,1.962891,1.968994,1.981506,1.976624,1.973572,-9.806351,-1.970727
753.0929, -4.356079,1.967163,1.967773,1.973877,1.968994,1.976013,-9.806351,-1.959355
763.0957, -4.191284,1.974182,1.968079,1.975098,1.970215,1.974487,-9.806351,-2.026093
773.0912, -4.465942,1.979675,1.974792,1.976013,1.967163,1.971436,-9.806351,-1.963245
