Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.9729, -5.289917,1.966248,1.967773,1.978455,1.975098,1.983032,-9.806351,-2.088342
32.9191, -5.811768,1.971436,1.978455,1.983337,1.972656,1.969604,-9.806351,-2.067094
43.0969, -5.344849,1.972656,1.973877,1.982422,1.977844,1.972961,-9.806351,-2.159271
53.1317, -5.976563,1.971741,1.976624,1.98822,1.978149,1.972046,-9.806351,-2.087445
63.2423, -4.603271,1.966248,1.968994,1.976318,1.976624,1.979675,-9.806351,-2.102109
73.2385, -5.125122,1.972656,1.964417,1.973267,1.967773,1.973572,-9.806351,-2.105401
83.1099, -5.756836,1.965942,1.969604,1.982727,1.981201,1.977539,-9.806351,-2.085948
92.7331, -5.372314,1.976318,1.980896,1.985474,1.970215,1.970215,-9.806351,-2.195782
102.9285, -5.949097,1.972961,1.976318,1.986084,1.975403,1.970825,-9.806351,-2.112284
112.8331, -5.097656,1.969604,1.972656,1.980591,1.968994,1.972046,-9.806351,-2.123657
122.6771, -5.592041,1.968079,1.964111,1.976318,1.976624,1.97998,-9.806351,-2.104503
132.6899, -4.87793,1.97876,1.976929,1.977844,1.966248,1.97052,-9.806351,-2.096124
142.916, -4.740601,1.973267,1.968994,1.978149,1.970825,1.976318,-9.806351,-2.162563
152.6824, -5.756836,1.967163,1.971436,1.981201,1.975098,1.97876,-9.806351,-2.094627
162.7023, -5.097656,1.972961,1.972656,1.97876,1.973877,1.976013,-9.806351,-2.121861
172.6894, -5.454712,1.966248,1.964111,1.976013,1.976624,1.973877,-9.806351,-2.096124
182.6957, -5.372314,1.967773,1.969604,1.977234,1.981506,1.980896,-9.806351,-2.082956
193.0185, -4.850464,1.975098,1.968994,1.97113,1.966248,1.973572,-9.806351,-2.149993
202.7006, -5.976563,1.968079,1.975403,1.983032,1.975098,1.973877,-9.806351,-2.092532
229.8204, -5.866699,1.963501,1.974487,1.984863,1.983337,1.975708,-9.806351,-2.114379
232.693, -5.39978,1.963806,1.964417,1.97052,1.973877,1.97937,-9.806351,-2.128445
243.4443, -4.87793,1.979065,1.979065,1.977844,1.967773,1.970215,-9.806351,-2.176329
252.9397, -6.416016,1.96991,1.982117,1.987305,1.976929,1.97113,-9.806351,-2.098518
263.1617, -5.317383,1.965637,1.97052,1.978149,1.983337,1.982117,-9.806351,-2.11827
273.0323, -5.482178,1.972961,1.968689,1.972656,1.972656,1.972046,-9.806351,-2.113482
282.9438, -5.317383,1.966553,1.975708,1.977844,1.981201,1.978455,-9.806351,-2.090138
293.3995, -5.042725,1.972961,1.983643,1.979065,1.968994,1.970215,-9.806351,-2.201468
303.1109, -5.949097,1.970825,1.981506,1.981812,1.968994,1.972656,-9.806351,-2.140416
312.8484, -4.658203,1.972656,1.970215,1.976013,1.976013,1.978455,-9.806351,-2.168548
323.3024, -6.05896,1.970215,1.968689,1.976318,1.975708,1.973877,-9.806351,-2.129642
332.8768, -5.592041,1.972656,1.976318,1.97998,1.972351,1.969299,-9.806351,-2.110788
342.702, -5.317383,1.967163,1.965332,1.978149,1.976013,1.979065,-9.806351,-2.182614
352.6835, -6.05896,1.968384,1.973877,1.987,1.976624,1.97113,-9.806351,-2.132635
362.8276, -4.795532,1.975708,1.972046,1.976929,1.973877,1.975708,-9.806351,-2.175431
372.675, -5.701904,1.972961,1.972351,1.977844,1.967468,1.968079,-9.806351,-2.142811
382.6736, -5.894165,1.966553,1.972656,1.983032,1.974182,1.975098,-9.806351,-2.117073
392.692, -4.411011,1.977234,1.965332,1.974182,1.967773,1.977539,-9.806351,-2.198775
402.6741, -5.921631,1.96106,1.965637,1.979065,1.977539,1.980896,-9.806351,-2.153884
412.8266, -5.427246,1.967773,1.972961,1.98822,1.975403,1.983337,-9.806351,-2.193089
423.0536, -5.180054,1.977539,1.970825,1.976929,1.96991,1.97113,-9.806351,-2.1886
432.7081, -6.168823,1.972656,1.976929,1.985168,1.97113,1.970825,-9.806351,-2.157176
442.6995, -5.921631,1.97052,1.97052,1.981506,1.977539,1.97876,-9.806351,-2.235586
452.7171, -5.619507,1.97113,1.978149,1.982422,1.97937,1.971436,-9.806351,-2.187103
462.7399, -5.042725,1.971436,1.968079,1.979065,1.976929,1.981506,-9.806351,-2.21733
472.6831, -5.674438,1.976318,1.977844,1.978455,1.967468,1.964722,-9.806351,-2.174534
482.69, -5.674438,1.968079,1.972656,1.979065,1.976318,1.974487,-9.806351,-2.151789
492.6897, -6.004028,1.969299,1.976318,1.978455,1.97113,1.971436,-9.806351,-2.278682
502.8346, -6.05896,1.978149,1.97876,1.979675,1.968384,1.965027,-9.806351,-2.207753
512.6866, -5.811768,1.962891,1.967773,1.984558,1.980896,1.979065,-9.806351,-2.245163
522.7033, -6.141357,1.968079,1.97052,1.973572,1.976624,1.974487,-9.806351,-2.181716
532.7793, -5.674438,1.979065,1.976013,1.975098,1.965027,1.968384,-9.806351,-2.184709
542.672, -6.333618,1.973267,1.972656,1.980286,1.973572,1.969604,-9.806351,-2.244564
552.6608, -6.05896,1.967773,1.968384,1.97998,1.976318,1.981506,-9.806351,-2.179921
562.6768, -6.306152,1.97052,1.972656,1.983643,1.978149,1.975708,-9.806351,-2.217031
572.6823, -7.185059,1.967773,1.972656,1.981201,1.974487,1.969604,-9.806351,-2.178724
582.6768, -6.470947,1.972046,1.973877,1.979065,1.975708,1.974792,-9.806351,-2.156877
592.6797, -6.443481,1.972961,1.974487,1.980896,1.973877,1.96991,-9.806351,-2.255937
602.672, -5.894165,1.972656,1.972656,1.977539,1.976318,1.976624,-9.806351,-2.196082
612.6696, -6.553345,1.962891,1.972656,1.983948,1.97998,1.979065,-9.806351,-2.232593
639.7813, -7.185059,1.977539,1.976624,1.981201,1.970215,1.972046,-9.806351,-2.189797
642.7243, -6.416016,1.963501,1.971741,1.978455,1.97998,1.976624,-9.806351,-2.184709
653.0695, -5.509644,1.973572,1.969299,1.977539,1.968994,1.976013,-9.806351,-2.186205
663.0762, -6.773071,1.964417,1.972961,1.986694,1.982422,1.979675,-9.806351,-2.226608
673.2638, -6.745605,1.969604,1.975708,1.980591,1.976318,1.968689,-9.806351,-2.198176
683.1661, -5.482178,1.972656,1.971436,1.973572,1.965637,1.973877,-9.806351,-2.179921
693.0234, -5.976563,1.969604,1.965942,1.975403,1.972656,1.975708,-9.806351,-2.272696
702.7937, -6.168823,1.979065,1.972961,1.980286,1.965942,1.971741,-9.806351,-2.211344
713.8891, -6.635742,1.973877,1.980591,1.988831,1.976318,1.971741,-9.806351,-2.227206
722.7413, -6.498413,1.970215,1.972656,1.977539,1.968689,1.972961,-9.806351,-2.206257
749.7687, -6.690674,1.969299,1.976929,1.982422,1.97937,1.97113,-9.806351,-2.161366
752.6736, -6.086426,1.974792,1.975708,1.983643,1.977539,1.972961,-9.806351,-2.218228
762.7916, -6.690674,1.972656,1.977539,1.989441,1.978455,1.975403,-9.806351,-2.193089
772.7036, -6.608276,1.972961,1.975708,1.97937,1.965637,1.968689,-9.806351,-2.147599
