Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
21.3715, 2.730103,1.968384,1.97113,1.980286,1.974487,1.977844,-9.806351,-2.214637
31.4036, 2.373047,1.968384,1.97052,1.977539,1.976013,1.975098,-9.806351,-2.137124
41.3746, 2.894897,1.97113,1.97052,1.981201,1.974487,1.980591,-9.806351,-2.161964
51.6113, 2.537842,1.973877,1.975098,1.975708,1.968384,1.972351,-9.806351,-2.149395
61.3793, 3.14209,1.977844,1.969299,1.974182,1.967773,1.976318,-9.806351,-2.132635
71.7165, 2.894897,1.970215,1.967773,1.976624,1.972961,1.97876,-9.806351,-2.214038
81.6466, 2.949829,1.979065,1.976929,1.97876,1.967163,1.967773,-9.806351,-2.145803
111.4375, 2.48291,1.975708,1.978149,1.986084,1.970825,1.970215,-9.806351,-2.177826
121.6955, 3.80127,1.977844,1.966858,1.974487,1.968079,1.976013,-9.806351,-2.218827
131.4638, 2.070923,1.973267,1.979065,1.983032,1.975403,1.968689,-9.806351,-2.155081
141.871, 2.373047,1.965637,1.972656,1.985779,1.983337,1.976318,-9.806351,-2.182315
151.5968, 2.894897,1.968689,1.963501,1.972351,1.969604,1.976624,-9.806351,-2.182016
161.7732, 3.47168,1.975708,1.970215,1.974182,1.970215,1.974182,-9.806351,-2.155679
171.421, 3.169556,1.962891,1.966858,1.981812,1.97937,1.978455,-9.806351,-2.273594
181.5612, 2.373047,1.965332,1.967773,1.982422,1.977539,1.977539,-9.806351,-2.207155
191.6343, 2.48291,1.968994,1.974487,1.983948,1.974182,1.97876,-9.806351,-2.226907
201.5807, 3.004761,1.974182,1.966553,1.970825,1.968994,1.975708,-9.806351,-2.206257
211.5086, 3.114624,1.980286,1.974487,1.976624,1.968689,1.971741,-9.806351,-2.183512
221.3633, 2.235718,1.97052,1.976013,1.982422,1.971436,1.971741,-9.806351,-2.279579
231.3707, 2.537842,1.977539,1.976318,1.983032,1.970825,1.971436,-9.806351,-2.212841
241.7362, 2.8125,1.973572,1.974182,1.985168,1.975403,1.975403,-9.806351,-2.232892
251.6036, 2.263184,1.973267,1.977844,1.982727,1.972046,1.970215,-9.806351,-2.204761
261.4171, 2.8125,1.970215,1.97052,1.975098,1.976318,1.977234,-9.806351,-2.171541
271.3774, 2.070923,1.972046,1.977539,1.985779,1.974487,1.970215,-9.806351,-2.249053
281.3924, 2.400513,1.964722,1.970825,1.980286,1.976318,1.976013,-9.806351,-2.189497
291.7019, 3.032227,1.973877,1.973877,1.978455,1.968384,1.973572,-9.806351,-2.226907
301.3992, 2.565308,1.973877,1.971436,1.978149,1.977539,1.974792,-9.806351,-2.19279
311.3936, 3.279419,1.971741,1.966553,1.973877,1.971436,1.976929,-9.806351,-2.160767
321.7148, 3.032227,1.973877,1.972961,1.980286,1.971436,1.972656,-9.806351,-2.252345
331.6194, 3.032227,1.965942,1.965332,1.975098,1.972046,1.97937,-9.806351,-2.193089
341.6863, 2.345581,1.974182,1.97937,1.986084,1.97052,1.967468,-9.806351,-2.222418
351.5872, 3.581543,1.976624,1.968384,1.972961,1.968689,1.971741,-9.806351,-2.199673
361.3845, 2.620239,1.97052,1.975708,1.978455,1.974182,1.970825,-9.806351,-2.152387
371.466, 2.730103,1.967468,1.973267,1.97998,1.973572,1.972046,-9.806351,-2.248155
381.3728, 2.510376,1.974182,1.966858,1.971741,1.964111,1.965332,-9.806351,-2.168249
391.3704, 3.691406,1.96991,1.96991,1.976929,1.974182,1.97876,-9.806351,-2.202666
401.6155, 2.510376,1.967163,1.962585,1.97876,1.975403,1.978455,-9.806351,-2.182614
411.367, 3.14209,1.975403,1.976013,1.974182,1.968384,1.972656,-9.806351,-2.147599
421.537, 2.537842,1.965942,1.969604,1.978149,1.977234,1.976318,-9.806351,-2.260126
431.6947, 3.14209,1.969604,1.966553,1.972656,1.976318,1.97937,-9.806351,-2.182914
441.6815, 2.565308,1.966553,1.969604,1.981812,1.973877,1.982117,-9.806351,-2.214637
451.7135, 2.620239,1.968079,1.968689,1.973877,1.975403,1.977234,-9.806351,-2.181118
461.3895, 3.059692,1.974792,1.965027,1.97113,1.967163,1.974487,-9.806351,-2.139219
471.4923, 3.47168,1.973267,1.967773,1.97998,1.969604,1.976318,-9.806351,-2.222418
481.8504, 2.263184,1.968994,1.966553,1.981506,1.976318,1.981201,-9.806351,-2.154482
491.5269, 2.620239,1.963196,1.972351,1.986694,1.981506,1.97998,-9.806351,-2.174234
501.7359, 3.032227,1.977539,1.972351,1.973267,1.967163,1.97113,-9.806351,-2.149993
511.8684, 2.647705,1.969299,1.974182,1.983948,1.97876,1.968994,-9.806351,-2.102708
521.441, 3.416748,1.972046,1.970825,1.976318,1.972961,1.975708,-9.806351,-2.191892
531.5844, 2.263184,1.966248,1.968384,1.97998,1.97876,1.978149,-9.806351,-2.125453
541.3958, 3.087158,1.971741,1.971741,1.97998,1.971741,1.974182,-9.806351,-2.157774
551.5284, 2.702637,1.97876,1.973267,1.977234,1.963196,1.963501,-9.806351,-2.125153
561.9729, 1.988525,1.974487,1.973877,1.981506,1.976013,1.974487,-9.806351,-2.108693
571.3943, 3.334351,1.970215,1.970215,1.975098,1.968689,1.977234,-9.806351,-2.206257
581.4703, 3.169556,1.974792,1.975708,1.977844,1.966858,1.97052,-9.806351,-2.135628
591.6588, 2.757568,1.97052,1.967163,1.980286,1.973572,1.976929,-9.806351,-2.154482
601.7097, 2.455444,1.964722,1.963806,1.975098,1.976929,1.980286,-9.806351,-2.117671
611.7389, 2.977295,1.975098,1.973877,1.977539,1.977234,1.976318,-9.806351,-2.096722
621.3912, 2.839966,1.976624,1.975708,1.983948,1.973267,1.974487,-9.806351,-2.190994
631.3896, 2.15332,1.967773,1.972351,1.978455,1.97876,1.977844,-9.806351,-2.114978
641.6477, 2.977295,1.981506,1.979675,1.983032,1.969299,1.970215,-9.806351,-2.148796
651.3689, 2.15332,1.976013,1.973267,1.977234,1.972656,1.970825,-9.806351,-2.145205
661.8502, 3.197021,1.977234,1.969604,1.976318,1.970825,1.974182,-9.806351,-2.116474
671.7022, 2.400513,1.971741,1.977539,1.983643,1.974487,1.968689,-9.806351,-2.213739
681.6568, 2.675171,1.972656,1.975708,1.984558,1.973572,1.975403,-9.806351,-2.155081
691.4845, 2.922363,1.970825,1.974487,1.984253,1.977234,1.976013,-9.806351,-2.162563
701.7008, 2.977295,1.975708,1.967163,1.973877,1.968384,1.973877,-9.806351,-2.158074
711.6832, 2.15332,1.967773,1.970215,1.982727,1.979675,1.976624,-9.806351,-2.11408
732.1425, 2.785034,1.962585,1.968994,1.982117,1.973877,1.973877,-9.806351,-2.204162
741.5115, 2.455444,1.970215,1.973572,1.985168,1.974792,1.972351,-9.806351,-2.149395
751.7228, 3.14209,1.976929,1.965942,1.97113,1.966858,1.971741,-9.806351,-2.142811
761.3709, 3.059692,1.968994,1.967773,1.972961,1.975098,1.97998,-9.806351,-2.113182
786.3547, 2.977295,1.974792,1.973572,1.978149,1.97052,1.972046,-9.806351,-2.224812
791.6712, 2.455444,1.970215,1.97052,1.981201,1.976624,1.976318,-9.806351,-2.122759
801.7832, 2.894897,1.980591,1.974182,1.976318,1.963196,1.964417,-9.806351,-2.153285
811.5396, 2.620239,1.971436,1.970825,1.980896,1.976318,1.973267,-9.806351,-2.116474
821.6107, 2.400513,1.974792,1.971436,1.980591,1.971436,1.972046,-9.806351,-2.195483
831.5849, 2.702637,1.96991,1.968384,1.978149,1.976624,1.980896,-9.806351,-2.117073
841.5784, 2.730103,1.973267,1.974792,1.985474,1.976013,1.974792,-9.806351,-2.152687
851.4912, 2.8125,1.969299,1.964417,1.972656,1.970215,1.977234,-9.806351,-2.131139
861.5462, 3.251953,1.969299,1.962891,1.977234,1.972961,1.980591,-9.806351,-2.094328
871.3681, 2.620239,1.966858,1.973267,1.985779,1.976318,1.975708,-9.806351,-2.167052
881.7, 2.949829,1.972656,1.962585,1.967468,1.959229,1.965942,-9.806351,-2.094328
