Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.7869, -0.8953857,1.966858,1.970215,1.977234,1.979675,1.97876,-9.806351,-2.102109
33.347, -1.032715,1.971741,1.977539,1.981506,1.970215,1.97052,-9.806351,-2.0644
43.1339, -0.07141113,1.975098,1.980286,1.983643,1.972656,1.972656,-9.806351,-2.104803
53.6442, -1.279907,1.976318,1.973267,1.981812,1.969604,1.97113,-9.806351,-2.092532
63.3462, -0.6756592,1.979675,1.97937,1.97998,1.968384,1.969604,-9.806351,-2.078466
73.33891, -0.5657959,1.975708,1.969299,1.978149,1.968994,1.971741,-9.806351,-2.121861
83.1341, -0.7855225,1.976624,1.973267,1.976624,1.968384,1.97052,-9.806351,-2.059313
93.3423, -0.7305908,1.973877,1.975098,1.984863,1.979065,1.977539,-9.806351,-2.120066
103.1277, -0.401001,1.981812,1.975708,1.977844,1.965942,1.968994,-9.806351,-2.08535
113.2897, -0.2087402,1.973267,1.969604,1.976013,1.969604,1.974182,-9.806351,-2.078466
123.3808, 0.1208496,1.972656,1.966248,1.972656,1.974182,1.973877,-9.806351,-2.106
133.0997, -0.7305908,1.97113,1.973877,1.980286,1.970825,1.974487,-9.806351,-2.06859
143.1258, -0.09887695,1.972046,1.967163,1.97876,1.977539,1.97937,-9.806351,-2.131139
153.1271, -1.362305,1.968689,1.973572,1.976624,1.977234,1.972656,-9.806351,-2.107795
163.1182, -0.8129883,1.965027,1.971741,1.982422,1.978455,1.975708,-9.806351,-2.111985
173.4106, 0.06591797,1.973267,1.963806,1.972656,1.973877,1.975708,-9.806351,-2.157774
183.0945, -1.224976,1.964722,1.971436,1.985168,1.976929,1.974182,-9.806351,-2.121263
193.0964, -0.5932617,1.968994,1.974182,1.984863,1.982422,1.976013,-9.806351,-2.19249
203.0824, -0.7305908,1.979675,1.968994,1.974792,1.969604,1.973877,-9.806351,-2.145803
213.0947, -0.4284668,1.970215,1.965637,1.978455,1.974182,1.974487,-9.806351,-2.125752
223.2293, -1.060181,1.970215,1.972656,1.982727,1.973267,1.971436,-9.806351,-2.166453
233.0861, -0.4284668,1.968689,1.965637,1.97937,1.976013,1.983337,-9.806351,-2.108095
243.1015, -0.5657959,1.975098,1.975708,1.989746,1.974792,1.977234,-9.806351,-2.172738
253.482, -0.7855225,1.967468,1.968384,1.976929,1.976624,1.976013,-9.806351,-2.124854
263.149, -0.1538086,1.967468,1.968384,1.974487,1.974792,1.980591,-9.806351,-2.097919
273.0949, -1.060181,1.965332,1.976013,1.97998,1.976929,1.972656,-9.806351,-2.143409
283.5108, -0.8679199,1.973877,1.976624,1.983643,1.966248,1.972351,-9.806351,-2.102408
293.0959, -0.3186035,1.966553,1.972656,1.981506,1.976929,1.981201,-9.806351,-2.150592
303.0877, -0.6207275,1.973572,1.976624,1.974792,1.968079,1.968384,-9.806351,-2.114679
313.1221, -0.01647949,1.973877,1.97113,1.976318,1.966858,1.977539,-9.806351,-2.096423
323.1055, -0.5657959,1.971436,1.981201,1.983948,1.970825,1.967773,-9.806351,-2.144606
351.6019, -0.4284668,1.966553,1.966248,1.976013,1.976624,1.977234,-9.806351,-2.087744
353.1142, -0.5657959,1.970215,1.977539,1.985779,1.976318,1.971741,-9.806351,-2.157176
363.2332, -0.3186035,1.973877,1.966553,1.979675,1.971741,1.976318,-9.806351,-2.119467
373.1305, -0.1812744,1.966248,1.964111,1.975708,1.980591,1.977844,-9.806351,-2.190994
383.499, -1.060181,1.970215,1.977539,1.981201,1.96991,1.968384,-9.806351,-2.114679
393.1162, -0.07141113,1.970825,1.965332,1.978149,1.976624,1.982727,-9.806351,-2.154782
403.1043, -1.224976,1.976929,1.979065,1.983337,1.969604,1.965942,-9.806351,-2.129642
413.1071, -0.5657959,1.968994,1.968689,1.982727,1.977539,1.977539,-9.806351,-2.100613
423.2692, -0.3460693,1.973572,1.974487,1.977539,1.972961,1.971436,-9.806351,-2.161366
