Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.2966, -0.1538086,1.972046,1.97052,1.982422,1.976624,1.973267,-9.806351,-2.116474
32.8871, -0.7855225,1.965637,1.96991,1.97876,1.97937,1.973877,-9.806351,-2.150292
42.883, -0.4833984,1.968079,1.967468,1.97876,1.973877,1.976624,-9.806351,-2.090437
53.1989, 0.7250977,1.974182,1.97052,1.975708,1.96991,1.975403,-9.806351,-2.167052
62.9037, -1.032715,1.966248,1.973572,1.985474,1.977234,1.964722,-9.806351,-2.104803
72.9724, -0.01647949,1.97113,1.973267,1.980286,1.97052,1.973572,-9.806351,-2.11827
83.1355, -1.087646,1.97876,1.976013,1.979675,1.973572,1.968689,-9.806351,-2.140416
92.8825, -0.1263428,1.973877,1.966858,1.973267,1.968994,1.971741,-9.806351,-2.085948
102.9438, 0.4779053,1.974182,1.970215,1.977234,1.973267,1.981201,-9.806351,-2.176329
113.1224, -0.703125,1.966248,1.966553,1.973877,1.971741,1.982727,-9.806351,-2.125453
122.89, 0.2581787,1.976624,1.973572,1.980896,1.969299,1.966858,-9.806351,-2.16376
132.8636, -0.9503174,1.968689,1.971741,1.982727,1.979065,1.973572,-9.806351,-2.173337
142.8972, -0.07141113,1.980286,1.976318,1.97876,1.967468,1.968384,-9.806351,-2.129642
152.8715, -0.7855225,1.968384,1.973877,1.992188,1.97876,1.975098,-9.806351,-2.218527
163.2224, 0.01098633,1.980286,1.977234,1.97937,1.966553,1.967468,-9.806351,-2.156577
172.8518, 0.1483154,1.974487,1.97113,1.975403,1.968689,1.975403,-9.806351,-2.164957
183.2497, -0.5383301,1.973877,1.974792,1.981201,1.97113,1.972046,-9.806351,-2.170344
192.9131, -0.4833984,1.974487,1.980591,1.981201,1.968384,1.968384,-9.806351,-2.128445
202.876, 0.2032471,1.968079,1.971436,1.97937,1.971741,1.976624,-9.806351,-2.190994
212.8666, -0.5932617,1.979675,1.978455,1.983948,1.968994,1.968689,-9.806351,-2.1473
223.301, -0.6481934,1.967773,1.974792,1.987305,1.975708,1.974487,-9.806351,-2.173337
232.8691, -0.8953857,1.965637,1.971436,1.97937,1.978455,1.975708,-9.806351,-2.183512
242.8663, -0.1538086,1.965332,1.975403,1.978455,1.969299,1.97052,-9.806351,-2.119467
252.8747, -0.1538086,1.977539,1.981506,1.981506,1.976318,1.965027,-9.806351,-2.209848
262.8577, -0.8404541,1.964111,1.967163,1.978455,1.981812,1.980591,-9.806351,-2.144307
272.9591, 0.4229736,1.976929,1.975708,1.977234,1.971741,1.970825,-9.806351,-2.143409
282.847, -0.4833984,1.969299,1.969604,1.973267,1.974487,1.972351,-9.806351,-2.15957
293.2096, 0.6976318,1.974487,1.969299,1.982117,1.972351,1.976013,-9.806351,-2.105102
322.6311, -0.4559326,1.96991,1.968994,1.983948,1.979065,1.97937,-9.806351,-2.178724
323.2866, -0.7580566,1.977234,1.975708,1.981506,1.97113,1.967773,-9.806351,-2.140416
332.8927, 0.2032471,1.976318,1.962891,1.972656,1.968689,1.979065,-9.806351,-2.137424
343.1158, -0.1812744,1.972961,1.971436,1.977844,1.975098,1.977234,-9.806351,-2.075174
353.1842, -0.1538086,1.972046,1.971741,1.984558,1.976013,1.975403,-9.806351,-2.161964
362.856, -0.3186035,1.97876,1.97113,1.977844,1.965637,1.973267,-9.806351,-2.104803
372.8539, 0.368042,1.974182,1.972046,1.973877,1.967468,1.972046,-9.806351,-2.125153
383.0146, -0.401001,1.97113,1.929932,1.944275,1.937866,1.942444,-9.806351,-2.139219
392.8546, 0.2856445,1.964111,1.968689,1.976013,1.974792,1.974182,-9.806351,-2.094927
403.09, 0.06591797,1.968994,1.968079,1.973877,1.977234,1.980286,-9.806351,-2.169446
412.8721, -0.1812744,1.97113,1.969299,1.975098,1.975098,1.975708,-9.806351,-2.088941
422.855, 0.09338379,1.981812,1.977844,1.97998,1.966858,1.966858,-9.806351,-2.086547
433.0851, -0.4833984,1.97052,1.976013,1.978149,1.972656,1.970825,-9.806351,-2.094927
442.8677, 0.09338379,1.976013,1.980591,1.979675,1.964111,1.966553,-9.806351,-2.026093
452.8454, 0.2307129,1.976624,1.974792,1.980286,1.968689,1.972961,-9.806351,-2.08535
463.15, -0.2362061,1.973572,1.970215,1.97876,1.971741,1.972351,-9.806351,-2.03567
472.8717, -0.703125,1.974182,1.976013,1.983032,1.972961,1.970825,-9.806351,-2.013224
482.8563, -0.703125,1.964417,1.961975,1.974792,1.978149,1.978455,-9.806351,-2.022203
492.8686, -0.1812744,1.976318,1.966858,1.976013,1.966858,1.974792,-9.806351,-1.9821
502.8512, -0.2636719,1.970215,1.973572,1.985779,1.980286,1.976013,-9.806351,-2.033874
513.0369, -0.7305908,1.97052,1.974182,1.984863,1.974182,1.96991,-9.806351,-1.997961
522.8605, 0.368042,1.977539,1.976013,1.975708,1.968994,1.97113,-9.806351,-1.993173
532.8486, -0.04394531,1.974792,1.971436,1.977844,1.972656,1.968079,-9.806351,-2.017115
542.8514, 0.06591797,1.969299,1.968689,1.975403,1.964722,1.976318,-9.806351,-1.96564
553.1549, 0.3405762,1.973877,1.96991,1.975403,1.973572,1.979065,-9.806351,-2.03148
562.8605, 0.06591797,1.972656,1.967468,1.975403,1.97113,1.97937,-9.806351,-1.977611
572.8693, -0.07141113,1.975098,1.976929,1.983032,1.97052,1.976624,-9.806351,-1.984793
582.8449, -0.4833984,1.96991,1.972656,1.976624,1.975098,1.975098,-9.806351,-2.018312
592.8492, -0.4833984,1.966858,1.963806,1.977539,1.97937,1.979065,-9.806351,-1.953669
602.8486, -0.2087402,1.975098,1.972046,1.982727,1.969299,1.970215,-9.806351,-2.028787
612.8525, -0.5108643,1.966553,1.969299,1.981201,1.976929,1.977234,-9.806351,-1.962348
622.8512, -0.2087402,1.968994,1.965637,1.975708,1.981201,1.979675,-9.806351,-1.962348
632.8555, -0.4833984,1.964417,1.963806,1.973267,1.976318,1.981201,-9.806351,-1.987187
642.8473, 0.2032471,1.977539,1.968689,1.970215,1.96991,1.975098,-9.806351,-1.937807
652.8583, 0.3131104,1.971436,1.970215,1.978455,1.972351,1.971741,-9.806351,-2.006341
662.8506, -0.7305908,1.967468,1.968079,1.980591,1.981201,1.977844,-9.806351,-1.951274
673.0677, -0.6207275,1.974487,1.978149,1.984558,1.96991,1.964417,-9.806351,-1.954866
682.843, -0.7580566,1.972351,1.977234,1.981506,1.976013,1.975708,-9.806351,-1.986589
692.8512, -0.3460693,1.975708,1.975403,1.977539,1.968689,1.968079,-9.806351,-1.922843
702.8662, 0.2307129,1.974182,1.971741,1.980896,1.971741,1.972656,-9.806351,-2.00275
712.848, -0.7305908,1.971741,1.976318,1.980591,1.971741,1.971436,-9.806351,-1.950077
722.8804, 0.368042,1.975708,1.97998,1.978455,1.966858,1.973572,-9.806351,-1.947982
733.1342, -0.4284668,1.966248,1.970215,1.976013,1.966858,1.972046,-9.806351,-1.977012
742.9406, -0.5657959,1.96228,1.968079,1.976318,1.976318,1.976624,-9.806351,-1.935114
752.867, 0.670166,1.968079,1.971741,1.974182,1.975403,1.976624,-9.806351,-2.01083
762.9497, -0.4833984,1.970215,1.971741,1.980896,1.977844,1.97937,-9.806351,-1.941698
772.933, -0.1812744,1.984253,1.980286,1.989136,1.966553,1.966858,-9.806351,-1.930924
