Time,Gonio
0.0,1.274414
10.0,1.274414
20.0,1.274414
30.0,1.30188
40.0,0.4229736
50.0,1.63147
60.0,1.192017
70.0,1.164551
80.0,1.219482
90.0,0.5053711
100.0,1.356812
110.0,1.246948
120.0,1.30188
130.0,1.137085
140.0,1.521606
150.0,1.63147
160.0,0.4229736
170.0,1.63147
180.0,1.027222
190.0,1.082153
200.0,1.933594
210.0,0.9997559
220.0,0.8349609
230.0,1.054688
240.0,0.6427002
250.0,1.82373
260.0,1.192017
270.0,2.318115
280.0,1.411743
290.0,1.192017
300.0,1.658936
310.0,0.4779053
320.0,0.8074951
330.0,2.015991
340.0,1.4758299333333333
350.0,0.9356688666666668
360.0,0.3955078
370.0,0.6427002
380.0,1.851196
390.0,1.082153
400.0,2.235718
410.0,1.246948
420.0,0.8349609
430.0,1.933594
440.0,1.604004
450.0,1.164551
460.0,0.8898926
470.0,0.5603027
480.0,2.015991
490.0,1.219482
500.0,1.96106
510.0,1.054688
520.0,1.933594
530.0,0.97229
540.0,0.8349609
550.0,1.384277
560.0,1.14624
570.0,0.9082030000000001
580.0,0.670166
590.0,1.082153
600.0,1.411743
610.0,1.219482
620.0,1.329346
630.0,0.670166
640.0,0.670166
650.0,1.576538
660.0,1.164551
670.0,0.6427002
680.0,1.30188
690.0,1.494141
700.0,1.768799
710.0,0.6152344
720.0,1.246948
730.0,1.246948
740.0,1.521606
750.0,1.741333
760.0,1.796265
770.0,1.246948
780.0,1.96106
790.0,0.6427002
800.0,1.30188
810.0,0.9448242
820.0,1.82373
830.0,1.411743
840.0,0.5877686
850.0,1.604004
860.0,0.8074951
870.0,0.8624268
880.0,1.933594
890.0,1.411743
900.0,1.219482
910.0,0.5053711
920.0,1.274414
930.0,2.125854
940.0,1.604004
950.0,1.521606
960.0,1.2194821333333334
970.0,0.9173582666666666
980.0,0.6152344
990.0,1.63147
1000.0,0.9173584
1010.0,0.9997559
1020.0,0.6976318
1030.0,1.933594
1040.0,1.082153
1050.0,1.741333
1060.0,0.9997559
1070.0,1.576538
1080.0,1.741333
1090.0,1.164551
1100.0,1.878662
1110.0,1.027222
1120.0,1.054688
1130.0,1.192017
1140.0,0.97229
1150.0,0.90362545
1160.0,0.8349609
1170.0,0.8349609
1180.0,0.87615965
1190.0,0.9173584
1200.0,0.4779053
1210.0,0.7250975333333333
1220.0,0.9722897666666666
1230.0,1.219482
1240.0,1.192017
1250.0,0.8898926
1260.0,0.9448242
1270.0,1.933594
1280.0,1.590271
1290.0,1.246948
1300.0,0.9997559
1310.0,1.30188
1320.0,1.933594
1330.0,2.043457
1340.0,0.4504395
1350.0,1.109619
1360.0,0.8349609
1370.0,1.164551
1380.0,1.164551
1390.0,1.384277
1400.0,1.219482
1410.0,1.137085
1420.0,1.466675
1430.0,1.274414
1440.0,0.9997559
1450.0,1.30188
1460.0,0.8074951
1470.0,1.521606
1480.0,1.420898
1490.0,1.32019
1500.0,1.219482
1510.0,0.9585569
1520.0,0.6976318
1530.0,0.9173584
1540.0,1.466675
1550.0,0.9997559
1560.0,1.356812
1570.0,1.137085
1580.0,1.521606
1590.0,0.4229736
1600.0,1.768799
1610.0,1.658936
1620.0,1.054688
1630.0,1.82373
1640.0,1.4529415
1650.0,1.082153
1660.0,0.8898926
1670.0,1.137085
1680.0,1.686401
1690.0,0.5053711
1700.0,1.274414
1710.0,1.63147
1720.0,1.164551
1730.0,1.082153
1740.0,1.109619
1750.0,1.494141
1760.0,0.670166
1770.0,1.494141
1780.0,0.7800293
1790.0,0.7525635
1800.0,1.411743
1810.0,1.246948
1820.0,0.9310912
1830.0,0.6152344
1840.0,1.384277
1850.0,0.9173584
1860.0,1.246948
1870.0,1.246948
1880.0,1.30188
1890.0,1.027222
1900.0,1.274414
1910.0,0.8349609
1920.0,2.730103
1930.0,1.604004
1940.0,1.246948
1950.0,1.109619
1960.0,0.5603027
1970.0,1.246948
1980.0,1.439209
1990.0,0.3131104
2000.0,1.329346
2010.0,0.9448242
2020.0,1.82373
2030.0,1.521606
2040.0,0.97229
2050.0,0.6976318
2060.0,0.43670655
2070.0,0.1757813
2080.0,1.686401
2090.0,0.5603027
2100.0,0.9173584
2110.0,0.9448242
2120.0,0.2856445
2130.0,1.466675
2140.0,0.8898926
2150.0,1.30188
2160.0,1.06842045
2170.0,0.8349609
2180.0,1.439209
2190.0,0.6976318
2200.0,1.30188
2210.0,1.686401
2220.0,0.8624268
2230.0,0.9173584
2240.0,0.8624268
2250.0,0.8074951
2260.0,0.4779053
2270.0,0.7525635
2280.0,1.82373
2290.0,1.246948
2300.0,1.63147
2310.0,1.246948
2320.0,1.082153
2330.0,1.494141
2340.0,1.2057497
2350.0,0.9173584
2360.0,1.192017
2370.0,0.9448242
2380.0,1.521606
2390.0,0.97229
2400.0,1.82373
2410.0,1.384277
2420.0,1.246948
2430.0,1.219482
2440.0,0.5328369
2450.0,1.274414
2460.0,0.9997559
2470.0,0.3131104
2480.0,1.741333
2490.0,1.192017
2500.0,1.549072
2510.0,0.9997559
2520.0,0.8807373333333334
2530.0,0.7617187666666667
2540.0,0.6427002
2550.0,1.082153
2560.0,1.054688
2570.0,0.6976318
2580.0,1.549072
2590.0,0.4229736
2600.0,1.384277
2610.0,1.411743
2620.0,1.576538
2630.0,1.521606
2640.0,1.741333
2650.0,1.741333
2660.0,1.494141
2670.0,1.164551
2680.0,2.125854
2690.0,0.9448242
2700.0,0.97229
2710.0,0.6152344
2720.0,0.7525635
2730.0,1.494141
2740.0,1.192017
2750.0,1.411743
2760.0,1.137085
2770.0,1.164551
2780.0,1.356812
2790.0,0.7800293
2800.0,1.658936
2810.0,0.5603027
2820.0,0.9448242
2830.0,0.8898925666666667
2840.0,0.8349609333333333
2850.0,0.7800293
2860.0,1.933594
2870.0,0.9173584
2880.0,1.713867
2890.0,0.5603027
2900.0,1.494141
2910.0,1.686401
2920.0,1.027222
2930.0,1.63147
2940.0,0.9997559
2950.0,1.604004
2960.0,1.246948
2970.0,1.494141
2980.0,1.988525
2990.0,0.9173584
3000.0,1.658936
3010.0,0.7525635
3020.0,2.730103
3030.0,1.741333
3040.0,1.439209
3050.0,1.109619
3060.0,1.1645506666666665
3070.0,1.2194823333333333
3080.0,1.274414
3090.0,0.6976318
3100.0,1.164551
3110.0,1.274414
3120.0,1.411743
3130.0,1.741333
3140.0,0.4229736
3150.0,1.137085
3160.0,1.082153
3170.0,1.658936
3180.0,2.345581
3190.0,1.356812
3200.0,1.192017
3210.0,1.30188
3220.0,0.7525635
3230.0,2.070923
3240.0,1.082153
3250.0,1.356812
3260.0,1.439209
3270.0,1.411743
3280.0,1.686401
3290.0,1.700134
3300.0,1.713867
3310.0,2.015991
3320.0,1.6040040000000002
3330.0,1.192017
3340.0,1.604004
3350.0,1.192017
3360.0,1.384277
3370.0,1.686401
3380.0,2.125854
3390.0,0.670166
3400.0,0.97229
3410.0,1.3430785
3420.0,1.713867
3430.0,0.1208496
3440.0,0.7250977
3450.0,1.658936
3460.0,1.192017
3470.0,0.9448242
3480.0,1.137085
3490.0,0.8349609
3500.0,0.871582
3510.0,0.9082031
3520.0,0.9448242
3530.0,1.494141
3540.0,1.082153
3550.0,1.164551
3560.0,1.411743
3570.0,1.246948
3580.0,1.439209
3590.0,0.5053711
3600.0,1.604004
3610.0,1.329346
3620.0,1.082153
3630.0,1.384277
3640.0,0.8349609
3650.0,1.219482
3660.0,0.97229
3670.0,1.329346
3680.0,1.63147
3690.0,0.4779053
3700.0,2.098389
3710.0,0.97229
3720.0,0.9997559
3730.0,2.208252
3740.0,0.6427002
3750.0,1.246948
3760.0,1.658936
3770.0,0.8349609
3780.0,2.15332
3790.0,0.3405762
3800.0,1.164551
3810.0,1.164551
3820.0,1.027222
3830.0,1.686401
3840.0,0.7800293
3850.0,1.356812
3860.0,1.686401
3870.0,1.082153
3880.0,1.246948
3890.0,1.411743
3900.0,0.9448242
3910.0,2.345581
3920.0,1.164551
3930.0,1.494141
3940.0,1.439209
3950.0,1.713867
3960.0,1.878662
3970.0,0.9997559
3980.0,1.933594
3990.0,0.8074951
4000.0,1.246948
4010.0,0.7800293
4020.0,1.219482
4030.0,1.96106
4040.0,1.96106
4050.0,1.054688
4060.0,1.604004
4070.0,1.494141
4080.0,1.741333
4090.0,1.988525
4100.0,0.8624268
4110.0,1.411743
4120.0,0.7800293
4130.0,1.851196
4140.0,1.274414
4150.0,1.933594
4160.0,1.356812
4170.0,1.549072
4180.0,1.768799
4190.0,1.411743
4200.0,1.796265
4210.0,1.137085
4220.0,0.9997559
4230.0,1.1645509333333333
4240.0,1.3293459666666667
4250.0,1.494141
4260.0,1.329346
4270.0,0.5603027
4280.0,2.070923
4290.0,0.8624268
4300.0,0.5603027
4310.0,1.521606
4320.0,0.9997559
4330.0,1.164551
4340.0,1.576538
4350.0,-0.09887695
4360.0,1.384277
4370.0,0.8074951
4380.0,0.9356690666666667
4390.0,1.0638430333333333
4400.0,1.192017
4410.0,1.658936
4420.0,0.7800293
4430.0,0.8349609
4440.0,1.027222
4450.0,0.6152344
4460.0,1.878662
4470.0,1.027222
4480.0,1.878662
4490.0,0.2581787
4500.0,0.8349609
4510.0,0.8624268
4520.0,0.1208496
4530.0,0.9997559
4540.0,0.5603027
4550.0,0.8349609
4560.0,0.6427002
4570.0,-0.1538086
4580.0,0.17578124999999997
4590.0,0.5053711
4600.0,0.01098633
4610.0,0.5053711
4620.0,-0.3735352
4630.0,-0.4833984
4640.0,-0.4284668
4650.0,-1.087646
4660.0,-0.3186035
4670.0,-2.021484
4680.0,-2.186279
4690.0,-2.241211
4700.0,-2.04895
4710.0,-2.488403
4720.0,-3.065186
4730.0,-3.449707
4740.0,-4.520874
4750.0,-3.669434
4760.0,-3.669434
4770.0,-4.438477
4780.0,-4.850464
4790.0,-5.866699
4800.0,-5.949097
4810.0,-5.811768
4820.0,-6.855469
4830.0,-7.624512
4840.0,-7.954102
4850.0,-8.613281
4860.0,-7.404785
4870.0,-8.585815
4880.0,-8.75061
4890.0,-9.794312
4900.0,-10.2063
4910.0,-9.931641
4920.0,-10.142210666666667
4930.0,-10.352780333333333
4940.0,-10.56335
4950.0,-12.12891
4960.0,-11.96411
4970.0,-12.78809
4980.0,-13.94165
4990.0,-14.10645
5000.0,-14.43604
5010.0,-14.93042
5020.0,-15.45227
5030.0,-15.12268
5040.0,-16.24878
5050.0,-15.36987
5060.0,-16.49597
5070.0,-17.40234
5080.0,-17.53967
5090.0,-18.77563
5100.0,-19.57214
5110.0,-19.37988
5120.0,-20.31372
5130.0,-20.61584
5140.0,-21.0553
5150.0,-21.12854
5160.0,-21.20178
5170.0,-21.27502
5180.0,-23.52722
5190.0,-23.33496
5200.0,-23.85681
5210.0,-24.21387
5220.0,-24.62585
5230.0,-24.76318
5240.0,-25.3949
5250.0,-25.69702
5260.0,-26.71326
5270.0,-27.4823
5280.0,-27.64709
5290.0,-28.38867
5300.0,-28.66333
5310.0,-28.25134
5320.0,-30.66833
5330.0,-29.4873
5340.0,-30.7782
5350.0,-31.19019
5360.0,-30.80566
5370.0,-32.20642
5380.0,-32.23389
5390.0,-32.48108
5400.0,-32.7832
5410.0,-32.83813
5420.0,-33.96423
5430.0,-33.74451
5440.0,-34.18396
5450.0,-36.76575
5460.0,-35.63965
5470.0,-36.18896
5480.0,-35.91431
5490.0,-36.60095
5500.0,-37.58972
5510.0,-37.26013
5520.0,-38.35876
5530.0,-38.55103
5540.0,-38.22144
5550.0,-39.21021
5560.0,-38.82568
5570.0,-40.69336
5580.0,-41.21521
5590.0,-40.47363
5600.0,-41.40747
5610.0,-41.76453
5620.0,-43.16528
5630.0,-43.037106666666666
5640.0,-42.90893333333334
5650.0,-42.78076
5660.0,-44.56604
5670.0,-44.59351
5680.0,-45.47241
5690.0,-45.41748
5700.0,-45.60974
5710.0,-45.85693
5720.0,-46.13159
5730.0,-46.32385
5740.0,-47.80701
5750.0,-47.9718
5760.0,-47.42249
5770.0,-47.39502
5780.0,-48.10913
5790.0,-47.91687
5800.0,-47.58728
5810.0,-48.76831
5820.0,-49.15283
5830.0,-48.74084
5840.0,-48.76831
5850.0,-48.46619
5860.0,-48.43872
5870.0,-48.90564
5880.0,-49.37256
5890.0,-48.79578
5900.0,-50.16907
5910.0,-50.69092
5920.0,-51.21277
5930.0,-51.04797
5940.0,-51.13037
5950.0,-52.3114
5960.0,-52.20154
5970.0,-52.03674
5980.0,-53.24524
5990.0,-52.53113
6000.0,-53.54736
6010.0,-53.62976
6020.0,-54.04175
6030.0,-55.03052
6040.0,-54.75586
6050.0,-55.33264
