Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.8945, 7.042236,1.999512,1.998291,1.98761,1.994324,1.98761,-9.806351,-4.304176
32.9349, 7.976074,1.994019,1.997375,1.989441,1.993103,1.985474,-9.806351,-4.306571
42.4436, 7.454224,1.997986,1.993408,1.991272,2.002869,2.001038,-9.806351,-4.292804
52.3886, 7.783813,1.997681,2.000427,1.987915,1.98822,1.985168,-9.806351,-4.170101
62.3693, 6.987305,1.994324,1.994934,1.992188,1.998901,1.993103,-9.806351,-4.273052
72.3708, 7.426758,2.002258,2.000122,1.987,1.988831,1.983337,-9.806351,-4.240131
82.4743, 7.756348,2.001038,1.994934,1.986694,1.988831,1.987305,-9.806351,-4.31495
92.39211, 8.113403,2.003174,1.99585,1.991577,1.991882,1.998901,-9.806351,-4.260183
102.376, 8.33313,1.998901,1.989746,1.983032,1.992188,1.993713,-9.806351,-4.14975
112.3859, 8.250732,2.001343,1.994629,1.986694,1.991272,1.990051,-9.806351,-4.249708
122.38, 7.371826,1.998596,1.987305,1.981506,1.988525,1.989746,-9.806351,-4.220678
132.3718, 8.635254,1.996155,1.990356,1.983643,1.992493,1.991272,-9.806351,-4.291606
142.3791, 7.316895,1.995239,1.996155,1.997986,2.00531,1.991577,-9.806351,-4.244022
152.3682, 9.239502,2.007446,1.990662,1.984253,1.990051,1.990051,-9.806351,-4.125808
162.3779, 6.767578,1.999817,1.999512,1.992493,1.996155,1.98761,-9.806351,-4.220978
187.9726, 7.1521,1.99646,1.990051,1.985474,1.993408,1.990662,-9.806351,-4.211401
192.658, 8.195801,1.996765,1.989746,1.985779,1.989136,1.988831,-9.806351,-4.205415
202.3761, 7.67395,1.997681,1.989136,1.988525,1.992798,1.991272,-9.806351,-4.131793
212.3743, 6.437988,1.999512,1.993103,1.991272,1.995544,1.989746,-9.806351,-4.210802
222.3706, 6.328125,1.996155,1.990967,1.990051,1.99646,1.990967,-9.806351,-4.204817
247.3053, 8.360596,1.994934,1.989136,1.985779,1.994934,1.989441,-9.806351,-4.303278
252.3985, 7.207031,2.001038,1.997681,1.988831,1.994019,1.991882,-9.806351,-4.143764
262.5457, 7.564087,1.999817,1.999512,1.991272,1.98761,1.984863,-9.806351,-4.200028
272.7568, 7.1521,2.001953,1.990967,1.983032,1.988831,1.989441,-9.806351,-4.185364
282.3928, 7.811279,2.000732,1.996765,1.993408,1.991882,1.983643,-9.806351,-4.267365
292.6983, 6.767578,1.99707,1.997375,1.995239,2.002869,1.994324,-9.806351,-4.226664
302.3775, 6.575317,2.001343,1.994324,1.987305,1.98761,1.989136,-9.806351,-4.104559
312.37, 8.33313,1.999207,1.994934,1.986389,1.99707,1.992493,-9.806351,-4.188357
342.2298, 6.108398,2.000427,1.994934,1.987305,1.990051,1.984253,-9.806351,-4.182671
352.8385, 6.602783,1.99646,1.994324,1.995239,1.99646,1.987305,-9.806351,-4.107852
362.4313, 7.371826,2.002869,1.997986,1.990967,1.986694,1.984863,-9.806351,-4.186262
390.1367, 6.49292,1.994934,1.98761,1.982727,1.993408,1.994629,-9.806351,-4.152743
392.394, 6.82251,2.005005,2.000122,1.988831,1.989746,1.986389,-9.806351,-4.133589
402.3935, 5.366821,1.991577,1.992798,1.991272,1.993103,1.989136,-9.806351,-4.099173
412.3927, 5.83374,1.998901,1.996155,1.985779,1.989136,1.989136,-9.806351,-4.185364
422.3912, 3.554077,1.994629,1.992188,1.98761,1.997986,1.989136,-9.806351,-4.131195
432.7995, 5.723877,1.999512,2.004089,1.993103,1.994324,1.983032,-9.806351,-4.197634
442.3887, 4.515381,2.002869,1.998596,1.989136,1.994324,1.995544,-9.806351,-4.176984
452.4029, 5.064697,1.99646,1.989441,1.984863,1.993713,1.994019,-9.806351,-4.046201
462.3924, 3.718872,2.000427,1.996155,1.990967,1.990356,1.982117,-9.806351,-4.140772
472.37, 3.14209,2.004089,1.994934,1.983643,1.987305,1.988525,-9.806351,-4.107852
482.804, 3.966064,1.99585,1.989746,1.98822,1.993713,1.992493,-9.806351,-4.177283
492.3768, 3.087158,2.004089,2.002869,1.99646,1.997986,1.991577,-9.806351,-4.14556
502.3715, 2.318115,1.995544,1.991577,1.988831,1.993713,1.991272,-9.806351,-4.021361
533.0452, 1.494141,1.99707,1.994629,1.993713,1.997681,1.991272,-9.806351,-4.107553
542.3765, -0.2636719,2.000427,2.003479,1.996765,1.99646,1.990051,-9.806351,-4.151845
552.4032, 0.1208496,2.000732,1.990356,1.988525,1.992188,1.989441,-9.806351,-4.064756
562.3958, -1.609497,1.997681,1.994019,1.989441,1.99707,1.991882,-9.806351,-4.20751
572.3839, -2.186279,1.994629,1.992493,1.989136,1.999512,1.98822,-9.806351,-4.165911
598.085, -2.241211,1.997986,1.99585,1.990356,1.994934,1.984863,-9.806351,-4.257489
602.3868, -4.21875,2.0047,1.999512,1.990356,1.988831,1.990356,-9.806351,-4.151845
612.3703, -3.696899,2.005615,1.994019,1.987305,1.986389,1.991577,-9.806351,-4.192247
622.6082, -6.38855,1.997375,1.989746,1.985474,1.995239,1.989441,-9.806351,-4.135983
632.3754, -5.39978,1.99646,1.99585,1.994629,1.992798,1.986694,-9.806351,-4.195838
661.125, -6.525879,2.002563,2.001038,1.989746,1.99646,1.993713,-9.806351,-4.179677
662.4258, -8.55835,1.992798,1.992188,1.988831,1.99585,1.984253,-9.806351,-4.018668
672.406, -8.723145,1.993713,1.985779,1.982422,1.99646,1.996155,-9.806351,-4.037821
682.3957, -7.954102,2.003479,1.983948,1.978149,1.976929,1.980591,-9.806351,-4.069245
692.3683, -8.915405,1.999207,1.998291,1.987305,1.99585,2.000122,-9.806351,-4.077924
702.4495, -8.860474,2.000732,1.997375,1.98822,1.988525,1.982422,-9.806351,-3.958214
712.4447, -9.0802,2.000122,2.000122,1.992493,1.994019,1.985474,-9.806351,-4.039318
722.3721, -10.67322,2.003174,1.995239,1.983032,1.990967,1.988831,-9.806351,-3.973178
732.3991, -10.81055,2.000427,2.000122,1.992798,1.992493,1.982117,-9.806351,-4.043807
742.4299, -11.82678,1.992798,2.005005,1.994934,1.997986,1.990051,-9.806351,-4.018069
752.3976, -11.49719,1.994019,1.992493,1.99585,1.999207,1.990967,-9.806351,-3.886986
762.3924, -11.57959,1.996765,1.989441,1.990356,2.001038,1.996155,-9.806351,-3.966295
772.366, -14.05151,1.994019,1.990662,1.98761,1.997681,1.988525,-9.806351,-3.937265
782.3972, -11.88171,2.002869,1.998291,1.98761,1.988831,1.986084,-9.806351,-3.990536
792.3851, -13.5022,1.998291,2.002258,1.993103,2.000122,1.989136,-9.806351,-3.975572
802.3631, -13.77686,1.998596,1.99707,1.990051,1.996155,1.987,-9.806351,-3.848679
812.9464, -13.99658,1.999817,1.991272,1.987,1.99707,1.997375,-9.806351,-3.931279
822.3901, -15.5072,1.991577,1.990051,1.989441,1.998901,1.990967,-9.806351,-3.780744
832.3628, -14.95789,2.002869,1.993408,1.983337,1.992188,1.990967,-9.806351,-3.782539
842.375, -16.22131,2.000732,1.997681,1.992188,1.998596,1.991882,-9.806351,-3.774459
852.3801, -16.77063,1.999817,1.996155,1.990051,1.991577,1.985168,-9.806351,-3.696049
862.3644, -16.7157,1.997375,1.992188,1.987915,1.994629,1.995239,-9.806351,-3.816358
872.3632, -18.41858,1.997986,1.990051,1.986084,1.99707,1.993713,-9.806351,-3.783138
882.3924, -17.51221,1.999207,1.992493,1.990051,1.998901,1.988831,-9.806351,-3.824139
892.3718, -19.21509,1.990051,1.991272,1.992188,2.004395,1.998596,-9.806351,-3.764882
902.3773, -17.29248,2.001343,1.999817,1.984863,1.986694,1.985474,-9.806351,-3.677494
912.3902, -18.52844,1.999207,1.990662,1.987305,1.99707,1.994019,-9.806351,-3.810372
922.7138, -21.1377,1.999512,1.994934,1.990662,1.994629,1.984863,-9.806351,-3.795707
932.3856, -19.48975,2.002563,1.998901,1.98822,1.989441,1.987305,-9.806351,-3.868431
942.4997, -20.23132,2.007446,1.997375,1.991882,1.994324,1.993713,-9.806351,-3.835212
952.5391, -20.94543,1.995239,1.987305,1.989136,1.997681,1.994629,-9.806351,-3.734955
962.3763, -20.45105,2.000122,1.990967,1.986084,1.993408,1.993713,-9.806351,-3.849278
972.3755, -23.17017,2.003784,1.995544,1.991272,1.990051,1.984863,-9.806351,-3.813066
982.9104, -22.15393,2.000427,1.993103,1.984863,1.98761,1.987305,-9.806351,-3.845686
992.41, -22.78564,2.008057,2.002563,1.989136,1.991272,1.991577,-9.806351,-3.778649
1002.407, -22.73071,1.991882,1.989441,1.984863,1.997681,1.994934,-9.806351,-3.702034
1012.426, -24.1864,1.996765,2.001953,1.992798,1.994629,1.985779,-9.806351,-3.818752
1022.367, -24.73572,1.998596,1.992188,1.981506,1.990356,1.991577,-9.806351,-3.797802
1032.534, -23.88428,2.001038,1.99646,1.990051,1.988831,1.985779,-9.806351,-3.858256
1042.387, -25.14771,1.994934,1.992188,1.989746,1.997986,1.998596,-9.806351,-3.776255
1052.365, -24.2688,1.992188,1.992188,1.987,1.99707,1.995239,-9.806351,-3.681384
1062.366, -24.98291,2.001343,1.993408,1.985474,1.993103,1.994019,-9.806351,-3.790021
1072.422, -27.3999,1.992493,1.991882,1.98822,2.000732,1.990051,-9.806351,-3.650559
1082.374, -25.09277,2.000427,1.994629,1.983337,1.992188,1.988831,-9.806351,-3.623026
1104.14, -27.34497,1.99707,1.99585,1.99585,2.003784,1.994629,-9.806351,-3.541024
1112.619, -26.49353,2.005615,1.992188,1.983032,1.987305,1.985168,-9.806351,-3.554492
1122.375, -28.49854,2.002869,2.000122,1.990356,1.989136,1.983032,-9.806351,-3.547309
1132.392, -28.4436,2.001038,1.997681,1.993103,1.991577,1.983337,-9.806351,-3.606865
1142.371, -29.34998,2.005615,2.002563,1.99646,1.995544,1.988831,-9.806351,-3.51828
1152.508, -29.04785,1.998901,1.992188,1.985168,1.993713,1.992493,-9.806351,-3.439869
1162.408, -29.4873,2.006226,1.997375,1.991882,1.992188,1.984863,-9.806351,-3.569455
1172.365, -30.17395,1.998901,1.989746,1.981506,1.990356,1.991882,-9.806351,-3.535338
1182.372, -30.28381,1.998291,1.987,1.984253,1.984558,1.980896,-9.806351,-3.597887
1192.449, -31.6571,1.997681,1.994324,1.989136,2.000427,1.99646,-9.806351,-3.50152
1202.362, -30.64087,1.998291,1.992493,1.990967,2.000427,1.990967,-9.806351,-3.4273
1212.387, -32.20642,2.003784,2.000427,1.987915,1.994019,1.987305,-9.806351,-3.546411
1222.643, -32.59094,1.998901,1.998901,1.989136,1.994019,1.986694,-9.806351,-3.533243
1232.37, -31.60217,2.002258,1.992798,1.987305,1.98761,1.986084,-9.806351,-3.579332
1242.423, -32.89307,1.999817,1.997681,1.993103,2.002869,1.997681,-9.806351,-3.503016
1252.369, -34.18396,2.004089,1.99646,1.991577,1.990662,1.98822,-9.806351,-3.420716
1262.373, -33.38745,1.99585,1.992798,1.986389,1.996765,1.992798,-9.806351,-3.554492
1272.569, -34.0741,1.994324,1.996155,1.991272,1.999207,1.988525,-9.806351,-3.526061
1282.37, -33.71704,1.998291,1.993408,1.984863,1.990967,1.990356,-9.806351,-3.593697
1292.366, -34.92554,1.995544,1.995239,1.988525,1.999817,1.993713,-9.806351,-3.482666
1302.657, -35.0354,1.993103,1.994019,1.989136,1.998901,1.988831,-9.806351,-3.445256
1312.392, -35.50232,1.998901,1.999512,1.993713,1.993103,1.982117,-9.806351,-3.615245
1322.388, -35.31006,2.000122,1.989746,1.97998,1.992798,1.992493,-9.806351,-3.556587
1332.416, -35.69458,2.000427,1.998291,1.992188,1.987,1.983337,-9.806351,-3.585616
1361.422, -36.73828,2.001953,1.997681,1.991272,1.997986,1.996155,-9.806351,-3.49314
1362.397, -36.49109,1.99707,1.991577,1.981812,1.993713,1.994019,-9.806351,-3.449147
1372.381, -37.47986,2.00531,1.99585,1.98761,1.989441,1.987,-9.806351,-3.485359
1382.621, -35.96924,2.001343,1.991272,1.990051,1.989136,1.987915,-9.806351,-3.542521
1409.186, -36.65588,2.003479,1.99585,1.990051,2.003174,1.999817,-9.806351,-3.413533
1429.977, -37.72705,2.000427,1.994629,1.985779,1.98761,1.986389,-9.806351,-3.389591
1432.356, -38.68835,1.990662,1.992798,1.991882,2.000122,1.991882,-9.806351,-3.35308
1442.493, -37.86438,1.994629,1.997681,1.993713,2.004395,1.99646,-9.806351,-3.36954
1452.39, -38.27637,2.003479,1.99585,1.982117,1.985474,1.983337,-9.806351,-3.33243
