Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.3082, 1.988525,1.994629,1.995544,1.995544,1.998596,1.98761,-9.806351,-2.214038
33.2584, 1.933594,1.992798,1.990662,1.98761,1.992798,1.994324,-9.806351,-2.152387
43.2376, 3.251953,1.999207,1.993713,1.987,1.986389,1.983032,-9.806351,-2.275988
53.2502, 2.098389,1.999207,1.989746,1.984253,1.991882,1.991882,-9.806351,-2.175731
63.225, 2.290649,2.000732,1.992798,1.986694,1.991577,1.98761,-9.806351,-2.178724
73.2186, 1.576538,1.995239,1.996155,1.992188,1.999207,1.992798,-9.806351,-2.232593
83.4528, 2.208252,1.99707,1.989746,1.988525,1.994019,1.990356,-9.806351,-2.177227
93.22691, 2.318115,1.994324,1.996155,1.991577,1.992798,1.981201,-9.806351,-2.306514
103.2128, 2.537842,1.99707,1.987305,1.985474,1.995239,1.992493,-9.806351,-2.206856
113.7024, 2.373047,2.001343,1.999817,1.990051,1.987305,1.982727,-9.806351,-2.226608
123.2239, 1.604004,1.997681,1.991577,1.989746,1.99646,1.992493,-9.806351,-2.279579
133.1997, 1.988525,1.993408,1.990662,1.986694,1.993713,1.990356,-9.806351,-2.214038
143.2214, 2.922363,1.996765,1.992188,1.984863,1.987,1.981201,-9.806351,-2.341829
153.2106, 1.96106,1.99707,1.993103,1.991577,1.993103,1.984863,-9.806351,-2.238579
163.668, 2.867432,1.998596,1.989746,1.987915,1.990967,1.991272,-9.806351,-2.248754
173.1983, 2.208252,1.993713,1.99646,1.993103,2.002258,1.994324,-9.806351,-2.297236
183.2009, 3.114624,1.996765,1.99646,1.992493,1.990662,1.983643,-9.806351,-2.245761
193.5388, 2.675171,1.997375,1.989136,1.982422,1.991272,1.986694,-9.806351,-2.362478
203.5328, 1.549072,1.99707,1.993408,1.988525,1.991272,1.98822,-9.806351,-2.234987
213.2434, 1.604004,1.99585,1.993103,1.992798,1.994629,1.987915,-9.806351,-2.232593
223.1979, 2.235718,1.99646,1.996155,1.991882,2.000732,1.993408,-9.806351,-2.289755
233.2029, 1.604004,1.998901,1.997681,1.990967,1.993713,1.983032,-9.806351,-2.214936
243.508, 3.224487,1.998596,1.986389,1.984253,1.991272,1.990356,-9.806351,-2.290054
253.2049, 0.8898926,2.003479,1.995239,1.987305,1.98761,1.985474,-9.806351,-2.175431
263.2352, 2.510376,1.999817,1.990662,1.984558,1.988831,1.988831,-9.806351,-2.179322
273.3176, 2.043457,1.997986,1.995544,1.98822,1.995239,1.993103,-9.806351,-2.205958
283.1885, 1.713867,2.006836,1.993713,1.98822,1.98822,1.986694,-9.806351,-2.161366
293.1887, 3.224487,2.000732,1.990967,1.983337,1.986389,1.984253,-9.806351,-2.301426
303.1854, 2.235718,1.995239,1.987915,1.981201,1.989441,1.990051,-9.806351,-2.16346
313.1914, 1.686401,2.001953,1.994629,1.986694,1.986694,1.986084,-9.806351,-2.173935
323.6756, 1.713867,1.999207,2.004395,1.991272,1.99646,1.988525,-9.806351,-2.240374
333.1834, 2.263184,2.002258,1.990051,1.983337,1.991577,1.988831,-9.806351,-2.20087
343.1872, 1.741333,1.998291,1.994934,1.989441,1.989746,1.979675,-9.806351,-2.327164
353.2048, 2.318115,1.992188,1.990662,1.987305,1.99585,1.992798,-9.806351,-2.202366
363.197, 1.796265,1.991577,1.990051,1.986084,1.995544,1.990662,-9.806351,-2.224812
391.9067, 1.96106,1.995239,1.994019,1.987305,1.995239,1.994629,-9.806351,-2.286463
393.2158, 1.878662,1.998291,1.985168,1.984253,1.992493,1.991882,-9.806351,-2.187702
403.5934, 0.6427002,1.994629,1.992188,1.992493,1.99646,1.983948,-9.806351,-2.197877
413.2171, 2.263184,2.000122,1.997681,1.990356,1.987305,1.983337,-9.806351,-2.195483
423.2121, 1.549072,1.991882,1.992798,1.992188,1.999207,1.992493,-9.806351,-2.241871
433.6355, 2.015991,1.996765,1.987305,1.98822,1.993103,1.985474,-9.806351,-2.190395
443.2156, 2.290649,1.999512,1.99585,1.986389,1.986389,1.982727,-9.806351,-2.334347
453.2175, 1.137085,1.993713,1.992188,1.989441,1.993408,1.988831,-9.806351,-2.186804
