Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.1174, 6.273193,2.000122,1.994324,1.98761,1.986389,1.984253,-9.806351,-2.7665
32.9499, 6.465454,1.996155,1.992493,1.990051,1.991577,1.97937,-9.806351,-2.834435
42.9087, 6.218262,2.001038,1.995239,1.988831,1.990356,1.983032,-9.806351,-2.770391
52.8878, 7.619019,1.99646,1.991272,1.985474,1.989136,1.984863,-9.806351,-2.792537
62.8995, 6.190796,2.002563,1.99707,1.992188,1.992798,1.989746,-9.806351,-2.925116
72.8885, 5.861206,1.99585,1.993103,1.992798,1.992493,1.985168,-9.806351,-2.820968
83.0746, 6.795044,2.000732,1.989746,1.984253,1.98761,1.987305,-9.806351,-2.863166
92.9409, 6.218262,2.003174,1.994934,1.988831,1.988831,1.985168,-9.806351,-2.824559
102.8846, 6.987305,2.000732,1.991272,1.985779,1.988525,1.989136,-9.806351,-2.866159
113.1072, 6.657715,1.999817,1.998901,1.989441,1.984863,1.98822,-9.806351,-2.947861
122.8786, 6.575317,1.996155,1.98761,1.983643,1.992493,1.989441,-9.806351,-2.840421
132.9205, 7.014771,2.003479,1.993408,1.984863,1.983643,1.980591,-9.806351,-2.903568
142.9066, 6.300659,1.995239,1.98822,1.983643,1.993103,1.989136,-9.806351,-2.831144
152.8974, 7.124634,1.99646,1.989136,1.989136,1.991577,1.987915,-9.806351,-2.858078
163.1164, 5.916138,2.00531,1.996765,1.991577,1.99585,1.986084,-9.806351,-2.918233
172.9157, 6.273193,2.001038,1.997681,1.988525,1.987305,1.982422,-9.806351,-2.834735
182.9025, 6.877441,2.001038,1.992188,1.985168,1.990051,1.987,-9.806351,-2.888305
193.161, 6.273193,1.993103,1.986389,1.982422,1.994629,1.98761,-9.806351,-2.831742
202.8754, 7.042236,1.997681,1.988831,1.981812,1.991272,1.988831,-9.806351,-2.871845
212.8972, 6.795044,1.999207,1.99585,1.988831,1.992493,1.988525,-9.806351,-3.009511
222.8652, 6.959839,1.991882,1.992798,1.987915,1.994934,1.986084,-9.806351,-2.938883
232.8952, 6.712646,1.994019,1.989136,1.987,1.990967,1.982117,-9.806351,-2.999336
243.0743, 6.904907,2.006226,1.990662,1.983948,1.987305,1.982727,-9.806351,-2.905364
252.8728, 6.245728,1.998291,1.996155,1.993408,1.990051,1.97998,-9.806351,-2.926912
262.9009, 6.328125,1.99646,1.991272,1.990356,1.99646,1.99585,-9.806351,-2.958934
273.3165, 6.328125,2.002258,1.992188,1.985168,1.984863,1.983948,-9.806351,-2.861071
282.8931, 6.547852,1.993713,1.993713,1.989746,1.990967,1.982727,-9.806351,-2.939182
292.9072, 6.465454,1.992798,1.989136,1.984253,1.994629,1.991882,-9.806351,-2.839523
302.9249, 5.723877,1.997375,1.99585,1.992188,1.988831,1.981812,-9.806351,-2.879925
312.8973, 5.83374,1.992493,1.994629,1.993408,1.999512,1.992493,-9.806351,-2.915838
322.877, 5.641479,1.997681,1.997986,1.98822,1.986694,1.979065,-9.806351,-2.838326
332.9116, 6.987305,1.999207,1.993713,1.986389,1.985779,1.985474,-9.806351,-2.913145
343.2752, 6.685181,2.000122,1.990662,1.982422,1.987305,1.987915,-9.806351,-2.821866
352.8967, 6.575317,2.002869,1.994324,1.98761,1.986694,1.979675,-9.806351,-2.846107
362.875, 6.080933,1.993408,1.994019,1.994019,2.001038,1.992188,-9.806351,-2.891896
372.9205, 6.657715,2.000427,1.987915,1.985779,1.990967,1.990356,-9.806351,-2.814384
382.8931, 6.328125,1.99646,1.991882,1.992798,1.992798,1.983643,-9.806351,-2.871546
392.8779, 5.971069,1.991577,1.992188,1.986694,1.99585,1.983643,-9.806351,-2.804508
402.8942, 6.328125,2.001343,1.994934,1.990662,1.988525,1.979675,-9.806351,-2.840122
412.8849, 6.245728,2.00531,1.999207,1.989441,1.993103,1.988525,-9.806351,-2.850297
422.8676, 6.383057,1.999512,1.997375,1.987915,1.987305,1.983032,-9.806351,-2.743456
433.3193, 6.520386,2.001038,1.994019,1.983337,1.987915,1.982422,-9.806351,-2.829348
442.8725, 5.806274,1.98761,1.993408,1.988831,1.993713,1.98761,-9.806351,-2.759018
452.8746, 5.888672,1.996765,1.993408,1.990967,1.990662,1.978455,-9.806351,-2.806603
463.2087, 6.108398,1.997681,1.989441,1.986389,1.995239,1.995544,-9.806351,-2.816778
473.3361, 5.586548,1.994019,1.992493,1.991882,1.994019,1.987305,-9.806351,-2.744952
483.0977, 5.888672,1.991272,1.989746,1.984558,1.992493,1.986389,-9.806351,-2.813187
492.8793, 5.31189,1.993713,1.984863,1.982727,1.993408,1.990662,-9.806351,-2.761412
502.9414, 5.641479,1.993408,1.986084,1.988525,1.990662,1.989136,-9.806351,-2.800318
513.0166, 4.899902,1.99646,1.997375,1.994934,1.994019,1.986389,-9.806351,-2.809596
522.8933, 4.899902,1.999207,1.994019,1.988831,1.989441,1.983948,-9.806351,-2.710835
532.8708, 5.064697,1.990356,1.990356,1.990356,1.99707,1.986084,-9.806351,-2.773383
543.0238, 4.65271,1.993408,1.98761,1.985779,1.993408,1.98761,-9.806351,-2.68001
552.9037, 4.790039,1.995544,1.992798,1.993408,1.991272,1.983032,-9.806351,-2.73777
