Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
22.5547, 5.751343,1.991577,1.991882,1.992798,1.997986,1.986694,-9.806351,-2.395997
33.1947, 6.849976,1.997681,1.993408,1.983948,1.987,1.981506,-9.806351,-2.491167
42.7058, 6.053467,2.000427,1.99646,1.989746,1.990051,1.985168,-9.806351,-2.413355
52.5447, 6.602783,2.002258,1.999817,1.992493,1.990967,1.982117,-9.806351,-2.417845
63.2066, 7.426758,1.997986,1.992798,1.991577,1.998291,1.994324,-9.806351,-2.482189
72.5585, 6.740112,1.997375,1.991577,1.985168,1.991577,1.991272,-9.806351,-2.388515
82.5484, 7.014771,1.991577,1.989746,1.983643,1.992188,1.989136,-9.806351,-2.484583
92.5564, 6.465454,2.001648,1.995544,1.985474,1.987915,1.986694,-9.806351,-2.419341
102.5225, 6.712646,1.99707,1.995239,1.991882,1.994019,1.986084,-9.806351,-2.421735
112.5597, 6.410522,1.995239,1.995239,1.994019,1.998291,1.990356,-9.806351,-2.483685
122.5379, 6.328125,1.995239,1.991882,1.992493,1.99585,1.990356,-9.806351,-2.395399
132.6125, 7.426758,2.000732,1.990356,1.982117,1.990051,1.985779,-9.806351,-2.487875
142.6745, 6.685181,1.998596,1.992493,1.986389,1.993103,1.988831,-9.806351,-2.390012
152.5096, 7.316895,2.004395,1.996155,1.990051,1.990967,1.984558,-9.806351,-2.387019
162.5307, 6.712646,2.000732,1.993713,1.98761,1.994934,1.991577,-9.806351,-2.474108
172.5051, 5.778809,1.993103,1.993408,1.990051,1.994019,1.983948,-9.806351,-2.401684
182.5279, 6.932373,1.994934,1.992798,1.98822,1.98822,1.981201,-9.806351,-2.51032
192.5398, 6.767578,2.001038,1.992493,1.985168,1.988525,1.990051,-9.806351,-2.401085
202.5089, 7.316895,1.993408,1.989746,1.990967,1.994934,1.993713,-9.806351,-2.384625
212.5268, 6.355591,1.996765,1.915588,1.911316,1.912842,1.926575,-9.806351,-2.44867
222.5381, 5.806274,1.994629,1.989746,1.988525,1.993408,1.989746,-9.806351,-2.372654
232.4978, 6.932373,1.997681,1.984558,1.982727,1.989746,1.987915,-9.806351,-2.479196
242.5253, 5.476685,1.996155,1.995239,1.990967,1.993103,1.982117,-9.806351,-2.395997
252.5059, 7.124634,1.998291,1.991882,1.985779,1.990967,1.991882,-9.806351,-2.404078
262.4954, 7.289429,1.997681,1.993713,1.990051,1.997375,1.994324,-9.806351,-2.464831
272.5143, 8.415527,2.003784,1.994934,1.987915,1.980591,1.984253,-9.806351,-2.387917
282.5282, 7.454224,2.001038,1.991882,1.984863,1.983032,1.984558,-9.806351,-2.504335
292.5213, 6.245728,1.995239,1.997681,1.991577,1.991577,1.984253,-9.806351,-2.404976
302.5285, 6.657715,1.992798,1.988831,1.989441,1.994934,1.994629,-9.806351,-2.409165
312.5016, 6.712646,1.99585,1.996765,1.993408,1.99646,1.986084,-9.806351,-2.492963
322.5414, 7.261963,1.998291,1.997986,1.990356,1.993408,1.981201,-9.806351,-2.41156
332.5983, 7.591553,1.994934,1.98822,1.97998,1.989136,1.989441,-9.806351,-2.521394
342.4961, 6.465454,1.992493,1.988525,1.990051,1.993408,1.993103,-9.806351,-2.422932
352.5203, 6.547852,1.996155,1.996155,1.995239,1.99585,1.985474,-9.806351,-2.4361
362.529, 6.026001,1.999512,1.99585,1.993408,1.999207,1.991882,-9.806351,-2.492963
372.5244, 5.971069,1.996155,1.993713,1.989136,1.994629,1.984863,-9.806351,-2.436399
382.4991, 6.904907,1.99646,1.99585,1.987,1.989136,1.981201,-9.806351,-2.564489
392.5228, 6.053467,1.997681,1.99585,1.991272,1.991272,1.983337,-9.806351,-2.480094
402.5051, 6.849976,1.996155,1.991882,1.986084,1.995239,1.992798,-9.806351,-2.495058
412.5094, 6.49292,1.996765,1.991577,1.985474,1.993713,1.994629,-9.806351,-2.542044
422.5085, 6.465454,1.99707,1.991272,1.988525,1.994629,1.991882,-9.806351,-2.442086
432.5275, 6.82251,1.996765,1.992493,1.984863,1.984863,1.982422,-9.806351,-2.532168
442.5286, 6.218262,1.993103,1.993713,1.98822,1.994324,1.992798,-9.806351,-2.461539
452.5182, 6.245728,2.000427,1.997681,1.99585,1.990662,1.980896,-9.806351,-2.479196
462.5036, 6.520386,2.000732,1.997681,1.992493,1.986694,1.987,-9.806351,-2.533365
472.5251, 6.190796,1.992493,1.989746,1.989746,1.996765,1.991882,-9.806351,-2.468721
