Time,Gonio,EMG,ai02,ai03,ai04,ai05,Load_EX,Load_FX
23.3192, 6.767578,1.995239,1.99707,1.986694,1.996155,1.986084,-9.806351,-2.270003
33.9683, 6.520386,1.990662,1.985474,1.983948,1.993408,1.989441,-9.806351,-2.135628
43.5969, 7.591553,2.002563,1.99585,1.987915,1.985168,1.983643,-9.806351,-2.147898
53.3081, 6.465454,1.999817,1.992493,1.989746,1.996765,1.993713,-9.806351,-2.197578
63.3147, 6.904907,2.006836,1.991272,1.984863,1.988525,1.987915,-9.806351,-2.165256
73.3919, 6.712646,2.0047,1.994324,1.989136,1.990356,1.987915,-9.806351,-2.314595
83.2896, 6.437988,1.998596,1.990051,1.986694,1.989746,1.990051,-9.806351,-2.170344
93.2808, 7.1521,1.994629,1.990967,1.984863,1.994934,1.989441,-9.806351,-2.190695
103.2872, 7.069702,2.001038,2.001648,1.992493,1.992493,1.98822,-9.806351,-2.234389
113.2787, 7.316895,2.001953,1.99646,1.985474,1.988525,1.985474,-9.806351,-2.216732
123.281, 6.987305,1.997681,1.994324,1.987915,1.994629,1.984253,-9.806351,-2.366369
133.2769, 6.49292,1.999512,1.985474,1.982422,1.992798,1.994019,-9.806351,-2.247856
143.2767, 6.383057,1.993713,1.995544,1.991882,1.994019,1.981506,-9.806351,-2.258032
153.4839, 6.273193,1.994934,1.991882,1.989136,1.998291,1.99646,-9.806351,-2.306215
163.2738, 6.383057,1.999207,2.000732,1.987915,1.988831,1.980896,-9.806351,-2.23379
173.2739, 6.080933,1.991577,1.993713,1.988831,1.99646,1.98761,-9.806351,-2.316989
183.4363, 5.092163,1.99646,1.994324,1.987305,1.993408,1.982117,-9.806351,-2.194885
193.282, 6.355591,2.000732,1.994629,1.986694,1.987305,1.984253,-9.806351,-2.217031
203.2752, 5.366821,1.994629,1.994019,1.994019,2.002258,1.995239,-9.806351,-2.240973
213.2691, 5.806274,2.003479,1.994324,1.987305,1.987,1.996765,-9.806351,-2.16376
223.2833, 6.657715,1.998901,1.988831,1.982422,1.992188,1.995239,-9.806351,-2.245761
233.5644, 5.366821,2.001038,1.993713,1.983948,1.985474,1.982727,-9.806351,-2.123058
243.278, 6.080933,1.990967,1.990356,1.988831,1.993408,1.990051,-9.806351,-2.157774
270.1185, 5.586548,1.993713,1.995544,1.991272,2.004395,1.993103,-9.806351,-2.166453
273.269, 6.273193,2.001343,1.991577,1.984863,1.989441,1.984863,-9.806351,-2.129942
283.5039, 5.421753,2.000427,1.993713,1.984253,1.989136,1.986084,-9.806351,-2.135029
293.6998, 6.053467,2.000122,1.994019,1.987305,1.986694,1.979065,-9.806351,-2.147
303.3012, 5.943604,2.002563,1.998901,1.987305,1.990967,1.989746,-9.806351,-2.171541
313.2883, 4.927368,1.992188,1.989136,1.989441,1.996155,1.985474,-9.806351,-2.139818
323.2928, 5.449219,1.995544,1.990662,1.987915,1.996765,1.991577,-9.806351,-2.284667
333.2849, 4.240723,2.000732,1.998901,1.987305,1.98761,1.982117,-9.806351,-2.16346
343.6998, 5.202026,1.991272,1.989746,1.988525,1.999512,1.98761,-9.806351,-2.197578
353.2915, 5.009766,1.997375,1.992493,1.992188,2.000427,1.990662,-9.806351,-2.249652
363.2738, 4.790039,2.001343,1.993103,1.986694,1.98822,1.986084,-9.806351,-2.177826
373.4582, 5.31189,1.993103,1.993103,1.989441,1.99707,1.990356,-9.806351,-2.272995
383.286, 5.421753,1.99646,1.991272,1.981506,1.990662,1.990356,-9.806351,-2.156877
393.2729, 4.954834,1.997375,1.993713,1.993103,1.991272,1.980896,-9.806351,-2.185308
403.2757, 4.735107,1.993408,1.996155,1.990051,1.999817,1.99585,-9.806351,-2.192191
413.2683, 4.350586,2.001648,2.000122,1.983337,1.988831,1.983032,-9.806351,-2.150292
441.6303, 4.542847,1.989746,1.992188,1.990662,1.999512,1.989746,-9.806351,-2.294244
443.2681, 4.65271,1.999817,1.998596,1.991272,1.990356,1.984863,-9.806351,-2.186505
453.323, 4.103394,1.998291,1.997681,1.995544,2.001038,1.996155,-9.806351,-2.214936
463.3273, 5.064697,2.001343,1.995239,1.987915,1.981812,1.984863,-9.806351,-2.16795
473.2766, 4.790039,1.991272,1.994324,1.991272,1.995239,1.986084,-9.806351,-2.319084
483.2913, 3.746338,1.99707,1.993713,1.991882,1.991577,1.985474,-9.806351,-2.197877
493.2902, 4.570313,1.99707,1.99707,1.990662,1.989136,1.97998,-9.806351,-2.230199
503.2816, 3.938599,1.993103,1.995239,1.991272,2.001038,1.998596,-9.806351,-2.248155
513.7037, 3.883667,2.000427,1.993713,1.984863,1.989746,1.98761,-9.806351,-2.200271
523.2698, 4.625244,2.003784,1.99585,1.986389,1.984253,1.987915,-9.806351,-2.339734
533.5647, 3.169556,1.997681,1.989746,1.982422,1.992188,1.98822,-9.806351,-2.220024
543.2839, 3.773804,1.994934,1.997375,1.989136,1.994019,1.982422,-9.806351,-2.258331
553.2685, 2.839966,1.994629,1.99646,1.995544,2.004089,1.993713,-9.806351,-2.261024
563.2905, 3.47168,1.993713,1.992798,1.992188,1.991272,1.985474,-9.806351,-2.215235
573.272, 2.977295,1.993408,1.989441,1.989746,1.997375,1.991882,-9.806351,-2.335244
583.4491, 1.933594,1.995239,1.994629,1.991272,1.994629,1.988525,-9.806351,-2.216133
593.2891, 2.15332,1.99646,1.994324,1.991272,1.999207,1.98822,-9.806351,-2.245761
603.2865, 1.713867,1.997375,1.994934,1.991882,2.001038,1.997986,-9.806351,-2.283171
613.2735, 1.466675,1.994629,1.99585,1.993103,1.992798,1.983643,-9.806351,-2.230498
623.2858, 1.521606,1.993408,1.991577,1.988525,2.000427,1.990356,-9.806351,-2.39091
633.2738, -0.09887695,1.995239,1.993408,1.988525,1.992493,1.983337,-9.806351,-2.25863
643.679, 0.97229,1.989441,1.991272,1.989746,1.99707,1.98822,-9.806351,-2.30831
653.2691, -0.4284668,2.0047,2.001038,1.993713,1.992798,1.987,-9.806351,-2.30831
663.2735, 1.054688,1.997986,1.994934,1.98822,1.992188,1.984863,-9.806351,-2.266411
673.2745, -0.8404541,1.996765,1.991272,1.98761,1.998291,1.989136,-9.806351,-2.394501
683.2702, -0.9228516,1.998291,1.987305,1.982422,1.990662,1.990051,-9.806351,-2.271499
693.2714, -0.6207275,1.998901,1.997375,1.990051,1.991272,1.983032,-9.806351,-2.309507
703.6249, -2.186279,1.996765,1.992188,1.993713,1.994629,1.994629,-9.806351,-2.346018
713.2717, -2.103882,1.997375,1.990967,1.987305,1.996155,1.990662,-9.806351,-2.284667
723.2691, -2.543335,1.99585,1.998291,1.993408,1.990967,1.985474,-9.806351,-2.378939
733.2878, -3.22998,1.993713,1.984863,1.983643,1.996765,1.991272,-9.806351,-2.273294
743.2698, -3.120117,1.99585,1.996765,1.992798,1.991577,1.983948,-9.806351,-2.273893
753.3794, -4.603271,1.99707,1.997986,1.99585,1.997681,1.994629,-9.806351,-2.254141
763.2814, -3.971558,2.001343,1.99585,1.987305,1.988525,1.984253,-9.806351,-2.204761
773.2731, -5.482178,1.998901,2.001038,1.992188,1.994629,1.983032,-9.806351,-2.326865
783.2716, -5.317383,2.004395,1.994934,1.983032,1.987305,1.983032,-9.806351,-2.222118
793.2828, -4.603271,1.989746,1.990967,1.985168,1.99585,1.990662,-9.806351,-2.254141
803.2982, -5.701904,1.993408,1.989746,1.990662,2.001648,1.997986,-9.806351,-2.264915
813.28, -6.004028,1.997375,1.989746,1.994629,1.993408,1.983032,-9.806351,-2.226608
823.2895, -5.866699,1.994629,1.992188,1.992188,1.997986,1.991882,-9.806351,-2.371158
833.4597, -6.71814,1.997681,1.988525,1.983032,1.99646,1.987,-9.806351,-2.259229
843.2755, -7.075195,1.993713,1.991882,1.990051,1.998291,1.990662,-9.806351,-2.287959
853.2915, -7.981567,2.001648,2.002258,1.992493,1.994019,1.988525,-9.806351,-2.298434
863.714, -7.89917,2.002869,1.995239,1.987305,1.982727,1.987305,-9.806351,-2.249053
873.3015, -8.668213,1.991577,1.989746,1.985474,1.99585,1.986084,-9.806351,-2.37026
883.2743, -8.778076,1.997375,1.98761,1.983337,1.989136,1.989136,-9.806351,-2.247557
893.3599, -9.711914,1.993103,1.98822,1.988525,1.99707,1.990051,-9.806351,-2.275988
903.4779, -9.629517,1.996765,1.993713,1.986084,1.99707,1.99646,-9.806351,-2.292747
913.3205, -10.34363,1.998901,1.98761,1.984863,1.987305,1.987305,-9.806351,-2.246958
923.2764, -10.70068,1.993713,1.988525,1.988525,1.997375,1.992493,-9.806351,-2.369362
933.2724, -11.88171,1.994629,1.994324,1.991577,1.99646,1.985474,-9.806351,-2.247557
943.5311, -11.1676,1.992188,1.993408,1.990967,1.996765,1.986694,-9.806351,-2.273594
953.2903, -12.51343,1.992798,1.998596,1.994324,2.000732,1.993103,-9.806351,-2.266112
963.2808, -12.12891,2.000122,1.990967,1.987305,1.993103,1.994629,-9.806351,-2.217031
973.4473, -13.22754,1.996155,1.997681,1.990662,1.997681,1.982727,-9.806351,-2.327463
983.2925, -13.94165,1.995239,1.988831,1.987,1.994629,1.990356,-9.806351,-2.222418
993.2864, -13.55713,1.99707,1.991882,1.98822,1.991882,1.990051,-9.806351,-2.223615
1003.278, -13.94165,2.002869,1.999512,1.994324,1.991882,1.990662,-9.806351,-2.249652
1013.293, -14.27124,1.994629,1.993408,1.991882,1.999207,1.990356,-9.806351,-2.190695
1023.381, -14.65576,2.004089,1.992798,1.986084,1.992798,1.98761,-9.806351,-2.278981
1033.286, -15.09521,1.994934,1.986694,1.983643,1.997681,1.988525,-9.806351,-2.161964
1043.303, -16.00159,1.992188,1.989136,1.986694,1.990662,1.989746,-9.806351,-2.218228
1053.501, -16.96289,2.001953,2.001953,1.994934,1.994019,1.990051,-9.806351,-2.251148
1063.295, -17.677,2.000427,2.000732,1.990051,1.991272,1.985474,-9.806351,-2.187702
1073.298, -16.93542,1.996155,1.994324,1.98761,1.994324,1.987915,-9.806351,-2.290353
1083.279, -18.22632,1.995544,1.986694,1.980286,1.992188,1.992188,-9.806351,-2.165855
1093.28, -18.08899,1.99646,1.996155,1.993408,1.989441,1.981506,-9.806351,-2.213439
1103.673, -19.70947,1.99646,1.99585,1.992798,2.001953,1.98822,-9.806351,-2.252046
1113.309, -19.7644,2.001343,1.994019,1.990967,1.992798,1.985779,-9.806351,-2.197877
1123.277, -19.32495,2.001648,1.990662,1.989441,1.988831,1.988831,-9.806351,-2.293047
1133.459, -21.52222,1.99707,1.996155,1.986694,1.993103,1.980591,-9.806351,-2.178424
1143.283, -20.56091,2.002869,1.994934,1.990051,1.98761,1.982727,-9.806351,-2.196979
1153.269, -21.38489,1.994629,1.990356,1.989746,2.003174,1.997681,-9.806351,-2.195782
1163.275, -20.14893,2.001343,1.990051,1.987,1.987305,1.989136,-9.806351,-2.160767
1173.271, -21.27502,2.001343,1.992493,1.986389,1.990051,1.988525,-9.806351,-2.289455
1183.342, -23.00537,1.992188,1.985779,1.985474,1.994934,1.992188,-9.806351,-2.176629
1193.268, -22.62085,2.001343,1.99585,1.989441,1.984863,1.983643,-9.806351,-2.204461
1203.285, -23.44482,1.997681,1.998291,1.994019,1.996765,1.98822,-9.806351,-2.214637
1213.585, -23.58215,2.004395,1.995544,1.989441,1.983948,1.990051,-9.806351,-2.181716
1223.266, -23.55469,2.000732,1.995544,1.987915,1.988525,1.984558,-9.806351,-2.339135
1233.633, -24.70825,1.997681,1.993713,1.98761,1.987305,1.981201,-9.806351,-2.235286
1243.273, -24.65332,1.999512,1.99646,1.992493,1.993408,1.984558,-9.806351,-2.235286
1253.3, -25.44983,1.992493,1.992188,1.990967,2.001648,1.994324,-9.806351,-2.255637
1263.457, -26.2738,1.994019,1.995544,1.993408,1.995239,1.983032,-9.806351,-2.223914
1273.273, -25.25757,2.002563,1.99585,1.98822,1.989441,1.981812,-9.806351,-2.360683
1283.323, -26.76819,2.001343,1.99585,1.988525,1.983948,1.980286,-9.806351,-2.252944
1293.607, -26.30127,1.995239,1.995544,1.994019,1.992798,1.982117,-9.806351,-2.272097
1303.288, -26.24634,1.99707,1.992493,1.988831,1.996765,1.995544,-9.806351,-2.307711
1329.548, -26.90552,1.992188,1.991272,1.985474,1.991577,1.989441,-9.806351,-2.257433
1333.274, -27.18018,1.999512,1.989746,1.987305,1.994019,1.993103,-9.806351,-2.297835
1343.464, -27.09778,1.992188,1.987305,1.988525,1.996765,1.990967,-9.806351,-2.260126
1353.294, -28.93799,1.998596,1.999512,1.994629,1.993103,1.983032,-9.806351,-2.286762
1363.29, -28.55347,1.998596,2.000427,1.991882,1.986694,1.983032,-9.806351,-2.230199
1373.49, -29.07532,1.995544,1.994019,1.990356,1.996155,1.992493,-9.806351,-2.314295
1383.272, -30.33875,1.998291,1.992493,1.97998,1.988831,1.988525,-9.806351,-2.200571
1393.29, -29.70703,1.995239,1.993408,1.990967,1.992188,1.986084,-9.806351,-2.226009
1403.324, -31.30005,1.993103,1.997375,1.994629,2.001038,1.991272,-9.806351,-2.253842
1413.288, -30.53101,2.001343,1.994629,1.985168,1.991272,1.98822,-9.806351,-2.196082
1443.382, -30.39368,1.992798,1.986389,1.986084,1.991577,1.991882,-9.806351,-2.278083
1453.28, -31.79443,1.999817,1.993408,1.98822,1.995239,1.994629,-9.806351,-2.247557
1463.302, -32.34375,1.995239,1.992188,1.989746,1.990356,1.994934,-9.806351,-2.197877
1473.288, -31.9043,2.000427,1.992493,1.985474,1.989136,1.986694,-9.806351,-2.313697
1483.38, -33.66211,2.000732,1.995544,1.98822,1.987305,1.983337,-9.806351,-2.20087
1493.291, -33.35999,2.000427,1.995544,1.987915,1.985474,1.985474,-9.806351,-2.230199
1503.285, -33.41492,1.993713,1.993103,1.990662,2.002563,1.994324,-9.806351,-2.248455
1513.3, -33.38745,1.991272,1.989746,1.991272,1.999817,1.989136,-9.806351,-2.209549
1523.285, -34.21143,1.995239,1.991272,1.992493,1.991882,1.986694,-9.806351,-2.349909
1533.276, -33.85437,1.997986,1.988525,1.981506,1.994019,1.992188,-9.806351,-2.234987
1543.311, -33.9093,2.000427,1.994019,1.986389,1.987,1.986389,-9.806351,-2.252944
1553.293, -34.89807,1.99707,1.993713,1.992493,1.999207,1.99646,-9.806351,-2.296937
1563.343, -34.76074,1.991577,1.993713,1.989746,1.998596,1.988831,-9.806351,-2.230798
1573.314, -34.62341,1.993713,1.989136,1.985168,1.992493,1.994019,-9.806351,-2.375946
1583.296, -35.77698,1.994629,1.98822,1.985779,1.993408,1.995544,-9.806351,-2.25474
1593.273, -35.61218,1.998596,1.99646,1.991577,1.989746,1.984863,-9.806351,-2.264915
1603.296, -36.71082,1.99707,1.998901,1.996155,2.002563,1.991577,-9.806351,-2.307412
1613.271, -35.41992,1.999817,1.990051,1.985168,1.992188,1.990662,-9.806351,-2.282273
1623.362, -35.41992,1.996155,1.989136,1.985474,1.991272,1.991577,-9.806351,-2.430414
1633.292, -36.29883,1.998596,1.98822,1.983032,1.989746,1.987915,-9.806351,-2.324471
1643.327, -37.15027,2.000427,1.995239,1.990967,1.990967,1.980286,-9.806351,-2.329558
1653.59, -36.57349,1.998291,1.994324,1.986084,1.992493,1.992188,-9.806351,-2.37026
1663.282, -37.1228,1.997681,1.996765,1.98822,1.988831,1.981201,-9.806351,-2.316689
1673.282, -37.78198,1.993713,1.992188,1.990967,1.99646,1.985779,-9.806351,-2.442385
1683.276, -38.22144,2.001648,1.995544,1.988525,1.990662,1.982117,-9.806351,-2.305616
1693.296, -37.78198,2.003784,1.994019,1.985168,1.986084,1.985779,-9.806351,-2.326266
1703.606, -38.08411,1.995239,1.994629,1.992188,1.998901,1.997986,-9.806351,-2.365471
1713.281, -38.66089,1.991882,1.992493,1.988831,1.99707,1.988525,-9.806351,-2.293945
1723.323, -38.00171,2.000732,1.999207,1.98822,1.987,1.987915,-9.806351,-2.357092
1733.62, -39.86938,1.991272,1.990051,1.986084,1.994019,1.988831,-9.806351,-2.234987
