Time,Gonio
10.0,5.751343
20.0,5.751343
30.0,6.849976
40.0,6.053467
50.0,6.602783
60.0,7.426758
70.0,6.740112
80.0,7.014771
90.0,6.465454
100.0,6.712646
110.0,6.410522
120.0,6.328125
130.0,7.426758
140.0,6.685181
150.0,7.316895
160.0,6.712646
170.0,5.778809
180.0,6.932373
190.0,6.767578
200.0,7.316895
210.0,6.355591
220.0,5.806274
230.0,6.932373
240.0,5.476685
250.0,7.124634
260.0,7.289429
270.0,8.415527
280.0,7.454224
290.0,6.245728
300.0,6.657715
310.0,6.712646
320.0,7.261963
330.0,7.591553
340.0,6.465454
350.0,6.547852
360.0,6.026001
370.0,5.971069
380.0,6.904907
390.0,6.053467
400.0,6.849976
410.0,6.49292
420.0,6.465454
430.0,6.82251
440.0,6.218262
450.0,6.245728
460.0,6.520386
470.0,6.190796
480.0,6.437988
490.0,6.108398
500.0,5.723877
510.0,5.421753
520.0,5.037231
530.0,5.50415
540.0,4.817505
550.0,3.99353
560.0,3.361816
570.0,3.636475
580.0,2.977295
590.0,1.439209
600.0,1.246948
610.0,1.329346
620.0,0.3131104
630.0,0.8349609
640.0,-0.8404541
650.0,-0.8679199
660.0,-0.9503174
670.0,-1.307373
680.0,-2.213745
690.0,-3.284912
700.0,-3.010254
710.0,-3.22998
720.0,-3.339844
730.0,-3.669434
740.0,-5.564575
750.0,-4.630737
760.0,-6.031494
770.0,-5.894165
780.0,-5.756836
790.0,-7.267456
800.0,-6.470947
810.0,-6.937866
820.0,-8.173828
830.0,-6.855469
840.0,-9.327393
850.0,-8.778076
860.0,-9.0802
870.0,-9.959106
880.0,-9.272461
890.0,-10.1239
900.0,-9.986572
910.0,-10.83801
920.0,-10.2887
930.0,-9.821777
940.0,-11.93665
950.0,-11.77185
960.0,-11.41479
970.0,-12.26624
980.0,-10.92041
990.0,-13.00781
1000.0,-12.2113
1010.0,-13.06274
1020.0,-13.22754
1030.0,-12.81555
1040.0,-13.00781
1050.0,-12.92542
1060.0,-13.85925
1070.0,-13.11768
1080.0,-13.09021
1090.0,-14.60083
1100.0,-14.10645
1110.0,-14.51843
1120.0,-14.18884
1130.0,-14.02405
1140.0,-15.56213
1150.0,-15.04028
1160.0,-15.64453
1170.0,-15.97412
1180.0,-15.34241
1190.0,-16.41357
1200.0,-16.74316
