Time,Gonio
10.0,-7.432251
20.0,-7.432251
30.0,-7.597046
40.0,-6.361084
50.0,-8.860474
60.0,-7.706909
70.0,-6.965332
80.0,-6.855469
90.0,-6.498413
100.0,-7.047729
110.0,-6.608276
120.0,-7.789307
130.0,-6.71814
140.0,-6.278687
150.0,-8.366089
160.0,-7.020264
170.0,-7.706909
180.0,-7.185059
190.0,-7.102661
200.0,-8.201294
210.0,-6.9104
220.0,-7.597046
230.0,-7.212524
240.0,-7.487183
250.0,-7.954102
260.0,-7.102661
270.0,-7.926636
280.0,-6.38855
290.0,-6.745605
300.0,-8.503418
310.0,-6.470947
320.0,-7.789307
330.0,-8.366089
340.0,-6.416016
350.0,-7.871704
360.0,-8.063965
370.0,-7.926636
380.0,-6.9104
390.0,-7.102661
400.0,-7.816772
410.0,-7.212524
420.0,-8.393555
430.0,-6.937866
440.0,-7.322388
450.0,-8.366089
460.0,-7.761841
470.0,-8.283691
480.0,-7.212524
490.0,-6.635742
500.0,-7.954102
510.0,-7.212524
520.0,-8.063965
530.0,-8.475952
540.0,-7.844238
550.0,-7.706909
560.0,-7.871704
570.0,-8.942871
580.0,-8.118896
590.0,-7.981567
600.0,-8.173828
610.0,-8.393555
620.0,-8.146362
630.0,-8.915405
640.0,-9.40979
650.0,-9.574585
660.0,-8.448486
670.0,-9.354858
680.0,-8.146362
690.0,-7.761841
700.0,-9.135132
710.0,-8.063965
720.0,-8.530884
730.0,-7.844238
740.0,-9.052734
750.0,-9.931641
760.0,-7.624512
770.0,-9.244995
780.0,-9.354858
790.0,-9.052734
800.0,-9.382324
810.0,-8.585815
820.0,-9.272461
830.0,-9.299927
840.0,-9.821777
850.0,-9.876709
860.0,-9.602051
870.0,-10.09644
880.0,-8.915405
890.0,-9.272460666666667
900.0,-9.629516333333333
910.0,-9.986572
920.0,-11.57959
930.0,-10.92041
940.0,-11.19507
950.0,-12.34863
960.0,-11.46973
970.0,-13.03528
980.0,-13.06274
990.0,-14.05151
1000.0,-13.91418
1010.0,-14.05151
1020.0,-13.85925
1030.0,-13.47473
1040.0,-15.06775
1050.0,-17.21008
1060.0,-16.30371
1070.0,-17.677
1080.0,-17.10022
1090.0,-17.04529
1100.0,-18.11646
1110.0,-17.37488
1120.0,-18.66577
1130.0,-18.44604
1140.0,-18.22632
1150.0,-19.02283
1160.0,-19.37988
1170.0,-20.64331
1180.0,-20.72571
1190.0,-20.06653
1200.0,-20.91797
1210.0,-21.24756
1220.0,-22.0166
1230.0,-21.57715
1240.0,-21.08276
1250.0,-23.33496
1260.0,-21.49475
1270.0,-22.70325
1280.0,-22.26379
1290.0,-21.87927
1300.0,-22.40112
1310.0,-21.82434
1320.0,-22.92297
1330.0,-22.75818
1340.0,-21.24756
1350.0,-23.82935
1360.0,-21.98914
1370.0,-22.81311
1380.0,-22.56592
1390.0,-22.45605
1400.0,-23.74695
1410.0,-23.11523
1420.0,-22.34619
1430.0,-22.81311
1440.0,-23.19763
1450.0,-24.04907
1460.0,-22.70325
1470.0,-23.44482
1480.0,-21.11023
1490.0,-21.9342
1500.0,-23.66455
1510.0,-22.0166
1520.0,-23.44482
1530.0,-22.34619
1540.0,-23.17017
1550.0,-22.34619
1560.0,-23.66455
1570.0,-23.91174
1580.0,-23.93921
1590.0,-24.04907
1600.0,-23.55469
1610.0,-23.0603
1620.0,-23.93921
1630.0,-22.97791
1640.0,-23.0603
1650.0,-24.21387
1660.0,-22.86804
1670.0,-24.15894
1680.0,-24.40613
1690.0,-22.75818
1700.0,-24.24133
1710.0,-23.3075
1720.0,-24.29626
1730.0,-24.04907
1740.0,-23.82935
1750.0,-23.85681
1760.0,-23.99414
1770.0,-23.82935
1780.0,-24.84558
1790.0,-23.44482
1800.0,-25.20264
1810.0,-24.21387
1820.0,-24.76318
1830.0,-25.44983
1840.0,-24.90051
1850.0,-25.75195
1860.0,-24.98291
1870.0,-25.50476
1880.0,-26.02661
1890.0,-25.91675
1900.0,-26.60339
1910.0,-25.91675
1920.0,-26.74072
1930.0,-25.80688
1940.0,-26.24634
1950.0,-26.93298
1960.0,-25.3949
1970.0,-26.71326
1980.0,-27.15271
1990.0,-27.26257
2000.0,-28.6084
2010.0,-27.20764
2020.0,-27.97668
2030.0,-28.63586
2040.0,-28.33374
2050.0,-29.81689
2060.0,-27.83936
2070.0,-29.43237
2080.0,-28.03162
2090.0,-28.6084
2100.0,-29.95422
2110.0,-28.526
2120.0,-29.5697
2130.0,-28.91052
2140.0,-29.13025
2150.0,-29.45984
2160.0,-29.4873
2170.0,-29.59717
2180.0,-28.55347
2190.0,-29.59717
2200.0,-29.76196
2210.0,-29.43237
2220.0,-30.25635
2230.0,-30.28381
2240.0,-30.238033333333334
2250.0,-30.192256666666665
2260.0,-30.14648
2270.0,-30.09155
2280.0,-30.06409
2290.0,-30.44861
2300.0,-31.40991
2310.0,-30.97046
2320.0,-30.39368
2330.0,-29.13025
2340.0,-29.70703
2350.0,-30.44861
2360.0,-30.11902
2370.0,-31.43738
2380.0,-30.42114
2390.0,-30.11902
2400.0,-31.98669
2410.0,-30.8606
2420.0,-30.88806
2430.0,-30.44861
2440.0,-30.11902
2450.0,-31.21765
2460.0,-31.24512
2470.0,-31.49231
2480.0,-31.35498
2490.0,-30.94299
2500.0,-31.57471
2510.0,-30.8606
2520.0,-31.24512
2530.0,-30.83313
2540.0,-30.55847
2550.0,-31.35498
2560.0,-30.99792
2570.0,-31.62964
2580.0,-31.38245
2590.0,-31.57471
2600.0,-31.62964
2610.0,-31.57471
2620.0,-32.34375
2630.0,-32.01416
2640.0,-31.6571
2650.0,-32.23389
2660.0,-32.56348
2670.0,-32.89307
2680.0,-32.97546
2690.0,-32.45361
2700.0,-32.97546
2710.0,-33.00293
2720.0,-34.04663
2730.0,-33.71704
2740.0,-33.85437
2750.0,-34.21143
2760.0,-33.71704
2770.0,-34.87061
2780.0,-33.85437
2790.0,-34.37622
2800.0,-34.18396
2810.0,-34.56848
2820.0,-35.63965
2830.0,-35.17273
2840.0,-35.58472
2850.0,-34.92554
2860.0,-35.50232
2870.0,-36.32629
2880.0,-36.79321
2890.0,-36.87561
2900.0,-36.65588
2910.0,-36.2439
2920.0,-36.71082
2930.0,-36.84814
2940.0,-37.17773
2950.0,-37.83691
2960.0,-38.46863
2970.0,-37.2052
2980.0,-37.58972
2990.0,-38.44116
3000.0,-38.30383
3010.0,-38.05664
3020.0,-39.81445
3030.0,-39.53979
3040.0,-39.2926
3050.0,-39.53979
3060.0,-40.11658
3070.0,-40.77576
3080.0,-40.99548
3090.0,-40.3363
3100.0,-41.70959
3110.0,-41.18774
3120.0,-41.81946
3130.0,-41.51733
3140.0,-41.24268
3150.0,-42.39624
3160.0,-41.65466
3170.0,-41.79199
3180.0,-41.79199
3190.0,-42.72583
3200.0,-42.47864
3210.0,-43.27515
3220.0,-44.29138
3230.0,-43.5498
3240.0,-44.53857
3250.0,-43.98926
3260.0,-43.93433
3270.0,-44.59351
3280.0,-44.73083
3290.0,-45.52734
3300.0,-45.60974
3310.0,-44.86816
3320.0,-45.58228
3330.0,-45.82947
3340.0,-45.63721
3350.0,-46.35132
3360.0,-46.54358
3370.0,-46.81824
3380.0,-47.0105
3390.0,-47.03796666666667
3400.0,-47.06543333333333
3410.0,-47.0929
3420.0,-49.48242
3430.0,-48.38379
3440.0,-49.0979
3450.0,-48.82324
3460.0,-48.76831
3470.0,-49.48242
3480.0,-49.92188
3490.0,-50.91064
3500.0,-51.13037
3510.0,-50.77332
3520.0,-51.54236
3530.0,-52.11914
3540.0,-51.89941
3550.0,-52.88818
3560.0,-53.05298
3570.0,-53.38257
3580.0,-52.14661
3590.0,-52.3114
3600.0,-52.91565
3610.0,-53.19031
3620.0,-54.15161
3630.0,-54.17908
3640.0,-53.76709
3650.0,-54.3988
3660.0,-54.12415
3670.0,-55.19531
3680.0,-55.5249
3690.0,-55.77209
3700.0,-55.38757
3710.0,-55.16785
3720.0,-55.19531
3730.0,-55.11292
3740.0,-54.28894
3750.0,-55.49744
3760.0,-54.75586
3770.0,-55.00305
3780.0,-55.77209
3790.0,-54.37134
3800.0,-54.5636
3810.0,-55.99182
3820.0,-55.36011
3830.0,-55.85449
3840.0,-55.63477
3850.0,-56.51367
