Time,Gonio
10.0,6.273193
20.0,6.273193
30.0,6.465454
40.0,6.218262
50.0,7.619019
60.0,6.190796
70.0,5.861206
80.0,6.795044
90.0,6.218262
100.0,6.987305
110.0,6.657715
120.0,6.575317
130.0,7.014771
140.0,6.300659
150.0,7.124634
160.0,5.916138
170.0,6.273193
180.0,6.877441
190.0,6.273193
200.0,7.042236
210.0,6.795044
220.0,6.959839
230.0,6.712646
240.0,6.904907
250.0,6.245728
260.0,6.328125
270.0,6.328125
280.0,6.547852
290.0,6.465454
300.0,5.723877
310.0,5.83374
320.0,5.641479
330.0,6.987305
340.0,6.685181
350.0,6.575317
360.0,6.080933
370.0,6.657715
380.0,6.328125
390.0,5.971069
400.0,6.328125
410.0,6.245728
420.0,6.383057
430.0,6.520386
440.0,5.806274
450.0,5.888672
460.0,6.108398
470.0,5.586548
480.0,5.888672
490.0,5.31189
500.0,5.641479
510.0,4.899902
520.0,4.899902
530.0,5.064697
540.0,4.65271
550.0,4.790039
560.0,4.020996
570.0,3.883667
580.0,4.32312
590.0,3.14209
600.0,3.746338
610.0,3.389282
620.0,3.389282
630.0,3.197021
640.0,2.015991
650.0,3.087158
660.0,3.059692
670.0,2.620239
680.0,3.416748
690.0,2.070923
700.0,2.565308
710.0,1.439209
720.0,2.839966
730.0,2.208252
740.0,1.741333
750.0,2.702637
760.0,1.494141
770.0,1.82373
780.0,1.494141
790.0,1.109619
800.0,1.768799
810.0,0.7800293
820.0,1.604004
830.0,1.549072
840.0,1.494141
850.0,1.411743
860.0,1.137085
870.0,1.439209
880.0,1.494141
890.0,0.7525635
900.0,1.384277
910.0,0.4504395
920.0,1.466675
930.0,0.7525635
940.0,0.4779053
950.0,0.670166
960.0,-0.3735352
970.0,-0.09887695
980.0,-0.2087402
990.0,-0.5383301
1000.0,-0.07141113
1010.0,-0.8679199
1020.0,-0.6207275
1030.0,-1.554565
1040.0,-1.252441
1050.0,-1.444702
1060.0,-2.021484
1070.0,-2.323608
1080.0,-2.076416
1090.0,-3.504639
1100.0,-3.394775
1110.0,-4.273682
1120.0,-4.603271
1130.0,-4.740601
1140.0,-5.152588
