DataTypeVer2.0,Time,RawData
,14.4,-25.6505
,14.5,-26.9744
,14.6,-27.8807
,14.7,-29.5672
,14.8,-30.7537
,14.9,-27.7709
,15,-24.843
,15.1,-21.3823
,15.2,-16.4164
,15.3,-12.692
,15.4,-8.7699
,15.5,-5.67722
,15.6,-3.41952
,15.7,-1.24421
,15.8,-0.40375
,15.9,2.55159
,16,3.06247
,16.1,3.89743
,16.2,4.97409
,16.3,5.20481
,16.4,6.01231
,16.5,2.9526
,16.6,0.11811
,16.7,-4.51815
,16.8,-9.48402
,16.9,-14.5103
,17,-18.0479
,17.1,-19.0697
,17.2,-21.0747
,17.3,-22.6073
,17.4,-24.2662
,17.5,-24.1014
,17.6,-23.3983
,17.7,-23.9146
,17.8,-25.6725
,17.9,-23.5466
,18,-21.3438
,18.1,-17.5261
,18.2,-13.6753
,18.3,-8.52269
,18.4,-5.95738
,18.5,-3.77108
,18.6,-2.21101
,18.7,0.3708
,18.8,0.29938
,18.9,2.15059
,19,3.18332
,19.1,3.47995
,19.2,4.79831
,19.3,3.58431
,19.4,5.07298
,19.5,2.50215
,19.6,-1.73859
,19.7,-10.6815
,19.8,-17.1745
,19.9,-23.3763
,20,-28.7981
,20.1,-33.0389
,20.2,-36.6369
,20.3,-41.6247
,20.4,-46.3873
,20.5,-49.513
,20.6,-54.3415
,20.7,-53.2154
,20.8,-52.9902
,20.9,-50.2765
,21,-48.2001
,21.1,-40.2405
,21.2,-30.7097
,21.3,-22.86
,21.4,-15.7298
,21.5,-11.7802
,21.6,-5.16635
,21.7,-2.73287
,21.8,0.33783
,21.9,3.23825
,22,3.88095
,22.1,6.11669
,22.2,6.01231
,22.3,5.18284
,22.4,1.23872
,22.5,-1.54084
,22.6,-6.89122
,22.7,-13.2853
,22.8,-21.58
,22.9,-27.683
,23,-32.4291
,23.1,-39.1198
,23.2,-44.7504
,23.3,-46.8817
,23.4,-52.7375
,23.5,-52.9407
,23.6,-56.1158
,23.7,-57.6978
,23.8,-55.984
,23.9,-51.496
,24,-43.7891
,24.1,-37.0324
,24.2,-29.7539
,24.3,-22.2282
,24.4,-15.131
,24.5,-8.46228
,24.6,-3.70516
,24.7,0.88166
,24.8,2.41427
,24.9,3.43599
,25,4.23251
,25.1,5.16087
,25.2,5.12791
,25.3,7.16588
,25.4,5.11692
,25.5,4.23801
,25.6,1.42549
,25.7,-0.22797
,25.8,-1.76606
,25.9,-5.41354
,26,-6.53966
,26.1,-7.3911
,26.2,-10.2805
,26.3,-10.4948
,26.4,-13.3238
,26.5,-12.9282
,26.6,-16.4769
,26.7,-17.2075
,26.8,-17.9435
,26.9,-17.5151
,27,-15.9825
,27.1,-12.4009
,27.2,-9.56641
,27.3,-8.682
,27.4,-5.38608
,27.5,-4.19956
,27.6,-3.85348
,27.7,-2.57356
,27.8,-1.19477
,27.9,0.70587
,28,1.54634
,28.1,4.10617
,28.2,3.43051
,28.3,4.97409
,28.4,4.44675
,28.5,1.79353
,28.6,-3.40853
,28.7,-9.26428
,28.8,-16.3011
,28.9,-22.2832
,29,-27.3699
,29.1,-31.9237
,29.2,-36.5051
,29.3,-42.5091
,29.4,-47.5189
,29.5,-52.2431
,29.6,-56.764
,29.7,-58.5328
,29.8,-60.9333
,29.9,-63.1306
,30,-58.5713
,30.1,-53.4406
,30.2,-43.8824
,30.3,-36.9775
,30.4,-30.5394
,30.5,-25.8098
,30.6,-22.1129
,30.7,-17.6799
,30.8,-12.2855
,30.9,-4.75986
,31,-1.8979
,31.1,1.3376
,31.2,2.89217
,31.3,3.3591
,31.4,5.30369
,31.5,5.08396
,31.6,3.37009
,31.7,2.60104
,31.8,1.74959
,31.9,6.3176e-2
,32,-1.09039
,32.1,-3.96883
,32.2,-6.61655
,32.3,-6.78136
,32.4,-12.357
,32.5,-15.1859
,32.6,-15.2958
,32.7,-17.6469
,32.8,-19.0147
,32.9,-17.8886
,33,-16.8229
,33.1,-13.5819
,33.2,-11.4011
,33.3,-8.59412
,33.4,-6.30895
,33.5,-3.43051
,33.6,-0.6839
,33.7,-0.70039
,33.8,1.22773
,33.9,2.90865
,34,3.52389
,34.1,5.96287
,34.2,5.48496
,34.3,4.79282
,34.4,5.71568
,34.5,2.51314
,34.6,-1.0135
,34.7,-2.79328
,34.8,-7.06701
,34.9,-9.87952
,35,-14.8509
,35.1,-19.6135
,35.2,-23.9311
,35.3,-27.0842
,35.4,-30.468
,35.5,-31.4513
,35.6,-32.4016
,35.7,-33.5277
,35.8,-35.1263
,35.9,-34.7417
